Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
SP1,2014-08-29,Getafe,Almeria,73,72,71,73,73,70,72,71,33,31,26,25,50.2,38.3,1,0,H,1,0,H,12,11,3,4,17,11,2,3,3,2,0,0,1.32,1.31,0.36,0.82,1.39,1.32,7.56,9.08,2.0,3.4,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.09,3.43,4.0,2.05,3.25,3.8,2.1,3.4,3.9,2.22,3.32,3.72
SP1,2014-08-29,Valencia,Malaga,77,74,77,76,76,73,77,74,26,30,24,26,230.0,82.8,3,0,H,2,0,H,14,17,4,4,18,11,4,6,1,2,0,1,1.97,1.13,0.88,0.6,2.06,0.71,6.07,15.37,1.55,4.2,5.5,1.6,3.5,6.25,1.6,3.7,5.4,1.59,4.21,6.55,1.53,4.0,6.0,1.62,4.2,6.0,1.65,3.86,6.47
SP1,2014-08-30,Athletic Club,Levante,78,74,77,75,78,74,78,74,27,31,26,27,112.1,43.45,3,0,H,1,0,H,10,10,5,2,13,17,2,11,1,4,0,0,2.26,0.33,1.49,0.28,2.78,0.14,8.86,9.55,1.33,5.0,9.0,1.36,4.4,9.0,1.37,4.6,7.5,1.34,5.32,11.31,1.33,4.8,10.0,1.33,5.0,11.5,1.3,5.96,12.44
SP1,2014-08-30,Atletico Madrid,Eibar,80,71,83,73,80,70,79,71,32,25,25,28,356.0,29.4,2,1,H,2,1,H,15,8,6,2,12,18,5,5,3,0,0,0,1.37,0.86,1.16,0.63,1.79,0.91,11.76,4.43,1.22,5.75,13.0,1.25,5.5,11.5,1.25,5.5,10.3,1.25,6.3,16.46,1.22,6.0,13.0,1.25,6.0,15.0,1.29,5.44,16.33
SP1,2014-08-30,Cordoba,Celta Vigo,71,73,71,76,72,75,69,71,36,28,25,24,50.9,60.4,1,1,D,0,0,D,6,9,1,4,14,17,1,6,1,4,0,0,0.24,0.79,0.16,0.61,0.72,1.87,12.37,6.12,3.3,3.3,2.2,3.1,3.2,2.3,2.9,3.3,2.3,3.43,3.35,2.33,3.3,3.2,2.25,3.4,3.3,2.3,3.35,3.3,2.39
SP1,2014-08-30,Espanyol,Sevilla,73,78,73,80,73,77,72,77,32,34,25,25,75.7,166.75,1,2,A,0,1,A,4,13,2,6,20,24,3,7,4,2,0,0,0.95,1.36,0.57,1.01,0.98,1.67,7.03,6.68,2.5,3.2,2.88,2.55,3.25,2.7,2.5,3.3,2.65,2.53,3.35,3.06,2.5,3.2,2.88,2.55,3.3,3.0,2.48,3.39,3.1
SP1,2014-08-31,Elche,Granada,72,73,71,69,71,72,72,71,29,39,25,25,38.6,67.55,1,1,D,0,0,D,15,5,3,4,12,17,8,4,4,4,0,0,1.36,0.76,0.78,0.22,1.86,0.83,5.9,14.63,2.2,3.2,3.4,2.3,3.1,3.2,2.2,3.3,3.1,2.32,3.28,3.53,2.3,3.1,3.3,2.3,3.2,3.6,2.42,3.2,3.4
SP1,2014-08-31,Deportivo La Coruna,Rayo Vallecano,72,74,72,71,72,74,71,72,33,29,26,26,53.9,51.7,2,2,D,1,1,D,10,12,5,2,16,18,2,4,4,6,0,0,1.9,2.24,0.66,2.12,1.16,1.59,9.25,7.73,2.25,3.3,3.2,2.35,3.25,3.0,2.2,3.3,3.1,2.35,3.33,3.4,2.3,3.2,3.2,2.38,3.3,3.3,2.65,3.36,2.91
SP1,2014-08-31,Real Sociedad,Real Madrid,77,83,77,88,76,85,77,81,30,41,25,24,96.8,788.8,4,2,H,2,2,D,13,19,5,5,18,12,8,6,1,2,0,0,2.74,2.32,2.52,2.03,1.69,1.09,9.29,6.79,7.5,5.0,1.36,7.5,4.6,1.4,7.0,4.0,1.45,8.75,5.34,1.39,7.0,5.0,1.4,8.5,5.0,1.4,7.06,4.74,1.5
SP1,2014-08-31,Villarreal,Barcelona,76,84,77,87,75,84,75,81,37,31,24,25,132.699999,603.8,0,1,A,0,0,D,9,20,0,8,12,9,3,10,0,2,0,0,1.11,3.13,0.92,1.19,0.21,2.69,21.4,3.75,5.0,4.2,1.57,5.75,3.75,1.6,5.3,4.1,1.55,5.58,4.48,1.62,5.0,4.2,1.6,5.5,4.4,1.62,4.45,3.52,1.95
SP1,2014-09-12,Almeria,Cordoba,72,71,73,71,70,72,71,69,31,36,25,25,38.3,50.9,1,1,D,1,1,D,12,11,2,4,14,22,8,2,4,4,0,0,1.04,0.76,0.85,0.72,1.56,1.11,6.0,8.33,2.05,3.3,3.6,2.05,3.2,3.75,1.9,3.45,3.8,2.1,3.3,4.15,1.91,3.4,4.0,2.1,3.3,4.0,2.02,3.41,4.31
SP1,2014-09-13,Barcelona,Athletic Club,84,78,87,77,84,78,81,78,31,27,25,26,603.8,112.1,2,0,H,0,0,D,15,3,8,2,12,11,5,1,1,1,0,0,2.18,0.1,2.14,0.1,2.82,0.1,8.45,11.35,1.3,5.5,8.5,1.33,5.0,8.5,1.33,5.0,7.8,1.33,5.77,10.27,1.33,4.5,10.0,1.36,5.75,8.5,1.35,5.63,9.88
SP1,2014-09-13,Celta Vigo,Real Sociedad,73,77,76,77,75,76,71,77,28,30,24,25,60.4,96.8,2,2,D,1,0,H,13,20,6,5,13,15,5,8,1,5,0,0,2.85,1.3,1.41,0.71,2.48,0.36,7.54,13.38,2.2,3.3,3.3,2.3,3.3,3.0,2.2,3.3,3.1,2.24,3.53,3.43,2.3,3.2,3.2,2.3,3.4,3.4,2.1,3.66,3.69
SP1,2014-09-13,Malaga,Levante,74,74,76,75,73,74,74,74,30,31,26,27,82.8,43.45,0,0,D,0,0,D,18,10,7,0,10,15,20,1,1,2,0,0,0.82,0.36,0.79,0.3,1.75,0.84,9.85,8.93,1.62,3.6,6.0,1.62,3.6,5.75,1.65,3.7,4.9,1.61,3.93,6.94,1.62,3.4,6.5,1.65,3.75,6.5,1.52,4.49,7.18
SP1,2014-09-13,Real Madrid,Atletico Madrid,83,80,88,83,85,80,81,79,41,32,24,25,788.8,356.0,1,2,A,1,1,D,21,9,4,2,12,12,4,4,4,7,0,0,1.59,1.11,0.7,1.11,1.75,0.96,4.86,22.62,1.67,3.75,5.0,1.72,3.8,4.5,1.65,3.8,4.7,1.7,4.0,5.42,1.7,3.4,5.5,1.73,3.8,5.5,1.65,3.94,6.27
SP1,2014-09-14,Granada,Villarreal,73,76,69,77,72,75,71,75,39,37,25,24,67.55,132.699999,0,0,D,0,0,D,9,14,3,3,12,13,9,5,3,2,0,0,0.42,0.63,0.42,0.58,1.06,1.5,8.3,9.05,3.5,3.2,2.15,3.4,3.1,2.2,3.6,3.3,2.0,3.88,3.28,2.19,3.5,3.1,2.2,3.75,3.25,2.2,3.25,3.27,2.46
SP1,2014-09-14,Sevilla,Getafe,78,73,80,71,77,73,77,72,34,33,25,26,166.75,50.2,2,0,H,1,0,H,12,7,4,1,10,25,8,5,2,6,0,0,2.04,0.3,0.51,0.16,2.73,0.16,7.38,15.35,1.44,4.33,7.0,1.5,4.1,6.25,1.45,4.0,7.0,1.46,4.63,8.42,1.5,4.0,7.0,1.45,4.5,8.0,1.46,4.69,8.24
SP1,2014-09-14,Valencia,Espanyol,77,73,77,73,76,73,77,72,26,32,24,25,230.0,75.7,3,1,H,1,0,H,11,8,6,3,15,13,7,8,1,1,0,0,1.86,1.09,1.79,0.31,2.04,0.68,7.78,10.93,1.62,3.75,5.5,1.65,3.7,5.25,1.6,3.9,5.0,1.64,4.04,6.14,1.62,3.6,6.0,1.65,3.8,5.75,1.66,4.04,5.92
SP1,2014-09-14,Rayo Vallecano,Elche,74,72,71,71,74,71,72,72,29,29,26,25,51.7,38.6,2,3,A,1,1,D,14,12,4,5,11,23,6,5,2,2,0,0,1.42,0.57,0.41,0.36,2.16,0.59,2.57,6.12,1.73,3.5,5.0,1.8,3.4,4.5,1.8,3.5,4.2,1.77,3.78,5.27,1.8,3.25,5.0,1.8,3.6,5.2,1.89,3.59,4.67
SP1,2014-09-15,Eibar,Deportivo La Coruna,71,72,73,72,70,72,71,71,25,33,28,26,29.4,53.9,0,1,A,0,1,A,14,4,2,1,11,23,4,8,0,5,0,0,0.41,0.67,0.3,0.66,0.91,1.69,7.78,8.6,2.1,3.2,3.6,2.05,3.3,3.6,2.2,3.3,3.1,2.09,3.22,4.34,2.15,3.0,3.75,2.1,3.2,4.2,2.17,3.18,4.14
SP1,2014-09-19,Elche,Eibar,72,71,72,73,71,70,72,71,29,25,25,28,38.6,29.4,0,2,A,0,2,A,15,8,6,4,9,10,10,7,2,1,0,0,1.03,0.9,0.96,0.86,1.45,1.21,7.85,13.57,2.15,3.0,3.8,2.35,3.2,3.3,2.2,3.2,3.2,2.23,3.13,3.98,2.3,2.88,3.6,2.3,3.1,3.8,2.42,2.97,3.7
SP1,2014-09-20,Athletic Club,Granada,78,73,77,71,79,73,78,71,27,39,26,25,112.1,67.55,0,1,A,0,1,A,13,3,5,2,14,20,7,5,2,4,0,0,0.45,0.39,0.36,0.0,1.28,1.22,4.53,9.96,1.44,4.2,7.5,1.48,4.33,7.5,1.45,4.0,7.0,1.44,4.73,8.69,1.44,4.0,8.0,1.45,4.6,8.5,1.58,4.26,6.52
SP1,2014-09-20,Atletico Madrid,Celta Vigo,80,73,79,76,80,74,80,72,32,28,25,24,356.0,60.4,2,2,D,2,1,H,18,5,8,5,9,17,6,3,1,3,0,0,2.43,0.93,2.36,0.18,2.42,0.4,9.23,8.39,1.44,4.2,7.5,1.53,4.0,7.5,1.5,4.0,6.1,1.49,4.39,8.26,1.5,4.0,7.0,1.5,4.4,7.5,1.49,4.32,8.42
SP1,2014-09-20,Espanyol,Malaga,73,75,74,76,72,73,72,74,32,30,25,26,75.7,82.8,2,2,D,1,0,H,13,9,8,3,14,16,7,2,2,3,0,0,2.76,0.45,1.89,0.29,2.9,0.06,8.0,5.5,2.0,3.3,3.75,2.25,3.4,3.3,2.1,3.3,3.3,2.19,3.35,3.78,2.2,3.2,3.4,2.2,3.3,3.75,2.49,3.23,3.23
SP1,2014-09-20,Deportivo La Coruna,Real Madrid,73,84,75,86,73,85,72,81,33,41,26,24,53.9,788.8,2,8,A,0,3,A,14,19,5,13,8,9,2,3,1,1,0,0,1.75,2.06,0.95,2.0,1.16,1.59,23.32,12.78,9.5,6.0,1.25,9.75,5.5,1.33,7.2,5.0,1.35,11.58,6.39,1.29,11.0,5.0,1.3,11.0,6.0,1.3,13.15,6.48,1.27
SP1,2014-09-21,Cordoba,Sevilla,71,78,72,79,72,77,69,78,36,34,25,25,50.9,166.75,1,3,A,0,1,A,9,15,3,8,11,24,7,4,6,2,0,0,0.9,2.64,0.81,1.61,0.3,2.56,8.72,9.58,3.8,3.3,2.0,3.8,3.5,2.05,3.8,3.45,1.9,4.41,3.5,1.97,4.0,3.2,2.0,4.33,3.3,2.0,3.89,3.47,2.11
SP1,2014-09-21,Levante,Barcelona,74,84,73,87,73,84,73,81,31,31,27,25,43.45,603.8,0,5,A,0,2,A,9,17,2,8,13,11,3,6,1,2,1,0,0.44,3.82,0.19,2.42,0.04,2.93,23.83,7.0,15.0,7.5,1.18,14.0,6.75,1.22,12.0,5.5,1.22,18.43,7.84,1.19,15.0,6.0,1.2,17.0,7.5,1.2,17.0,9.98,1.16
SP1,2014-09-21,Real Sociedad,Almeria,77,72,78,73,75,70,76,71,30,31,25,25,96.8,38.3,1,2,A,0,1,A,22,13,6,5,19,17,13,7,1,6,0,1,1.68,0.6,1.39,0.49,2.2,0.57,5.41,9.85,1.44,4.5,6.5,1.5,4.25,7.25,1.5,4.0,6.1,1.46,4.85,7.7,1.44,4.0,8.0,1.45,4.5,8.0,1.52,4.59,6.91
SP1,2014-09-21,Villarreal,Rayo Vallecano,75,74,77,73,75,74,75,74,37,29,24,26,132.699999,51.7,4,2,H,1,2,A,19,10,9,3,11,18,11,5,2,2,0,0,4.38,1.41,3.37,0.8,2.83,0.12,10.32,7.35,1.53,3.8,6.5,1.6,4.0,6.0,1.5,4.0,6.1,1.56,4.37,6.71,1.57,3.8,6.0,1.57,4.1,6.5,1.53,4.64,6.52
SP1,2014-09-22,Getafe,Valencia,72,78,72,79,72,77,72,76,33,26,26,24,50.2,230.0,0,3,A,0,2,A,12,7,5,3,25,17,6,1,6,1,0,1,0.23,1.54,0.2,0.72,0.25,2.59,8.0,13.17,3.6,3.3,2.05,3.75,3.4,2.1,3.3,3.3,2.1,4.03,3.51,2.05,3.6,3.3,2.05,4.0,3.4,2.05,4.17,3.45,2.04
SP1,2014-09-23,Celta Vigo,Deportivo La Coruna,73,73,76,73,74,73,72,72,28,33,24,26,60.4,53.9,2,1,H,1,0,H,11,5,4,3,15,15,13,4,3,3,0,0,1.19,1.04,1.06,0.22,1.41,1.24,4.86,9.55,1.57,3.75,6.0,1.62,3.75,5.5,1.7,3.6,4.7,1.62,4.12,6.19,1.57,3.8,6.0,1.65,4.0,6.0,1.65,3.92,6.35
SP1,2014-09-23,Real Madrid,Elche,84,72,86,72,85,71,81,72,41,29,24,25,788.8,38.6,5,1,H,3,1,H,23,10,12,3,15,15,8,2,2,1,0,0,3.94,1.07,2.27,0.15,2.85,0.1,10.26,23.94,1.08,12.0,23.0,1.08,10.0,21.0,1.07,9.5,22.0,1.09,13.49,38.06,1.08,11.0,34.0,1.09,13.0,31.0,1.1,13.09,30.73
SP1,2014-09-24,Almeria,Atletico Madrid,72,80,73,79,70,80,71,80,31,32,25,25,38.3,356.0,0,1,A,0,0,D,6,19,1,9,14,16,2,10,3,6,0,0,0.26,1.69,0.13,1.4,0.33,2.48,13.25,4.9,6.0,3.8,1.57,5.75,3.6,1.62,4.7,3.6,1.7,6.4,4.02,1.62,6.0,3.6,1.62,6.0,3.9,1.67,6.68,3.91,1.62
SP1,2014-09-24,Eibar,Villarreal,71,75,73,77,70,75,71,75,25,37,28,24,29.4,132.699999,1,1,D,1,0,H,7,15,3,4,14,17,2,10,4,4,0,0,0.79,0.66,0.65,0.61,1.51,1.11,10.68,4.75,3.4,3.0,2.3,3.1,3.1,2.35,2.75,3.3,2.4,3.62,3.18,2.33,3.1,3.1,2.4,3.5,3.12,2.38,3.5,3.18,2.38
SP1,2014-09-24,Granada,Levante,73,74,71,73,73,73,71,73,39,31,25,27,67.55,43.45,0,1,A,0,0,D,8,10,0,4,14,13,5,3,2,6,0,0,0.64,0.42,0.52,0.29,1.55,1.01,5.96,8.07,1.5,3.9,7.0,1.57,3.9,5.75,1.65,3.7,4.9,1.57,4.15,7.02,1.57,3.8,6.0,1.57,4.0,7.0,1.74,3.71,5.73
SP1,2014-09-24,Malaga,Barcelona,75,84,76,87,73,85,74,81,30,31,26,25,82.8,603.8,0,0,D,0,0,D,6,10,2,0,15,13,2,8,2,2,0,0,0.28,0.65,0.17,0.44,0.87,1.67,9.45,4.57,9.0,5.0,1.33,8.25,4.75,1.36,9.0,5.0,1.3,9.43,5.45,1.37,9.0,4.5,1.36,9.0,5.25,1.36,10.75,5.84,1.32
SP1,2014-09-24,Sevilla,Real Sociedad,78,77,79,78,77,75,78,76,34,30,25,25,166.75,96.8,1,0,H,1,0,H,19,8,8,1,13,7,11,4,6,2,0,0,2.02,0.25,1.74,0.14,2.67,0.2,8.25,11.6,1.8,3.6,4.33,1.8,3.5,4.33,1.75,3.5,4.5,1.79,4.0,4.7,1.8,3.75,4.2,1.8,3.8,4.6,1.73,4.15,4.92
SP1,2014-09-24,Rayo Vallecano,Athletic Club,74,78,73,77,74,79,74,78,29,27,26,26,51.7,112.1,2,1,H,1,1,D,15,8,5,3,18,17,1,2,2,2,0,0,3.18,1.06,1.65,0.96,2.84,0.1,5.47,8.07,3.1,3.4,2.25,3.1,3.2,2.3,2.9,3.3,2.3,3.23,3.59,2.31,3.1,3.4,2.25,3.2,3.4,2.38,3.17,3.58,2.35
SP1,2014-09-25,Espanyol,Getafe,73,72,74,72,72,72,72,72,32,33,25,26,75.7,50.2,2,0,H,0,0,D,10,6,4,2,16,17,6,4,1,2,0,0,2.09,0.4,0.87,0.36,2.67,0.21,6.93,4.88,1.67,3.6,5.5,1.72,3.6,4.75,1.75,3.5,4.5,1.72,3.77,5.7,1.73,3.5,5.0,1.73,3.75,5.5,1.78,3.8,5.11
SP1,2014-09-25,Valencia,Cordoba,78,71,79,72,77,72,76,69,26,36,24,25,230.0,50.9,3,0,H,2,0,H,17,2,7,1,11,23,3,3,1,3,0,0,1.26,0.12,0.92,0.12,2.36,0.37,9.26,12.52,1.33,5.0,8.5,1.36,4.5,8.75,1.4,4.4,7.3,1.37,5.24,10.32,1.36,4.5,9.0,1.33,5.0,11.5,1.35,5.38,10.42
SP1,2014-09-26,Elche,Celta Vigo,72,73,72,76,71,74,72,72,29,28,25,24,38.6,60.4,0,1,A,0,0,D,14,16,3,4,12,14,0,4,4,2,0,0,0.4,2.04,0.21,1.39,0.28,2.57,11.13,7.0,2.8,3.4,2.4,2.95,3.1,2.45,2.9,3.3,2.3,3.1,3.3,2.53,3.0,3.1,2.45,3.0,3.3,2.55,2.9,3.39,2.63
SP1,2014-09-27,Athletic Club,Eibar,78,71,77,73,79,70,78,71,27,25,26,28,112.1,29.4,0,0,D,0,0,D,13,10,1,2,13,22,6,2,5,6,0,0,1.17,0.52,0.93,0.35,1.96,0.73,3.93,11.35,1.53,3.75,7.0,1.57,3.6,6.5,1.55,3.9,5.6,1.58,4.0,7.25,1.6,3.6,6.0,1.55,4.0,7.5,1.62,3.91,6.82
SP1,2014-09-27,Atletico Madrid,Sevilla,80,78,79,79,80,77,80,78,32,34,25,25,356.0,166.75,4,0,H,2,0,H,11,4,6,1,14,16,5,3,4,3,0,0,2.71,0.18,1.89,0.0,2.92,0.05,11.95,7.57,1.67,4.0,4.75,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.75,5.48,1.75,3.4,5.0,1.73,3.8,5.4,1.73,3.79,5.6
SP1,2014-09-27,Barcelona,Granada,84,73,87,71,84,73,81,71,31,39,25,25,603.8,67.55,6,0,H,3,0,H,19,9,12,1,11,11,8,1,1,3,0,0,4.93,0.45,3.44,0.27,2.98,0.01,4.3,25.91,1.13,8.5,17.0,1.14,7.5,16.0,1.12,8.0,16.0,1.14,10.0,23.75,1.14,7.0,21.0,1.12,10.0,29.0,1.13,10.37,28.49
SP1,2014-09-27,Levante,Rayo Vallecano,74,74,73,73,73,74,73,74,31,29,27,26,43.45,51.7,0,2,A,0,2,A,7,13,0,5,21,16,5,7,4,3,0,0,0.64,1.39,0.49,0.62,0.63,2.06,6.73,9.06,3.0,3.2,2.4,2.7,3.3,2.5,2.6,3.2,2.6,2.98,3.41,2.56,2.8,3.2,2.5,3.0,3.3,2.5,2.75,3.47,2.73
SP1,2014-09-27,Villarreal,Real Madrid,75,84,77,86,75,85,73,81,37,41,24,24,132.699999,788.8,0,2,A,0,2,A,19,11,5,3,7,10,7,6,0,1,0,0,0.95,0.98,0.8,0.94,1.29,1.38,12.86,20.17,5.25,4.0,1.62,4.75,3.8,1.67,5.0,3.9,1.6,5.44,4.27,1.66,5.0,3.75,1.67,5.2,4.1,1.67,4.45,3.88,1.86
SP1,2014-09-28,Cordoba,Espanyol,71,73,72,74,72,72,69,72,36,32,25,25,50.9,75.7,0,0,D,0,0,D,10,4,4,2,13,26,3,5,2,6,0,0,0.14,0.11,0.14,0.0,1.14,1.08,6.11,5.5,2.7,3.25,2.6,2.65,3.2,2.65,2.5,3.3,2.65,2.92,3.25,2.71,2.7,3.1,2.7,2.9,3.25,2.7,3.19,3.14,2.56
SP1,2014-09-28,Getafe,Malaga,72,75,72,76,72,73,72,74,33,30,26,26,50.2,82.8,1,0,H,1,0,H,9,10,3,0,8,16,4,4,0,3,0,1,0.7,0.62,0.47,0.54,1.38,1.23,11.3,6.08,3.0,3.2,2.38,2.75,3.1,2.6,2.6,3.2,2.6,3.17,3.23,2.54,2.8,3.1,2.62,3.1,3.25,2.55,3.22,3.23,2.5
SP1,2014-09-28,Deportivo La Coruna,Almeria,73,72,73,73,73,70,72,71,33,31,26,25,53.9,38.3,0,1,A,0,0,D,8,15,1,6,14,18,6,5,2,4,0,0,0.96,0.72,0.92,0.29,1.56,1.09,6.68,9.46,2.05,3.4,3.6,2.1,3.3,3.4,2.0,3.3,3.6,2.07,3.41,4.12,2.1,3.2,3.6,2.1,3.4,4.0,2.13,3.42,3.87
SP1,2014-09-28,Real Sociedad,Valencia,77,78,78,79,75,77,76,76,30,26,25,24,96.8,230.0,1,1,D,1,1,D,18,7,5,2,13,17,11,4,2,5,0,0,0.76,0.55,0.6,0.43,1.46,1.15,6.42,12.89,2.63,3.3,2.63,2.6,3.3,2.6,2.5,3.3,2.65,2.72,3.44,2.76,2.7,3.1,2.7,2.7,3.5,2.7,2.61,3.54,2.82
SP1,2014-10-03,Getafe,Cordoba,72,71,72,72,72,72,72,69,33,36,26,25,50.2,50.9,1,1,D,0,0,D,18,10,5,3,12,11,8,3,1,2,0,0,1.46,0.38,1.33,0.31,2.29,0.47,5.16,12.05,1.95,3.2,4.2,2.05,3.2,3.75,2.0,3.3,3.6,2.05,3.26,4.42,2.05,3.1,4.0,2.05,3.25,4.33,2.14,3.18,4.18
SP1,2014-10-04,Almeria,Elche,72,72,73,72,70,71,71,72,31,29,25,25,38.3,38.6,2,2,D,1,1,D,16,6,3,3,13,18,9,5,2,4,0,1,2.34,0.51,1.58,0.49,2.67,0.21,4.66,6.92,2.15,3.1,3.6,2.15,3.3,3.3,2.1,3.3,3.3,2.28,3.26,3.64,2.25,3.1,3.4,2.3,3.25,3.6,2.3,3.34,3.51
SP1,2014-10-04,Eibar,Levante,71,73,73,72,70,74,71,72,25,31,28,27,29.4,43.45,3,3,D,0,2,A,14,13,6,5,12,16,4,4,3,1,0,0,1.04,1.04,0.85,0.44,1.33,1.34,4.48,9.22,1.8,3.4,4.75,1.8,3.25,4.75,1.85,3.45,4.0,1.83,3.4,5.62,1.83,3.2,5.0,1.8,3.4,5.75,1.84,3.63,4.95
SP1,2014-10-04,Malaga,Granada,75,73,76,71,74,73,74,71,30,39,26,25,82.8,67.55,2,1,H,0,1,A,17,8,3,5,12,15,3,3,1,4,1,0,2.2,0.85,0.71,0.28,2.41,0.41,7.15,8.36,1.8,3.5,4.5,1.83,3.25,4.6,1.85,3.45,4.0,1.85,3.54,5.04,1.85,3.3,4.5,1.85,3.5,5.0,1.9,3.69,4.45
