Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
I1,2015-09-13,Sassuolo,Atalanta,73,75,74,74,70,75,73,74,39,44,24,26,97.0,78.45,2,2,D,2,2,D,10,10,9,4,21,19,4,2,3,4,1,1,1.26,1.32,0.32,0.2,1.26,1.38,5.65,10.37,2.2,3.3,3.4,2.2,3.1,3.4,2.2,3.2,3.2,2.23,3.31,3.7,2.25,3.1,3.4,2.25,3.2,3.75,2.23,3.46,3.53
I1,2015-09-13,Verona,Torino,74,76,75,77,75,75,73,77,42,39,25,25,47.73,89.83,2,2,D,0,0,D,12,10,3,5,17,20,3,3,5,2,0,0,1.62,0.93,0.77,0.37,1.96,0.75,12.19,8.88,3.2,3.3,2.3,3.0,3.2,2.35,2.75,3.3,2.4,3.1,3.39,2.48,2.9,3.4,2.38,3.3,3.3,2.4,2.92,3.48,2.56
I1,2015-09-14,Sampdoria,Bologna,75,72,77,72,70,70,74,71,43,42,26,25,126.53,75.23,2,0,H,0,0,D,12,9,4,2,11,16,2,5,1,3,0,1,1.29,0.26,0.82,0.13,2.33,0.42,10.23,13.38,1.83,3.6,4.5,1.83,3.25,4.6,1.8,3.5,4.2,1.85,3.64,4.84,1.83,3.5,4.4,1.83,3.5,5.25,2.0,3.42,4.38
I1,2015-09-19,AC Milan,Palermo,79,73,80,71,77,71,78,75,42,40,25,24,213.83,68.68,3,2,H,2,1,H,18,13,8,3,8,8,7,3,1,2,0,0,1.3,1.35,1.22,1.28,1.26,1.44,5.03,8.5,1.73,3.75,5.0,1.73,3.6,5.5,1.75,3.5,4.5,1.74,3.79,5.52,1.75,3.5,5.0,1.7,3.7,6.0,1.67,3.84,6.27
I1,2015-09-19,Udinese,Empoli,75,71,77,71,74,71,76,71,43,38,26,24,93.0,74.6,1,2,A,1,0,H,7,12,2,6,26,14,2,5,4,3,1,0,0.99,0.68,0.98,0.26,1.68,0.97,7.85,7.0,2.25,3.3,3.3,2.2,3.0,3.5,2.1,3.3,3.3,2.24,3.37,3.62,2.2,3.2,3.4,2.2,3.25,3.75,2.34,3.43,3.32
I1,2015-09-20,Atalanta,Verona,75,74,74,75,75,75,74,73,44,42,26,25,78.45,47.73,1,1,D,0,0,D,14,9,2,3,21,19,8,2,3,3,0,1,0.92,0.75,0.75,0.38,1.48,1.17,7.05,7.65,2.0,3.5,3.75,2.05,3.4,3.5,1.9,3.45,3.8,2.02,3.51,4.14,2.05,3.25,3.8,2.05,3.4,4.2,1.92,3.6,4.53
I1,2015-09-20,Bologna,Frosinone,72,69,72,68,70,68,71,69,42,35,25,26,75.23,38.3,1,0,H,1,0,H,12,20,2,6,19,17,6,5,4,5,0,0,1.2,1.47,0.79,1.4,1.12,1.59,6.31,6.21,1.95,3.4,4.0,1.95,3.3,4.0,1.85,3.45,4.0,1.96,3.46,4.53,2.0,3.2,4.0,1.95,3.4,4.6,1.86,3.61,4.85
I1,2015-09-20,Carpi,Fiorentina,72,77,72,77,72,78,72,77,41,39,25,26,52.05,190.53,0,1,A,0,1,A,11,8,3,2,21,15,4,3,3,4,0,0,1.5,0.42,1.39,0.28,2.29,0.47,9.1,7.04,4.33,3.4,1.91,4.6,3.6,1.83,4.0,3.45,1.85,4.66,3.56,1.91,4.33,3.3,1.91,4.8,3.5,1.87,4.68,3.49,1.93
I1,2015-09-20,Chievo,Inter,74,79,74,79,74,77,74,79,40,42,27,25,49.78,294.28,0,1,A,0,1,A,15,14,2,3,16,13,8,8,3,1,0,0,0.89,1.37,0.66,0.38,0.86,1.82,5.73,19.11,3.75,3.3,2.1,3.75,3.25,2.15,3.2,3.2,2.2,3.95,3.26,2.17,3.5,3.1,2.2,4.0,3.13,2.2,4.3,3.34,2.05
I1,2015-09-20,Genoa,Juventus,75,82,75,82,74,82,75,82,47,38,24,25,117.55,440.0,0,2,A,0,1,A,7,13,0,4,21,23,1,2,1,4,1,0,0.38,2.18,0.3,1.14,0.17,2.74,7.67,8.6,4.5,3.5,1.83,5.0,3.4,1.83,4.2,3.5,1.8,5.17,3.55,1.83,5.0,3.1,1.85,5.4,3.4,1.83,4.63,3.36,1.97
I1,2015-09-20,Napoli,Lazio,79,79,79,79,79,79,77,79,34,38,25,25,321.93,175.3,5,0,H,2,0,H,19,9,10,1,12,12,7,1,1,2,0,0,2.73,0.97,1.91,0.92,2.5,0.36,9.65,14.03,1.91,3.6,4.0,1.9,3.6,4.25,1.85,3.45,4.0,1.89,3.75,4.43,1.85,3.5,4.2,1.87,3.7,4.5,1.79,3.77,5.06
I1,2015-09-20,Roma,Sassuolo,80,73,79,74,82,70,79,73,48,39,24,24,332.9,97.0,2,2,D,1,2,A,21,12,7,4,15,15,11,4,2,3,0,0,1.67,0.91,1.15,0.52,1.96,0.79,4.59,14.14,1.4,4.5,8.5,1.42,4.75,8.25,1.4,4.4,7.3,1.41,4.82,9.88,1.44,4.2,8.0,1.4,4.8,10.0,1.46,4.63,8.27
I1,2015-09-20,Torino,Sampdoria,76,75,77,77,75,70,77,74,39,43,25,26,89.83,126.53,2,0,H,2,0,H,19,13,8,5,9,10,7,7,2,3,0,0,2.63,0.8,2.63,0.8,2.65,0.23,11.0,13.48,1.83,3.6,4.33,1.85,3.5,4.1,1.85,3.45,4.0,1.85,3.61,4.9,1.85,3.3,4.5,1.83,3.5,5.2,1.7,3.83,5.83
I1,2015-09-22,Udinese,AC Milan,75,78,77,80,74,77,76,77,43,42,26,25,93.0,213.83,2,3,A,0,3,A,11,9,3,3,24,21,7,1,4,3,1,0,1.07,0.65,0.95,0.58,1.75,0.91,6.49,5.26,3.3,3.3,2.25,3.3,3.2,2.3,2.9,3.3,2.3,3.42,3.35,2.33,3.2,3.2,2.3,3.5,3.2,2.38,3.22,3.32,2.45
I1,2015-09-23,Carpi,Napoli,73,79,74,82,72,79,72,76,41,34,25,25,52.05,321.93,0,0,D,0,0,D,11,22,1,4,13,16,4,4,3,3,0,0,0.36,1.17,0.3,1.02,0.62,2.07,43.0,4.84,6.5,4.0,1.55,6.25,3.9,1.57,5.6,3.9,1.55,6.57,4.31,1.57,6.5,4.0,1.53,7.0,4.2,1.55,7.14,4.34,1.54
I1,2015-09-23,Chievo,Torino,74,76,74,76,73,75,75,77,40,39,27,25,49.78,89.83,1,0,H,0,0,D,10,4,5,1,12,13,0,4,3,3,0,0,0.43,0.15,0.33,0.11,1.52,0.88,12.97,12.35,2.8,3.25,2.6,2.7,3.1,2.65,2.75,3.2,2.5,2.93,3.17,2.75,2.9,3.0,2.62,3.0,3.0,2.8,2.97,3.19,2.67
I1,2015-09-23,Fiorentina,Bologna,77,74,75,76,77,73,78,69,39,42,26,25,190.53,75.23,2,0,H,0,0,D,18,3,4,1,15,12,6,0,1,2,0,0,1.65,0.31,1.37,0.31,2.47,0.34,4.59,23.06,1.5,4.0,7.5,1.5,4.0,6.5,1.55,3.9,5.6,1.51,4.35,7.84,1.5,4.0,7.0,1.5,4.2,7.5,1.57,4.03,7.47
