Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
I1,2018-08-26,Cagliari,Sassuolo,74,75,74,76,74,75,71,73,49,59,25,23,155.38,242.05,2,2,D,1,0,H,12,12,7,6,14,14,7,2,4,4,0,1,1.52,1.79,0.93,0.95,1.15,1.58,11.17,9.72,2.45,3.3,2.9,2.55,3.2,2.9,2.55,3.25,2.85,2.61,3.35,2.93,2.5,3.3,2.8,2.63,3.2,2.9,2.48,3.3,3.13
I1,2018-08-26,Fiorentina,Chievo,76,75,76,75,77,75,74,70,56,68,22,24,315.33,54.7,6,1,H,2,0,H,19,5,15,3,14,8,2,3,1,3,0,0,3.33,0.64,2.43,0.58,2.83,0.11,16.24,14.0,1.5,4.33,6.5,1.45,4.4,7.5,1.5,4.2,6.7,1.46,4.52,8.32,1.44,4.4,7.0,1.45,4.5,7.5,1.45,4.58,8.36
I1,2018-08-26,Frosinone,Bologna,73,75,74,75,71,74,72,76,44,48,25,25,54.53,119.68,0,0,D,0,0,D,11,10,7,5,15,12,2,5,2,1,0,0,1.78,0.92,1.74,0.7,2.09,0.67,9.17,9.77,3.3,3.0,2.4,3.1,3.25,2.4,3.2,3.15,2.35,3.2,3.38,2.4,3.1,3.3,2.3,3.4,3.0,2.4,3.54,3.12,2.37
I1,2018-08-26,Genoa,Empoli,74,72,74,71,75,71,75,73,69,59,23,24,191.73,105.6,2,1,H,2,0,H,10,12,4,8,14,15,3,6,3,2,0,0,0.95,1.26,0.5,0.99,1.06,1.64,15.58,4.87,1.95,3.4,4.0,2.0,3.3,4.0,2.0,3.3,4.0,2.03,3.36,4.23,2.0,3.3,3.9,2.0,3.25,4.33,2.02,3.58,3.96
I1,2018-08-26,Inter,Torino,82,78,87,80,81,77,82,77,60,62,24,23,617.93,239.23,2,2,D,2,0,H,9,10,6,7,16,12,5,4,1,2,0,0,0.79,0.92,0.76,0.7,1.2,1.47,9.93,17.21,1.5,4.33,7.0,1.48,4.4,6.75,1.5,4.4,6.4,1.49,4.66,7.15,1.44,4.4,7.0,1.5,4.5,6.5,1.59,3.98,6.91
I1,2018-08-26,SPAL,Parma,74,72,75,74,74,72,73,69,51,70,25,25,97.4,95.75,1,0,H,0,0,D,15,3,5,0,13,14,7,2,5,2,0,0,1.41,0.15,1.3,0.12,2.46,0.32,9.22,16.18,2.04,3.3,3.8,2.1,3.2,3.9,2.05,3.2,3.95,2.11,3.22,4.11,2.05,3.3,3.7,2.1,3.13,4.2,2.47,3.01,3.47
I1,2018-08-26,Udinese,Sampdoria,74,75,76,76,75,76,72,72,56,59,24,23,201.2,216.75,1,0,H,1,0,H,13,9,5,4,6,10,8,7,1,3,0,0,1.8,0.59,1.5,0.34,2.33,0.47,14.38,4.58,2.4,3.25,3.1,2.4,3.2,3.1,2.35,3.35,3.0,2.44,3.45,3.06,2.38,3.4,2.9,2.38,3.25,3.2,2.27,3.51,3.34
I1,2018-08-27,Roma,Atalanta,81,76,81,79,82,75,81,75,57,88,23,22,459.05,367.68,3,3,D,1,3,A,21,17,11,10,9,13,3,11,1,1,0,0,2.23,2.35,1.36,1.72,1.32,1.46,8.22,13.19,1.72,3.75,5.0,1.7,4.0,4.75,1.7,3.9,4.9,1.72,4.13,4.98,1.7,4.0,4.5,1.7,3.8,5.25,1.57,4.19,6.57
I1,2018-08-31,AC Milan,Roma,81,81,83,81,80,82,79,81,45,57,24,23,578.48,459.05,2,1,H,1,0,H,18,6,9,3,8,6,8,3,0,2,0,0,1.69,0.31,1.48,0.18,2.47,0.34,15.3,22.0,2.45,3.4,2.87,2.4,3.4,2.95,2.4,3.45,2.9,2.49,3.48,2.98,2.45,3.4,2.8,2.45,3.4,3.0,2.41,3.42,3.14
I1,2018-09-01,Bologna,Inter,75,82,75,87,74,81,76,82,48,60,25,24,119.68,617.93,0,3,A,0,0,D,7,10,1,4,7,10,3,7,1,1,0,0,0.49,2.46,0.47,1.9,0.21,2.68,33.29,9.35,7.0,4.0,1.53,6.25,3.9,1.57,6.0,3.8,1.6,6.79,3.99,1.59,5.8,4.0,1.57,7.0,3.8,1.57,5.1,3.17,1.94
I1,2018-09-01,Parma,Juventus,72,85,74,89,72,85,69,85,70,59,25,25,95.75,871.05,1,2,A,1,1,D,8,20,7,10,15,9,4,7,1,3,0,0,1.91,2.18,0.77,1.34,1.18,1.55,18.47,6.0,17.0,7.0,1.18,17.5,7.0,1.18,15.0,6.5,1.2,22.56,7.37,1.18,17.0,7.5,1.15,23.0,7.5,1.15,15.41,6.29,1.25
I1,2018-09-02,Atalanta,Cagliari,76,74,79,74,75,74,75,71,88,49,22,25,367.68,155.38,0,1,A,0,1,A,8,4,5,3,16,20,5,4,2,2,0,0,0.32,0.25,0.2,0.2,1.29,1.1,12.24,12.0,1.55,4.2,6.0,1.53,4.2,6.25,1.6,4.0,5.5,1.55,4.24,6.91,1.57,4.0,5.8,1.53,4.1,7.0,1.4,5.14,8.4
I1,2018-09-02,Chievo,Empoli,75,72,75,71,75,71,70,73,68,59,24,24,54.7,105.6,0,0,D,0,0,D,11,12,5,4,10,11,4,6,1,1,0,0,1.27,1.36,1.22,1.26,1.26,1.43,24.69,10.5,2.3,3.2,3.3,2.4,3.1,3.2,2.2,3.2,3.5,2.45,3.25,3.22,2.38,3.25,3.0,2.4,3.13,3.3,3.14,3.29,2.48
I1,2018-09-02,Fiorentina,Udinese,76,74,76,76,77,75,74,72,56,56,22,24,315.33,201.2,1,0,H,0,0,D,13,4,4,1,10,15,11,4,3,1,0,0,1.1,0.17,1.03,0.08,2.25,0.44,4.48,12.67,1.57,4.0,6.0,1.57,4.0,6.0,1.7,3.75,5.0,1.56,4.32,6.41,1.55,4.33,5.5,1.57,4.1,6.5,1.74,3.92,5.13
I1,2018-09-02,Lazio,Frosinone,80,73,82,74,81,71,79,72,57,44,24,25,291.15,54.53,1,0,H,0,0,D,17,7,8,5,11,8,7,7,1,2,0,0,2.85,0.49,2.79,0.49,2.79,0.14,7.6,18.39,1.22,6.5,13.0,1.22,6.25,14.0,1.22,6.5,12.5,1.21,7.09,16.74,1.17,6.5,17.0,1.2,7.0,13.0,1.25,6.25,14.55
I1,2018-09-02,Sampdoria,Napoli,75,82,76,84,76,82,72,82,59,54,23,24,216.75,646.8,3,0,H,2,0,H,7,12,4,6,13,19,4,5,2,4,0,0,0.83,1.12,0.82,0.95,1.07,1.6,9.06,9.24,6.5,4.1,1.53,5.75,4.33,1.55,6.0,4.0,1.57,6.51,4.29,1.56,5.5,4.4,1.53,5.5,4.4,1.55,7.18,4.19,1.54
I1,2018-09-02,Sassuolo,Genoa,75,74,76,74,75,75,73,75,59,69,23,23,242.05,191.73,5,3,H,4,1,H,10,11,8,8,12,20,2,10,3,3,0,0,2.06,1.89,0.97,1.45,1.51,1.23,10.5,6.91,2.1,3.3,3.75,2.1,3.3,3.7,2.2,3.4,3.3,2.15,3.3,3.89,2.15,3.25,3.5,2.1,3.2,3.9,2.3,3.32,3.45
I1,2018-09-02,Torino,SPAL,78,74,80,75,77,74,77,73,62,51,23,25,239.23,97.4,1,0,H,0,0,D,10,8,7,3,16,16,9,10,1,2,0,0,2.02,0.66,1.65,0.53,2.41,0.41,7.38,5.93,1.66,3.75,5.5,1.62,3.8,5.75,1.65,3.8,5.4,1.66,3.96,5.9,1.65,3.9,5.0,1.62,3.75,6.25,1.68,3.74,6.2
I1,2018-09-15,Frosinone,Sampdoria,73,75,74,76,71,76,72,72,44,59,25,23,54.53,216.75,0,5,A,0,1,A,6,10,2,7,12,15,5,3,3,1,0,0,0.41,2.54,0.32,1.75,0.1,2.83,14.0,8.71,3.5,3.4,2.1,3.5,3.3,2.15,3.5,3.35,2.15,3.66,3.41,2.18,3.3,3.3,2.2,3.6,3.25,2.2,3.21,3.09,2.54
I1,2018-09-15,Inter,Parma,82,72,87,74,81,72,82,69,60,70,24,25,617.93,95.75,0,1,A,0,0,D,24,8,11,6,10,8,10,1,2,2,0,0,1.39,0.3,1.11,0.18,2.24,0.5,7.94,20.0,1.25,6.0,12.0,1.26,5.75,12.0,1.25,6.1,11.0,1.26,6.03,14.48,1.25,6.0,11.0,1.25,6.0,15.0,1.31,5.47,12.28
I1,2018-09-15,Napoli,Fiorentina,82,76,84,76,82,77,82,74,54,56,24,22,646.8,315.33,1,0,H,0,0,D,19,7,5,3,13,15,10,3,1,4,0,0,1.32,0.35,1.21,0.29,2.19,0.54,10.33,13.71,1.57,4.2,5.75,1.57,4.25,5.5,1.6,4.0,5.5,1.58,4.41,5.96,1.6,4.2,5.0,1.55,4.3,6.25,1.44,4.56,8.62
I1,2018-09-16,Cagliari,AC Milan,74,81,74,83,74,80,71,79,49,45,25,24,155.38,578.48,1,1,D,1,0,H,7,12,3,7,12,13,3,8,1,1,0,0,0.43,2.49,0.08,2.26,0.18,2.71,22.06,12.58,5.0,3.6,1.75,4.5,3.7,1.8,4.75,3.65,1.77,5.06,3.72,1.79,4.4,3.6,1.8,5.25,3.6,1.75,4.99,3.44,1.85
I1,2018-09-16,Empoli,Lazio,72,80,71,82,71,81,73,79,59,57,24,24,105.6,291.15,0,1,A,0,0,D,10,16,3,9,13,11,4,7,2,3,0,0,1.49,2.74,1.2,1.6,0.59,2.22,13.41,20.0,5.0,3.8,1.7,4.75,3.9,1.72,4.55,3.95,1.73,4.83,4.11,1.74,5.0,3.8,1.65,5.2,3.9,1.7,5.38,4.1,1.67
I1,2018-09-16,Genoa,Bologna,74,75,74,75,75,74,75,76,69,48,23,25,191.73,119.68,1,0,H,0,0,D,10,8,5,2,13,19,5,3,2,5,0,1,0.49,0.67,0.35,0.38,1.11,1.47,14.4,10.4,1.9,3.25,4.5,1.95,3.2,4.4,2.0,3.3,4.0,1.97,3.37,4.51,1.91,3.1,4.5,1.95,3.2,4.75,2.1,3.24,4.08
I1,2018-09-16,Juventus,Sassuolo,85,75,89,76,85,75,85,73,59,59,25,23,871.05,242.05,2,1,H,0,0,D,16,10,6,6,12,13,10,4,3,3,1,0,2.85,0.74,1.45,0.62,2.73,0.18,12.38,8.3,1.2,7.0,13.0,1.2,7.0,13.0,1.2,6.5,15.0,1.21,7.18,16.16,1.2,7.0,12.0,1.2,7.0,15.0,1.21,6.94,15.44
I1,2018-09-16,Roma,Chievo,81,75,81,75,82,75,81,70,57,68,23,24,459.05,54.7,2,2,D,2,0,H,15,10,9,5,10,15,9,2,1,1,0,0,2.72,1.18,2.69,1.07,2.4,0.43,15.9,24.57,1.22,6.5,13.0,1.22,6.75,12.0,1.25,6.1,11.0,1.24,6.71,13.78,1.22,6.0,12.0,1.22,7.0,12.0,1.22,7.11,14.13
I1,2018-09-16,Udinese,Torino,74,78,76,80,75,77,72,77,56,62,24,23,201.2,239.23,1,1,D,1,0,H,7,9,3,4,16,14,3,8,2,2,0,0,0.27,0.67,0.21,0.47,0.85,1.68,15.67,6.12,2.9,3.25,2.5,2.85,3.3,2.5,2.85,3.3,2.5,2.97,3.41,2.53,2.8,3.3,2.5,3.0,3.2,2.55,2.81,3.28,2.71
I1,2018-09-17,SPAL,Atalanta,74,76,75,79,74,75,73,75,51,88,25,22,97.4,367.68,2,0,H,0,0,D,13,13,6,4,14,16,4,4,3,5,0,0,1.79,0.79,0.71,0.56,2.23,0.56,10.63,5.06,4.0,3.5,1.95,4.0,3.5,1.95,4.1,3.5,1.9,4.51,3.53,1.92,4.0,3.5,1.91,4.4,3.5,1.91,4.94,3.84,1.76
I1,2018-09-19,Sampdoria,Fiorentina,75,76,76,76,76,77,72,74,59,56,23,22,216.75,315.33,1,1,D,0,1,A,8,14,4,9,14,15,4,6,3,2,0,0,0.46,1.71,0.23,1.29,0.45,2.35,7.71,13.84,2.87,3.25,2.54,2.7,3.3,2.5,2.8,3.4,2.5,2.87,3.42,2.58,2.75,3.3,2.55,2.8,3.3,2.6,2.93,3.36,2.59
I1,2018-09-21,Sassuolo,Empoli,75,72,76,71,75,72,73,72,59,59,23,24,242.05,105.6,3,1,H,1,1,D,20,16,10,11,15,9,5,4,1,4,0,1,2.1,1.04,2.0,0.55,2.19,0.6,8.91,21.22,2.1,3.3,3.6,2.05,3.4,3.7,2.1,3.35,3.55,2.17,3.47,3.62,2.15,3.4,3.3,2.15,3.4,3.7,2.18,3.27,3.83
I1,2018-09-22,Fiorentina,SPAL,76,74,76,75,76,74,74,73,56,51,22,25,315.33,97.4,3,0,H,2,0,H,15,5,5,2,8,11,11,1,1,2,0,0,1.72,0.72,0.96,0.67,2.15,0.6,15.71,12.43,1.61,3.6,6.5,1.57,3.9,6.25,1.63,3.85,5.7,1.63,3.83,6.43,1.63,3.8,5.5,1.62,3.8,6.5,1.68,3.78,5.8
I1,2018-09-22,Parma,Cagliari,73,74,75,75,71,74,69,73,70,49,25,25,95.75,155.38,2,0,H,1,0,H,14,9,8,3,17,5,4,11,2,1,0,0,2.04,0.72,1.9,0.61,2.33,0.49,18.4,7.05,2.4,3.2,3.1,2.4,3.1,3.2,2.35,3.2,3.15,2.39,3.29,3.28,2.38,3.2,3.1,2.4,3.2,3.3,2.48,3.36,3.04
I1,2018-09-22,Sampdoria,Inter,75,82,76,87,76,81,72,82,59,60,23,24,216.75,617.93,0,1,A,0,0,D,9,14,4,5,12,14,3,12,3,2,0,0,0.4,0.8,0.15,0.58,0.91,1.69,13.94,12.09,4.33,3.8,1.8,4.2,3.7,1.85,4.2,3.8,1.83,4.3,3.91,1.85,4.0,3.7,1.83,4.5,3.7,1.83,4.55,3.64,1.87
I1,2018-09-23,Bologna,Roma,75,81,75,81,75,81,76,81,48,57,25,23,119.68,459.05,2,0,H,1,0,H,7,20,2,9,8,13,1,10,2,4,0,0,0.89,3.2,0.74,2.66,0.17,2.74,36.88,6.63,5.5,3.75,1.66,5.5,3.75,1.67,5.0,3.85,1.7,5.57,3.76,1.71,4.8,3.7,1.73,5.5,3.8,1.67,5.84,3.98,1.65
I1,2018-09-23,Chievo,Udinese,75,74,75,75,75,75,70,73,68,56,24,24,54.7,201.2,0,2,A,0,0,D,10,9,4,7,18,10,7,3,1,1,0,0,1.58,1.12,1.36,0.88,1.73,1.01,7.29,47.14,3.0,3.2,2.5,3.0,3.2,2.45,3.0,3.15,2.5,3.04,3.21,2.57,2.8,3.2,2.55,3.1,3.0,2.55,2.9,3.09,2.81
I1,2018-09-23,Frosinone,Juventus,73,85,74,89,71,85,72,85,44,59,25,25,54.53,871.05,0,2,A,0,0,D,2,18,0,8,16,8,3,5,3,1,0,0,0.06,2.92,0.03,2.02,0.04,2.93,14.71,7.22,13.0,7.5,1.16,15.5,7.25,1.18,16.0,6.9,1.18,16.77,7.56,1.19,15.0,7.0,1.18,21.0,7.5,1.17,18.51,7.16,1.19
I1,2018-09-23,Lazio,Genoa,80,74,82,73,81,75,79,75,57,69,24,23,291.15,191.73,4,1,H,2,0,H,16,8,8,4,9,7,5,3,1,2,0,0,2.81,0.67,2.3,0.27,2.71,0.2,8.41,13.19,1.44,4.33,8.0,1.44,4.6,7.25,1.45,4.7,6.7,1.46,4.85,7.26,1.44,4.75,6.5,1.44,4.33,8.5,1.48,4.44,7.67
I1,2018-09-23,AC Milan,Atalanta,81,76,83,81,80,75,79,75,45,88,24,22,578.48,367.68,2,2,D,1,0,H,14,13,8,8,7,4,4,3,2,1,0,0,2.35,2.09,2.35,1.33,1.56,1.2,24.1,15.27,2.04,3.5,3.6,2.05,3.4,3.7,2.0,3.45,3.75,2.06,3.44,3.94,2.05,3.4,3.6,2.05,3.4,3.9,2.19,3.27,3.79
I1,2018-09-23,Torino,Napoli,77,82,81,84,77,82,76,82,62,54,23,24,239.23,646.8,1,3,A,0,2,A,9,13,3,8,14,17,4,6,2,3,0,0,1.09,2.36,0.22,1.76,0.46,2.35,14.05,13.48,4.5,3.8,1.75,4.4,3.8,1.78,4.4,3.75,1.77,4.69,3.84,1.8,4.33,3.7,1.8,4.75,3.7,1.8,4.46,3.5,1.93
I1,2018-09-25,Inter,Fiorentina,82,76,87,76,81,76,82,74,60,56,24,22,617.93,315.33,2,1,H,1,0,H,11,11,3,8,18,20,6,3,1,3,0,0,1.86,1.79,0.97,1.1,1.42,1.3,7.69,5.05,1.66,3.8,5.5,1.67,3.7,5.5,1.75,3.6,4.9,1.66,3.98,5.66,1.67,3.9,5.0,1.65,3.9,6.0,1.63,3.89,6.34
I1,2018-09-26,Atalanta,Torino,76,77,81,81,75,77,75,76,88,62,22,23,367.68,239.23,0,0,D,0,0,D,11,3,4,0,13,15,11,1,2,1,0,0,0.67,0.22,0.43,0.06,1.74,0.79,5.79,10.52,1.8,3.6,4.5,1.85,3.6,4.25,1.83,3.7,4.25,1.83,3.84,4.52,1.88,3.7,4.0,1.83,3.6,4.6,1.68,4.16,5.17
I1,2018-09-26,Cagliari,Sampdoria,74,75,75,76,74,76,73,72,49,59,25,23,155.38,216.75,0,0,D,0,0,D,10,10,2,5,16,22,7,3,1,3,0,0,0.95,2.25,0.6,1.4,0.46,2.36,7.26,8.82,2.5,3.3,2.87,2.6,3.3,2.75,2.55,3.35,2.75,2.66,3.32,2.84,2.55,3.3,2.8,2.63,3.25,2.88,2.31,3.35,3.4
I1,2018-09-26,Genoa,Chievo,74,75,73,75,75,75,75,70,69,68,23,24,191.73,54.7,2,0,H,1,0,H,11,8,5,2,11,17,7,4,4,4,0,0,1.62,1.6,1.22,1.55,1.41,1.33,9.84,9.81,1.8,3.4,5.0,1.8,3.4,5.0,1.77,3.5,4.95,1.79,3.51,5.33,1.85,3.4,4.6,1.8,3.4,5.4,1.76,3.69,5.31
I1,2018-09-26,Juventus,Bologna,85,75,89,75,85,75,85,76,59,48,25,25,871.05,119.68,2,0,H,2,0,H,15,5,9,2,10,13,3,0,2,3,0,0,0.85,0.33,0.67,0.1,1.82,0.79,4.85,31.06,1.16,7.5,17.0,1.16,7.5,18.5,1.17,7.5,15.0,1.16,8.13,23.18,1.15,8.0,17.0,1.14,8.0,26.0,1.13,9.25,25.76
I1,2018-09-26,Napoli,Parma,82,73,84,75,82,71,82,69,54,70,24,25,646.8,95.75,3,0,H,1,0,H,20,2,8,0,9,13,2,2,0,3,0,0,2.86,0.09,1.72,0.06,2.92,0.04,9.96,19.1,1.22,6.0,15.0,1.19,6.75,15.5,1.2,7.0,13.0,1.2,7.16,18.44,1.22,6.5,13.0,1.18,7.0,20.0,1.22,6.51,16.35
I1,2018-09-26,Roma,Frosinone,81,73,81,74,81,71,81,72,57,44,23,25,459.05,54.53,4,0,H,3,0,H,18,8,13,3,13,8,4,3,0,1,0,0,2.53,0.49,2.46,0.36,2.78,0.14,14.24,34.0,1.2,7.0,13.0,1.19,7.25,13.5,1.2,7.0,13.0,1.19,7.37,17.67,1.22,7.0,12.0,1.17,7.5,19.0,1.2,7.13,16.11
I1,2018-09-26,Udinese,Lazio,74,80,75,82,75,81,73,79,56,57,24,24,201.2,291.15,1,2,A,0,0,D,10,5,6,2,7,17,6,4,2,6,0,0,0.84,1.5,0.75,0.85,0.78,1.94,15.82,9.79,4.2,3.75,1.85,4.1,3.6,1.9,3.7,3.5,2.0,4.25,3.73,1.9,4.0,3.7,1.88,4.33,3.6,1.87,4.11,3.3,2.08
I1,2018-09-27,Empoli,AC Milan,72,81,71,83,72,80,72,79,59,45,24,24,105.6,578.48,1,1,D,0,1,A,4,16,3,11,12,9,3,10,2,2,0,0,1.18,1.53,0.42,0.78,1.13,1.57,9.78,10.44,5.25,3.75,1.7,5.0,3.8,1.7,4.8,3.9,1.7,5.2,4.03,1.7,4.6,3.9,1.73,5.25,3.8,1.7,4.88,3.6,1.83
I1,2018-09-27,SPAL,Sassuolo,74,75,75,76,74,75,73,73,51,59,25,23,97.4,242.05,0,2,A,0,0,D,6,10,2,5,16,12,6,7,1,0,0,0,1.02,2.09,0.87,0.82,0.49,2.29,8.66,17.94,2.54,3.2,2.9,2.65,3.1,2.85,2.6,3.2,2.8,2.67,3.25,2.88,2.6,3.2,2.8,2.7,3.1,2.9,2.46,3.25,3.22
I1,2018-09-29,Inter,Cagliari,82,74,87,75,81,74,82,73,60,49,24,25,617.93,155.38,2,0,H,1,0,H,12,4,8,1,13,11,9,4,1,4,0,0,1.05,0.14,0.92,0.14,2.24,0.44,11.59,17.81,1.33,5.0,10.0,1.33,5.0,10.0,1.35,5.3,8.0,1.33,5.39,10.27,1.33,5.25,9.0,1.33,5.5,9.5,1.4,4.86,9.07
I1,2018-09-29,Juventus,Napoli,85,82,89,84,85,82,85,82,59,54,25,24,871.05,646.8,3,1,H,1,1,D,14,9,9,6,14,11,7,4,3,5,0,1,3.05,1.42,2.49,1.25,2.45,0.4,11.48,14.33,1.8,3.6,4.75,1.8,3.5,4.75,1.75,3.7,4.8,1.81,3.63,4.99,1.8,3.6,4.5,1.83,3.5,5.0,1.86,3.43,5.03
I1,2018-09-29,Roma,Lazio,81,80,81,82,80,81,82,79,57,57,23,24,459.05,291.15,3,1,H,1,0,H,10,11,7,5,11,10,8,9,3,1,0,0,2.46,0.89,1.64,0.53,2.43,0.41,19.85,10.0,2.37,3.5,2.9,2.4,3.5,2.85,2.3,3.6,2.95,2.35,3.6,3.11,2.4,3.4,3.0,2.38,3.5,3.1,2.68,3.58,2.68
I1,2018-09-30,Bologna,Udinese,75,74,75,75,75,75,76,73,48,56,25,24,119.68,201.2,2,1,H,1,1,D,11,10,6,2,7,12,3,4,2,4,0,0,1.36,1.0,1.2,0.96,1.65,1.05,11.3,13.0,2.5,3.1,3.1,2.65,2.95,3.0,2.5,3.1,3.0,2.71,3.06,3.03,2.6,3.0,3.0,2.6,3.0,3.1,2.73,3.11,2.97
I1,2018-09-30,Chievo,Torino,75,77,75,81,75,77,70,76,68,62,24,23,54.7,239.23,0,1,A,0,0,D,8,13,3,5,15,17,3,8,3,3,0,0,0.32,1.48,0.23,1.44,0.41,2.35,11.0,4.92,3.75,3.2,2.1,3.6,3.5,2.05,3.8,3.2,2.1,4.05,3.32,2.09,3.7,3.25,2.1,4.1,3.25,2.05,4.05,3.33,2.09
I1,2018-09-30,Fiorentina,Atalanta,76,76,76,81,76,75,74,75,56,88,22,22,315.33,367.68,2,0,H,0,0,D,6,11,4,4,12,10,5,6,3,3,0,0,1.02,0.68,0.18,0.43,1.74,0.92,15.55,8.0,2.25,3.3,3.25,2.25,3.4,3.2,2.3,3.3,3.15,2.27,3.57,3.3,2.3,3.4,3.1,2.3,3.25,3.4,2.39,3.44,3.17
