Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
I1,2016-08-27,Lazio,Juventus,78,84,78,85,79,84,78,84,46,38,23,26,226.45,497.18,0,1,A,0.0,0.0,D,6,13,1,5,16,5,4,2,1,2,0,0,0.17,0.61,0.09,0.49,0.76,1.74,9.23,11.14,4.75,3.5,1.8,4.6,3.5,1.75,4.2,3.5,1.8,5.18,3.5,1.85,5.0,3.3,1.8,4.8,3.5,1.83,4.04,3.24,2.16
I1,2016-08-27,Napoli,AC Milan,80,79,81,80,81,79,80,77,37,42,25,24,387.38,254.33,4,2,H,2.0,0.0,H,17,12,8,3,13,15,9,4,5,4,0,2,2.78,0.8,0.4,0.77,2.73,0.18,11.41,18.79,1.67,4.0,5.0,1.65,3.8,5.0,1.65,3.6,5.1,1.7,4.05,5.36,1.62,4.0,5.5,1.65,3.9,5.75,1.63,4.05,6.32
I1,2016-08-28,Cagliari,Roma,73,80,74,80,73,82,74,80,46,47,24,23,61.08,354.68,2,2,D,0.0,1.0,A,17,21,5,7,21,9,4,3,3,1,0,0,1.76,2.93,1.16,1.93,0.66,2.15,7.06,16.0,4.75,3.75,1.7,4.4,3.4,1.83,3.8,3.45,1.9,4.75,3.84,1.82,4.33,3.5,1.83,4.6,3.6,1.83,5.15,4.29,1.68
I1,2016-08-28,Crotone,Genoa,69,75,69,75,69,75,71,75,37,44,25,25,36.7,108.18,1,3,A,1.0,0.0,H,11,18,3,8,16,17,1,6,2,2,0,0,1.02,2.4,0.27,2.28,0.42,2.39,9.63,6.85,4.0,3.4,1.91,4.4,3.1,1.91,3.6,3.3,2.0,4.55,3.47,1.95,4.2,3.25,1.95,3.9,3.3,2.0,6.75,4.14,1.58
I1,2016-08-28,Fiorentina,Chievo,78,75,79,74,78,76,80,75,42,44,24,26,217.08,45.88,1,0,H,1.0,0.0,H,13,9,3,2,8,16,4,4,0,2,0,0,0.76,0.8,0.57,0.8,1.23,1.41,11.5,14.92,1.67,3.75,5.5,1.57,3.8,5.75,1.65,3.6,5.1,1.65,3.83,6.49,1.62,3.6,6.0,1.65,3.6,6.5,1.68,3.71,6.43
I1,2016-08-28,Inter,Palermo,81,72,80,68,81,73,79,74,41,39,25,24,328.3,41.1,1,1,D,0.0,0.0,D,22,7,5,3,16,24,8,4,1,5,0,0,1.94,0.54,1.42,0.43,2.41,0.4,4.36,11.06,1.33,4.75,10.0,1.36,5.0,7.25,1.35,4.8,7.6,1.36,5.33,10.1,1.36,4.5,10.0,1.33,5.25,9.5,1.31,5.7,11.97
I1,2016-08-28,Sampdoria,Atalanta,75,75,77,76,75,73,72,74,42,44,24,25,117.58,161.7,2,1,H,2.0,1.0,H,8,7,4,1,13,16,3,1,1,4,0,1,0.93,0.31,0.17,0.25,2.12,0.56,7.69,11.75,2.25,3.2,3.4,2.1,3.2,3.5,2.1,3.2,3.4,2.24,3.33,3.65,2.1,3.25,3.6,2.25,3.13,3.7,2.55,3.26,3.12
I1,2016-08-28,Sassuolo,Pescara,76,71,77,71,76,71,74,71,48,50,24,24,145.25,48.1,0,3,A,,,,13,15,3,5,12,21,2,7,2,2,0,0,0.54,1.46,0.42,1.1,0.48,2.29,11.75,8.45,1.62,3.75,6.0,1.62,3.7,5.5,1.6,3.7,5.4,1.64,3.98,6.33,1.62,3.75,5.5,1.6,3.8,6.5,1.66,4.0,5.99
I1,2016-08-28,Torino,Bologna,77,75,77,77,76,74,77,74,51,48,24,24,162.35,95.0,5,1,H,2.0,1.0,H,20,10,11,2,14,12,6,3,1,2,0,0,4.23,0.53,2.95,0.49,2.95,0.03,9.03,9.61,1.85,3.5,4.5,1.8,3.5,4.4,1.8,3.4,4.4,1.87,3.56,4.91,1.83,3.4,4.5,1.83,3.4,5.0,1.93,3.46,4.74
I1,2016-08-28,Udinese,Empoli,76,73,76,74,75,73,77,72,44,42,24,24,101.95,55.45,2,0,H,1.0,0.0,H,11,13,3,4,15,19,4,5,3,3,0,1,0.91,1.18,0.66,0.66,1.1,1.58,8.26,5.0,2.05,3.4,3.75,2.1,3.2,3.6,2.1,3.2,3.4,2.11,3.28,4.13,2.1,3.25,3.6,2.1,3.13,4.1,2.07,3.4,4.04
I1,2016-09-10,Juventus,Sassuolo,84,76,85,77,84,76,84,74,38,48,26,24,497.18,145.25,3,1,H,3.0,1.0,H,23,9,10,3,10,12,14,5,1,2,0,0,3.3,0.84,2.44,0.61,2.77,0.16,5.56,15.0,1.3,5.0,12.0,1.33,5.0,10.5,1.35,4.8,7.6,1.33,5.41,12.23,1.33,4.5,11.0,1.3,5.4,11.0,1.32,5.43,12.5
I1,2016-09-10,Palermo,Napoli,72,80,68,81,73,81,74,80,39,37,24,25,41.1,387.38,0,3,A,0.0,0.0,D,5,17,1,7,14,7,2,4,0,0,0,0,0.59,1.89,0.51,1.65,0.43,2.38,46.6,15.73,9.0,5.0,1.33,7.5,5.0,1.4,7.3,4.4,1.4,9.44,5.43,1.37,8.0,4.5,1.4,8.0,5.5,1.33,9.15,5.06,1.4
I1,2016-09-11,Atalanta,Torino,75,77,76,77,73,76,74,77,44,51,25,24,161.7,162.35,2,1,H,0.0,0.0,D,22,14,3,7,16,20,4,4,2,2,0,0,2.48,0.65,1.08,0.41,2.6,0.28,8.41,6.36,2.6,3.2,2.8,2.7,3.1,2.8,2.6,3.2,2.6,2.68,3.27,2.93,2.5,3.1,2.9,2.63,3.2,2.88,2.67,3.22,2.99
I1,2016-09-11,Bologna,Cagliari,75,73,77,74,74,73,74,74,48,46,24,24,95.0,61.08,2,1,H,1.0,0.0,H,17,11,10,5,13,9,9,4,1,3,0,1,1.76,0.92,1.44,0.82,2.07,0.69,12.04,11.8,2.1,3.25,3.75,2.2,3.25,3.5,2.1,3.3,3.3,2.18,3.29,3.89,2.15,3.2,3.5,2.3,3.0,3.6,2.25,3.31,3.67
I1,2016-09-11,Chievo,Lazio,75,78,74,78,76,79,75,78,44,46,26,23,45.88,226.45,1,1,D,0.0,0.0,D,7,11,4,3,14,15,2,1,2,5,0,0,2.01,0.75,2.01,0.75,2.36,0.46,10.24,16.89,3.0,3.2,2.5,3.0,3.1,2.55,2.6,3.2,2.6,3.19,3.2,2.54,2.9,3.1,2.5,3.25,3.0,2.5,3.68,3.23,2.28
I1,2016-09-11,AC Milan,Udinese,79,76,80,76,79,75,77,77,42,44,24,24,254.33,101.95,0,1,A,0.0,0.0,D,14,10,2,2,10,9,8,8,1,5,0,0,0.96,0.51,0.85,0.25,1.8,0.85,7.55,17.94,1.67,4.0,5.0,1.67,4.0,5.0,1.65,3.6,5.1,1.71,4.03,5.32,1.67,3.6,5.5,1.67,3.8,5.75,1.62,4.28,5.94
I1,2016-09-11,Pescara,Inter,71,81,71,80,71,81,71,79,50,41,24,25,48.1,328.3,1,2,A,0.0,0.0,D,10,22,5,7,14,10,3,13,1,1,0,0,1.53,1.7,1.53,1.13,1.27,1.48,13.28,6.23,4.75,3.75,1.75,4.6,3.7,1.78,4.5,3.5,1.75,4.9,3.89,1.79,4.8,3.3,1.8,5.2,3.6,1.75,4.58,3.58,1.92
I1,2016-09-11,Roma,Sampdoria,80,75,80,77,82,75,80,72,47,42,23,24,354.68,117.58,3,2,H,1.0,2.0,A,24,12,8,7,12,13,11,7,3,2,0,0,3.61,1.24,2.71,1.09,2.68,0.23,5.88,8.03,1.33,5.25,9.0,1.34,5.5,8.25,1.4,4.4,7.3,1.36,5.42,9.86,1.33,5.0,9.0,1.33,5.25,10.0,1.38,5.4,8.98
I1,2016-09-12,Empoli,Crotone,73,69,74,69,73,69,72,71,42,37,24,25,55.45,36.7,2,1,H,1.0,1.0,D,13,6,5,2,16,20,5,0,1,1,0,1,0.64,0.52,0.54,0.52,1.39,1.19,7.03,10.58,1.57,4.0,6.0,1.57,4.0,6.25,1.6,3.7,5.4,1.63,4.05,6.22,1.55,4.0,6.0,1.6,4.0,6.0,1.79,3.55,5.55
I1,2016-09-16,Sampdoria,AC Milan,75,79,77,80,75,79,72,77,42,42,24,24,117.58,254.33,0,1,A,0.0,0.0,D,12,10,3,3,12,16,8,5,2,3,0,0,0.59,0.78,0.39,0.76,1.08,1.55,7.06,11.05,3.1,3.3,2.3,3.1,3.25,2.4,2.75,3.3,2.4,3.11,3.43,2.46,2.9,3.4,2.38,3.1,3.25,2.45,3.32,3.28,2.42
I1,2016-09-17,Lazio,Pescara,78,71,78,71,79,71,78,71,46,50,23,24,226.45,48.1,3,0,H,0.0,0.0,D,23,10,11,3,12,14,11,2,2,2,0,0,3.05,1.21,2.6,0.17,2.54,0.33,7.28,12.9,1.5,4.33,6.5,1.44,4.33,7.0,1.5,4.0,6.1,1.54,4.58,6.62,1.53,3.75,7.0,1.5,4.33,7.0,1.52,4.63,6.92
I1,2016-09-17,Napoli,Bologna,80,75,81,77,81,74,80,74,37,48,25,24,387.38,95.0,3,1,H,1.0,0.0,H,21,9,10,3,11,7,6,3,0,1,0,1,1.48,0.31,1.29,0.18,2.32,0.44,9.96,30.13,1.25,6.0,12.0,1.22,6.0,11.5,1.3,5.0,9.0,1.26,6.45,13.9,1.29,5.0,12.0,1.22,6.5,11.5,1.29,6.13,12.12
I1,2016-09-18,Cagliari,Atalanta,73,75,74,76,73,73,74,74,46,44,24,25,61.08,161.7,3,0,H,1.0,0.0,H,12,7,9,2,10,19,3,4,2,2,0,0,1.04,1.02,0.74,0.26,1.26,1.4,10.16,5.53,2.6,3.2,2.8,2.4,3.3,2.85,2.4,3.2,2.85,2.67,3.22,2.99,2.7,3.1,2.7,2.55,3.2,3.0,2.43,3.34,3.23
I1,2016-09-18,Crotone,Palermo,69,72,69,68,69,73,71,74,37,39,25,24,36.7,41.1,1,1,D,1.0,0.0,H,11,12,1,5,19,9,3,7,3,2,0,0,1.14,0.61,1.01,0.54,1.84,0.85,12.52,3.38,3.0,3.2,2.5,2.85,3.2,2.45,2.65,3.3,2.5,3.11,3.18,2.6,2.7,3.1,2.7,3.0,3.1,2.6,3.03,3.19,2.66
I1,2016-09-18,Fiorentina,Roma,78,80,79,80,78,82,80,80,42,47,24,23,217.08,354.68,1,0,H,0.0,0.0,D,8,14,4,3,10,11,5,6,1,1,0,0,0.74,1.02,0.63,0.83,1.09,1.58,14.61,7.75,2.9,3.5,2.4,2.75,3.25,2.5,2.6,3.2,2.6,2.89,3.47,2.59,2.9,3.1,2.5,2.88,3.3,2.55,3.07,3.52,2.44
I1,2016-09-18,Inter,Juventus,81,84,80,85,81,84,79,84,41,38,25,26,328.3,497.18,2,1,H,0.0,0.0,D,16,9,3,2,13,18,5,4,2,3,1,0,0.75,1.24,0.59,1.08,0.87,1.83,13.4,8.75,4.0,3.5,1.95,3.9,3.4,1.91,3.6,3.3,2.0,4.32,3.45,2.0,4.5,3.4,1.83,4.6,3.2,1.95,4.65,3.49,1.93
I1,2016-09-18,Sassuolo,Genoa,76,75,77,75,76,75,74,75,48,44,24,25,145.25,108.18,2,0,H,0.0,0.0,D,11,17,6,5,15,17,3,8,0,2,0,1,2.3,1.4,0.85,1.14,2.15,0.61,10.2,7.24,2.2,3.2,3.5,2.3,3.1,3.2,2.4,3.3,2.75,2.23,3.37,3.57,2.3,3.1,3.3,2.2,3.25,3.6,2.45,3.3,3.24
I1,2016-09-18,Torino,Empoli,77,73,77,74,76,73,77,72,51,42,24,24,162.35,55.45,0,0,D,0.0,0.0,D,15,5,5,2,19,7,8,5,4,3,0,0,0.72,0.18,0.63,0.17,1.89,0.68,7.41,10.35,1.75,3.6,4.75,1.78,3.4,4.75,1.8,3.5,4.2,1.85,3.55,5.06,1.83,3.4,4.5,1.8,3.6,4.8,1.69,3.86,5.87
I1,2016-09-18,Udinese,Chievo,76,75,76,74,75,76,77,75,44,44,24,26,101.95,45.88,1,2,A,1.0,0.0,H,8,20,4,6,16,9,5,7,3,4,0,0,0.75,2.5,0.7,2.37,0.28,2.58,10.78,5.07,2.0,3.25,4.0,2.1,3.2,3.5,2.1,3.2,3.4,2.1,3.25,4.22,2.2,3.1,3.5,2.1,3.2,3.8,2.41,3.16,3.47
I1,2016-09-20,AC Milan,Lazio,78,78,79,77,79,79,78,78,42,46,24,23,254.33,226.45,2,0,H,1.0,0.0,H,17,20,8,5,16,12,3,8,1,4,0,0,2.63,0.7,1.74,0.61,2.64,0.24,6.58,5.94,2.15,3.4,3.4,2.2,3.3,3.4,2.2,3.2,3.2,2.23,3.49,3.5,2.2,3.2,3.4,2.25,3.25,3.5,2.27,3.41,3.5
I1,2016-09-21,Atalanta,Palermo,75,73,76,72,73,73,74,73,44,39,25,24,161.7,41.1,0,1,A,0.0,0.0,D,16,7,4,2,20,12,7,5,3,2,0,0,1.63,1.05,1.51,0.76,1.82,0.89,7.06,8.46,1.62,3.75,6.0,1.6,3.9,6.0,1.65,3.6,5.1,1.65,3.99,6.21,1.67,3.4,6.0,1.67,3.9,5.5,1.58,4.29,6.5
I1,2016-09-21,Bologna,Sampdoria,75,75,76,77,74,75,74,72,48,42,24,24,95.0,117.58,2,0,H,1.0,0.0,H,11,10,4,3,16,12,2,4,1,3,1,1,1.04,0.9,0.86,0.62,1.45,1.21,7.39,7.23,2.4,3.25,3.1,2.3,3.2,3.3,2.3,3.2,3.0,2.42,3.25,3.35,2.3,3.1,3.25,2.4,3.0,3.4,2.29,3.23,3.64
I1,2016-09-21,Chievo,Sassuolo,76,75,74,76,76,76,75,74,44,48,26,24,45.88,145.25,2,1,H,2.0,1.0,H,5,7,3,2,14,15,7,9,2,1,0,0,0.2,0.44,0.18,0.14,0.91,1.54,11.35,8.77,2.4,3.2,3.1,2.5,3.1,3.1,2.5,3.2,2.75,2.46,3.17,3.35,2.5,3.1,2.9,2.5,3.0,3.25,2.4,3.22,3.43
I1,2016-09-21,Empoli,Inter,73,81,74,80,75,82,73,80,42,41,24,25,55.45,328.3,0,2,A,0.0,2.0,A,9,13,3,4,14,15,5,4,1,4,0,0,0.44,1.89,0.3,1.52,0.33,2.5,9.58,10.79,4.33,3.3,1.95,4.1,3.4,1.95,3.6,3.3,2.0,4.41,3.5,1.97,4.2,3.3,1.91,4.5,3.3,1.95,4.33,3.46,2.0
I1,2016-09-21,Genoa,Napoli,75,81,72,81,75,82,76,80,44,37,25,25,108.18,387.38,0,0,D,0.0,0.0,D,12,14,5,3,16,11,5,8,4,2,0,0,0.84,0.93,0.76,0.89,1.26,1.4,11.62,6.72,4.75,3.75,1.75,4.75,3.7,1.75,4.5,3.5,1.75,5.24,3.85,1.76,4.8,3.4,1.8,5.0,3.7,1.75,5.02,3.93,1.76
I1,2016-09-21,Juventus,Cagliari,84,74,85,74,83,74,85,71,38,46,26,24,497.18,61.08,4,0,H,3.0,0.0,H,28,2,13,0,19,12,9,0,1,3,0,0,3.23,0.07,2.24,0.07,2.95,0.03,6.78,16.36,1.17,7.5,17.0,1.2,6.5,16.0,1.15,7.0,15.0,1.18,8.0,20.84,1.2,6.0,15.0,1.15,8.0,19.0,1.2,7.4,18.25
I1,2016-09-21,Pescara,Torino,72,77,71,77,72,77,71,77,50,51,24,24,48.1,162.35,0,0,D,0.0,0.0,D,19,11,4,3,13,15,9,4,3,2,0,2,0.99,0.63,0.68,0.4,1.64,1.01,8.05,12.09,3.25,3.25,2.3,3.25,3.2,2.35,2.9,3.3,2.3,3.22,3.4,2.41,3.1,3.1,2.4,3.25,3.2,2.38,3.19,3.31,2.48
I1,2016-09-21,Roma,Crotone,80,70,80,70,82,71,80,71,47,37,23,25,354.68,36.7,4,0,H,2.0,0.0,H,20,11,7,3,12,7,11,5,0,1,0,0,2.22,1.21,2.09,0.4,2.1,0.68,4.78,29.63,1.13,8.5,23.0,1.15,7.75,21.0,1.15,7.0,15.0,1.14,9.37,24.04,1.14,7.0,21.0,1.13,9.0,17.0,1.14,9.43,24.59
I1,2016-09-21,Udinese,Fiorentina,76,78,77,79,76,76,76,79,44,42,24,24,101.95,217.08,2,2,D,2.0,1.0,H,15,7,5,3,16,15,4,3,1,3,0,0,1.89,1.08,1.7,0.28,2.01,0.73,19.9,6.33,3.25,3.25,2.3,3.25,3.2,2.3,2.85,3.2,2.4,3.42,3.27,2.37,3.1,3.1,2.4,3.4,3.2,2.3,3.27,3.23,2.47
I1,2016-09-24,Napoli,Chievo,81,76,81,74,82,76,80,75,37,44,25,26,387.38,45.88,2,0,H,2.0,0.0,H,13,7,5,2,12,16,4,2,2,4,0,0,0.64,0.42,0.56,0.36,1.49,1.06,16.27,16.67,1.33,5.0,10.0,1.3,5.25,11.0,1.35,4.8,7.6,1.35,5.34,10.7,1.33,5.5,9.0,1.3,5.4,11.5,1.39,5.0,9.88
I1,2016-09-24,Palermo,Juventus,73,84,72,85,73,83,73,85,39,38,24,26,41.1,497.18,0,1,A,0.0,0.0,D,4,15,2,7,16,10,2,9,3,3,0,0,0.12,1.23,0.06,1.04,0.34,2.4,15.22,12.95,11.0,5.5,1.29,11.0,5.5,1.28,7.6,4.8,1.35,11.73,5.64,1.32,9.0,5.5,1.33,11.0,5.5,1.3,15.21,6.56,1.25
I1,2016-09-25,Fiorentina,AC Milan,78,78,79,79,76,79,79,78,42,42,24,24,217.08,254.33,0,0,D,0.0,0.0,D,20,12,5,1,10,12,6,3,2,4,0,0,1.54,0.71,0.67,0.4,2.1,0.65,9.17,16.89,2.3,3.1,3.4,2.25,3.3,3.3,2.4,3.2,2.85,2.3,3.39,3.44,2.25,3.3,3.4,2.25,3.25,3.5,2.29,3.28,3.6
I1,2016-09-25,Genoa,Pescara,75,72,72,71,75,72,76,71,44,50,25,24,108.18,48.1,1,1,D,0.0,0.0,D,8,12,4,4,22,10,1,5,2,3,2,0,0.51,1.09,0.46,0.91,0.73,1.96,7.53,7.24,1.65,4.0,5.25,1.62,4.0,5.5,1.55,3.9,5.6,1.7,3.98,5.54,1.67,3.8,5.5,1.7,3.75,5.4,1.66,4.04,5.87
I1,2016-09-25,Inter,Bologna,81,75,80,76,82,74,80,74,41,48,25,24,328.3,95.0,1,1,D,1.0,1.0,D,22,8,6,3,12,7,8,4,0,4,0,0,1.37,0.55,1.21,0.55,2.04,0.68,5.24,14.45,1.45,4.2,8.5,1.42,4.5,8.25,1.5,4.0,6.1,1.44,4.79,8.69,1.44,4.5,7.5,1.44,4.33,8.5,1.5,4.68,7.21
I1,2016-09-25,Lazio,Empoli,78,73,77,74,79,75,78,73,46,42,23,24,226.45,55.45,2,0,H,1.0,0.0,H,12,9,3,3,14,7,5,6,2,2,0,0,1.91,1.04,1.15,0.88,2.05,0.71,9.07,9.2,1.44,4.2,8.5,1.5,4.1,7.25,1.55,3.9,5.6,1.51,4.4,7.73,1.5,4.2,7.0,1.5,4.1,7.5,1.53,4.32,7.33
I1,2016-09-25,Sassuolo,Udinese,75,76,76,77,76,76,74,76,48,44,24,24,145.25,101.95,1,0,H,1.0,0.0,H,12,11,5,3,14,12,6,9,3,2,0,0,1.51,0.61,1.51,0.46,2.19,0.57,9.35,9.72,2.05,3.3,3.8,2.05,3.3,3.8,2.2,3.3,3.1,2.04,3.36,4.3,2.05,3.4,3.8,2.05,3.25,4.1,2.13,3.41,3.9
I1,2016-09-25,Torino,Roma,77,80,77,80,77,82,77,80,51,47,24,23,162.35,354.68,3,1,H,1.0,0.0,H,18,21,9,5,15,12,7,13,1,4,0,0,2.48,2.98,1.32,1.58,1.1,1.68,11.65,3.78,3.75,3.5,2.0,3.6,3.5,2.05,3.3,3.3,2.1,3.67,3.66,2.11,3.75,3.3,2.1,3.75,3.5,2.05,3.57,3.5,2.2
I1,2016-09-26,Cagliari,Sampdoria,74,75,74,77,74,75,71,72,46,42,24,24,61.08,117.58,2,1,H,1.0,0.0,H,9,18,3,2,16,15,3,10,2,3,0,0,1.34,1.13,1.0,1.08,1.55,1.16,6.03,3.85,2.2,3.2,3.5,2.2,3.3,3.4,2.3,3.3,2.9,2.3,3.37,3.46,2.25,3.2,3.5,2.2,3.3,3.5,2.14,3.46,3.78
I1,2016-09-26,Crotone,Atalanta,70,75,70,76,71,73,71,74,37,44,25,25,36.7,161.7,1,3,A,0.0,3.0,A,10,12,3,8,21,14,6,3,3,1,0,1,0.66,2.14,0.5,1.23,0.32,2.53,8.47,13.9,4.5,3.3,1.91,4.33,3.4,1.9,3.6,3.3,2.0,4.57,3.58,1.92,4.33,3.3,1.95,4.8,3.4,1.87,4.54,3.48,1.95
I1,2016-10-01,Pescara,Chievo,72,76,71,74,72,76,71,75,50,44,24,26,48.1,45.88,0,2,A,0.0,0.0,D,11,15,2,4,11,14,11,5,1,3,0,0,0.52,1.81,0.45,1.79,0.43,2.38,13.05,11.28,2.55,3.2,2.9,2.55,3.2,2.75,2.6,3.2,2.6,2.73,3.1,3.02,2.75,3.2,2.75,2.7,3.0,3.0,2.69,3.28,2.91
I1,2016-10-01,Udinese,Lazio,76,78,77,78,76,78,76,78,44,46,24,23,101.95,226.45,0,3,A,0.0,1.0,A,15,15,3,5,4,12,5,9,2,1,0,0,1.05,1.3,0.91,1.2,1.17,1.54,20.53,11.42,3.0,3.3,2.4,3.1,3.2,2.3,2.75,3.3,2.4,3.12,3.4,2.47,3.0,3.3,2.5,3.13,3.2,2.45,3.06,3.46,2.48
I1,2016-10-02,Atalanta,Napoli,75,81,76,81,73,82,74,80,44,37,25,25,161.7,387.38,1,0,H,1.0,0.0,H,10,13,4,3,11,13,4,12,3,3,0,0,1.57,0.56,0.94,0.31,2.24,0.53,12.1,6.86,6.0,4.0,1.55,5.5,3.8,1.6,5.4,3.7,1.6,6.35,4.21,1.6,5.5,4.2,1.62,6.5,4.0,1.57,5.47,3.75,1.75
I1,2016-10-02,Bologna,Genoa,75,75,76,72,74,75,74,76,48,44,24,25,95.0,108.18,0,1,A,0.0,0.0,D,6,13,3,4,8,22,7,3,1,3,2,1,0.16,1.2,0.06,1.08,0.34,2.42,12.95,5.39,2.2,3.1,3.6,2.3,3.1,3.2,2.2,3.2,3.2,2.32,3.15,3.69,2.4,3.2,3.2,2.25,3.1,3.6,2.62,3.15,3.11
I1,2016-10-02,Cagliari,Crotone,74,70,74,70,74,71,71,71,46,37,24,25,61.08,36.7,2,1,H,1.0,0.0,H,14,22,9,8,14,14,6,14,0,4,0,0,0.59,1.25,0.48,1.01,0.79,1.92,8.86,9.58,1.44,4.33,8.0,1.45,4.4,6.5,1.55,4.0,5.5,1.51,4.32,7.8,1.5,4.33,7.0,1.44,4.5,8.0,1.63,3.83,6.89
