Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
I1,2021-08-27,Udinese,Venezia,74,69,75,71,74,68,73,69,44,51,25,24,142.3,80.98,3,0,H,1,0,H,18,8,10,3,11,8,7,2,2,3,0,0,3.02,0.91,2.73,0.83,2.66,0.24,30.25,8.11,1.7,3.75,5.0,1.75,3.6,5.0,1.75,3.65,4.9,1.75,3.82,5.24,1.72,3.7,5.0,1.75,3.4,5.25,1.81,3.58,5.19
I1,2021-08-27,Verona,Inter,75,81,76,77,75,81,74,83,43,36,24,27,162.98,558.55,1,3,A,1,0,H,4,15,1,8,13,12,6,4,2,2,0,0,0.6,1.84,0.26,0.99,0.46,2.33,10.96,6.73,5.5,4.33,1.55,5.5,4.33,1.57,5.25,4.1,1.63,5.81,4.14,1.64,5.8,4.2,1.57,6.0,4.1,1.55,5.81,4.25,1.62
I1,2021-08-28,Atalanta,Bologna,80,75,81,77,80,75,78,73,44,45,24,23,398.75,186.2,0,0,D,0,0,D,21,3,3,1,11,14,5,5,2,5,0,0,0.99,0.42,0.72,0.42,1.84,0.8,6.19,12.15,1.33,5.5,8.0,1.33,5.75,8.25,1.33,5.75,7.75,1.34,5.86,9.29,1.33,5.25,9.0,1.3,5.5,9.0,1.31,6.0,9.68
I1,2021-08-28,Lazio,Spezia,80,70,81,69,82,71,79,67,34,34,27,23,264.48,78.5,6,1,H,3,1,H,18,5,10,2,12,9,4,2,0,2,0,1,2.72,0.74,1.74,0.07,2.69,0.19,10.61,53.67,1.33,4.75,9.5,1.36,5.0,8.75,1.35,5.5,8.0,1.36,5.48,9.14,1.33,5.25,9.5,1.3,5.25,10.0,1.32,5.76,10.44
I1,2021-08-28,Fiorentina,Torino,76,75,75,76,77,74,75,74,38,41,25,24,325.8,223.4,2,1,H,1,0,H,10,4,7,1,13,28,3,3,4,5,0,0,0.54,0.29,0.54,0.17,1.51,0.99,7.62,7.0,2.2,3.4,3.25,2.2,3.4,3.3,2.2,3.45,3.3,2.2,3.56,3.5,2.2,3.4,3.3,2.2,3.3,3.3,1.9,3.83,4.23
I1,2021-08-28,Juventus,Empoli,83,70,85,70,82,69,84,70,43,40,25,24,642.5,126.5,0,1,A,0,1,A,20,9,6,3,11,6,8,9,2,3,0,0,1.82,1.1,1.78,0.4,1.95,0.78,9.26,14.31,1.22,6.5,12.0,1.25,6.25,11.0,1.3,6.0,9.5,1.27,6.35,11.86,1.25,6.0,12.0,1.22,6.0,13.0,1.22,7.15,13.92
I1,2021-08-29,Genoa,Napoli,74,80,74,81,72,80,73,80,47,37,26,25,121.28,477.23,1,2,A,0,1,A,7,12,3,8,17,15,4,5,2,3,0,0,0.34,1.15,0.11,1.12,0.58,2.12,12.88,6.03,6.0,4.5,1.5,6.0,4.33,1.53,5.75,4.4,1.55,6.27,4.36,1.57,6.0,4.33,1.52,6.5,4.2,1.5,5.88,3.92,1.67
I1,2021-08-29,Sassuolo,Sampdoria,76,75,76,76,77,76,72,73,43,46,25,26,251.0,128.55,0,0,D,0,0,D,19,13,6,3,9,14,8,6,2,2,0,0,1.23,0.58,0.51,0.36,1.89,0.8,9.13,10.03,2.0,3.6,3.6,2.0,3.6,3.7,2.0,3.75,3.45,2.02,3.83,3.74,2.05,3.6,3.5,2.0,3.5,3.6,2.1,3.77,3.55
I1,2021-08-29,AC Milan,Cagliari,80,74,78,75,79,73,80,73,37,46,25,25,546.95,134.53,4,1,H,4,1,H,17,6,5,2,12,11,8,3,1,5,0,0,2.67,0.41,1.67,0.31,2.79,0.13,16.94,17.95,1.44,4.5,7.0,1.42,4.75,7.5,1.45,4.8,6.5,1.43,4.99,7.94,1.44,4.5,7.5,1.4,4.6,8.0,1.49,4.7,7.01
I1,2021-08-29,Salernitana,Roma,69,79,67,77,67,79,69,77,51,39,25,23,70.56,381.25,0,4,A,0,0,D,4,21,0,10,12,11,1,10,2,2,0,0,0.22,1.89,0.12,1.4,0.25,2.59,19.5,4.0,5.5,4.33,1.55,5.5,4.25,1.57,5.25,4.3,1.6,5.85,4.28,1.61,5.8,4.2,1.57,6.0,4.1,1.55,7.22,4.48,1.51
I1,2021-09-11,Empoli,Venezia,70,69,70,71,69,68,70,69,40,51,24,24,126.5,80.98,1,2,A,0,1,A,17,10,6,3,12,21,8,2,2,5,0,0,1.89,2.43,0.72,2.43,0.99,1.77,5.5,13.23,1.8,3.8,4.2,1.83,3.7,4.33,1.8,3.85,4.2,1.84,4.05,4.27,1.83,3.8,4.2,1.8,3.6,4.4,1.69,4.26,5.0
I1,2021-09-11,Napoli,Juventus,80,83,81,85,80,82,80,84,37,43,25,25,477.23,642.5,2,1,H,0,1,A,24,7,7,4,14,16,13,1,2,1,0,0,2.19,1.56,0.69,0.33,1.86,0.88,5.09,23.62,2.4,3.6,2.8,2.4,3.5,2.85,2.45,3.45,2.85,2.51,3.57,2.91,2.4,3.4,2.9,2.4,3.25,3.0,2.16,3.59,3.55
I1,2021-09-11,Atalanta,Fiorentina,80,76,81,75,80,77,78,75,44,38,24,25,398.75,325.8,1,2,A,0,1,A,10,7,5,2,14,19,10,3,5,4,0,0,2.12,1.81,1.35,0.24,1.55,1.16,12.29,12.61,1.55,4.33,5.5,1.6,4.1,5.5,1.6,4.3,5.25,1.6,4.25,6.05,1.57,4.2,5.8,1.55,4.2,5.75,1.64,4.13,5.78
I1,2021-09-12,Sampdoria,Inter,75,81,76,77,76,81,73,83,46,36,26,27,128.55,558.55,2,2,D,1,2,A,12,8,3,3,12,13,4,4,4,4,0,0,1.47,0.97,1.24,0.78,1.77,0.94,8.38,33.43,5.0,4.0,1.61,4.75,4.1,1.67,4.9,4.1,1.65,5.21,4.17,1.68,5.25,4.0,1.63,5.5,3.9,1.62,5.55,4.14,1.66
I1,2021-09-12,Cagliari,Genoa,74,74,75,74,73,72,73,73,46,47,25,26,134.53,121.28,2,3,A,1,0,H,8,9,3,3,15,15,2,6,2,3,0,0,1.83,1.25,0.29,1.1,1.87,0.87,13.35,17.11,2.0,3.5,3.75,2.1,3.25,3.7,2.1,3.4,3.55,2.14,3.47,3.73,2.15,3.3,3.5,2.25,3.25,3.25,2.11,3.52,3.76
I1,2021-09-12,Spezia,Udinese,70,74,69,75,71,74,67,73,34,44,23,25,78.5,142.3,0,1,A,0,0,D,20,8,5,4,12,14,4,5,1,2,0,0,0.79,0.78,0.55,0.73,1.3,1.33,7.74,13.05,3.2,3.4,2.3,3.2,3.5,2.2,3.1,3.45,2.3,3.23,3.59,2.3,3.0,3.4,2.35,3.2,3.2,2.3,3.53,3.56,2.18
I1,2021-09-12,Torino,Salernitana,75,69,76,67,74,67,74,69,41,51,24,25,223.4,70.56,4,0,H,1,0,H,15,7,7,2,10,11,7,4,0,2,0,0,3.0,0.25,2.95,0.16,2.9,0.06,7.9,15.94,1.57,4.2,5.75,1.6,4.1,5.5,1.6,4.1,5.75,1.61,4.18,6.05,1.57,4.0,6.0,1.55,3.9,6.5,1.7,3.87,5.56
I1,2021-09-12,AC Milan,Lazio,80,80,78,81,79,82,80,79,37,34,25,27,546.95,264.48,2,0,H,1,0,H,17,7,3,5,9,18,5,1,1,4,0,0,3.48,0.25,2.48,0.11,2.98,0.01,12.67,8.79,2.2,3.6,3.1,2.2,3.5,3.1,2.2,3.55,3.2,2.22,3.64,3.36,2.2,3.5,3.2,2.2,3.4,3.2,2.38,3.4,3.26
I1,2021-09-12,Roma,Sassuolo,79,76,77,76,79,77,77,72,39,43,23,25,381.25,251.0,2,1,H,1,0,H,19,13,9,7,7,11,4,6,2,1,0,0,2.33,2.1,1.74,2.08,1.54,1.22,17.21,22.0,1.57,4.75,5.0,1.57,4.75,5.0,1.6,4.7,4.9,1.61,5.0,4.94,1.57,4.5,5.25,1.53,4.33,5.75,1.64,4.52,5.14
I1,2021-09-13,Bologna,Verona,75,75,77,76,75,75,73,74,45,43,23,24,186.2,162.98,1,0,H,0,0,D,13,5,4,1,14,21,6,2,1,3,0,0,1.26,0.32,0.69,0.24,2.23,0.5,8.17,4.34,2.1,3.7,3.2,2.1,3.7,3.3,2.15,3.65,3.2,2.19,3.83,3.29,2.15,3.6,3.3,2.1,3.5,3.4,2.26,3.58,3.32
I1,2021-09-17,Sassuolo,Torino,76,75,76,76,77,74,72,74,43,41,25,24,251.0,223.4,0,1,A,0,0,D,9,18,1,6,7,20,6,3,0,4,0,0,0.8,2.48,0.68,2.43,0.34,2.51,12.63,8.68,1.72,4.0,4.33,1.8,3.8,4.33,1.77,4.0,4.1,1.81,4.02,4.48,1.8,3.75,4.33,1.75,3.9,4.4,1.78,4.04,4.69
I1,2021-09-18,Genoa,Fiorentina,74,76,74,75,72,77,73,75,47,38,26,25,121.28,325.8,1,2,A,0,0,D,9,16,3,5,13,16,1,11,4,4,0,0,1.28,1.12,0.14,0.87,1.52,1.16,19.78,5.94,3.3,3.3,2.25,3.4,3.3,2.2,3.35,3.35,2.2,3.56,3.42,2.23,3.4,3.2,2.25,3.4,3.25,2.2,3.48,3.46,2.24
I1,2021-09-18,Inter,Bologna,81,75,77,77,81,75,83,73,36,45,27,23,558.55,186.2,6,1,H,3,0,H,19,7,11,2,10,9,5,1,0,3,0,0,4.28,0.86,3.13,0.74,2.92,0.05,27.91,10.78,1.36,5.0,8.5,1.36,5.25,7.75,1.37,5.25,7.5,1.4,5.3,8.33,1.38,4.75,8.5,1.36,5.25,7.5,1.33,5.8,9.89
I1,2021-09-18,Salernitana,Atalanta,69,80,67,81,67,80,69,78,51,44,25,24,70.56,398.75,0,1,A,0,0,D,11,10,1,3,21,13,6,4,4,4,0,0,0.79,1.38,0.74,0.94,0.81,1.9,13.27,6.84,10.0,5.5,1.3,10.5,5.5,1.3,9.5,5.75,1.3,9.79,5.69,1.34,11.0,5.5,1.29,11.5,5.75,1.25,11.85,6.04,1.28
I1,2021-09-19,Empoli,Sampdoria,70,75,70,76,69,76,70,73,40,46,24,26,126.5,128.55,0,3,A,0,1,A,15,14,4,7,10,10,8,8,2,2,0,0,0.93,1.35,0.8,1.21,1.02,1.69,7.52,9.41,2.55,3.6,2.6,2.65,3.4,2.65,2.55,3.6,2.6,2.6,3.75,2.69,2.62,3.5,2.6,2.6,3.3,2.7,2.8,3.45,2.67
I1,2021-09-19,Venezia,Spezia,69,70,71,69,68,71,69,67,51,34,24,23,80.98,78.5,1,2,A,0,1,A,14,12,3,3,13,10,3,10,4,1,0,0,0.81,0.48,0.58,0.46,1.61,1.0,9.54,15.93,2.45,3.4,2.9,2.55,3.3,2.85,2.4,3.5,2.85,2.47,3.59,2.95,2.45,3.4,2.88,2.45,3.3,2.88,2.37,3.33,3.32
I1,2021-09-19,Lazio,Cagliari,80,74,81,75,82,73,79,73,34,46,27,25,264.48,134.53,2,2,D,1,0,H,28,10,10,3,3,11,10,1,1,3,0,1,1.73,1.92,1.05,1.87,1.2,1.56,6.56,13.79,1.44,4.75,7.0,1.44,4.75,6.75,1.45,4.7,6.75,1.46,4.97,7.24,1.47,4.6,6.5,1.4,4.6,8.0,1.49,4.68,7.03
I1,2021-09-19,Verona,Roma,75,79,76,77,75,79,74,77,43,39,24,23,162.98,381.25,3,2,H,0,1,A,10,15,6,2,14,13,3,8,4,2,0,0,1.02,0.66,0.33,0.55,1.73,0.93,8.73,9.76,4.0,3.8,1.83,3.8,3.75,1.91,4.0,3.85,1.83,4.2,4.02,1.86,4.0,3.75,1.88,4.2,3.6,1.83,3.36,3.71,2.2
I1,2021-09-19,Juventus,AC Milan,83,80,85,78,82,79,84,80,43,37,25,25,642.5,546.95,1,1,D,1,0,H,9,13,4,3,13,16,4,4,1,1,0,0,1.32,1.05,1.32,0.96,1.58,1.12,12.0,9.72,2.1,3.4,3.5,2.15,3.4,3.4,2.1,3.55,3.4,2.13,3.69,3.55,2.15,3.4,3.4,2.1,3.4,3.5,1.94,3.68,4.23
I1,2021-09-20,Udinese,Napoli,74,80,75,81,74,80,73,80,44,37,25,25,142.3,477.23,0,4,A,0,2,A,9,18,1,8,10,11,2,5,2,1,0,0,0.24,3.3,0.2,3.26,0.02,2.96,24.82,14.5,4.5,3.6,1.83,4.4,3.5,1.87,4.3,3.65,1.83,4.69,3.65,1.86,4.33,3.5,1.88,4.4,3.5,1.83,4.65,3.56,1.89
I1,2021-09-21,Bologna,Genoa,75,74,77,74,75,72,73,73,45,47,23,26,186.2,121.28,2,2,D,0,0,D,17,11,6,6,14,15,7,2,3,4,0,0,2.29,1.7,1.01,0.84,1.84,0.9,7.35,17.47,1.95,3.5,3.75,2.0,3.5,3.8,2.0,3.45,3.75,2.06,3.47,4.02,2.0,3.3,4.0,2.0,3.3,3.9,1.85,3.63,4.77
I1,2021-09-21,Atalanta,Sassuolo,80,76,81,76,80,77,78,72,44,43,24,25,398.75,251.0,2,1,H,2,1,H,14,8,5,1,17,16,5,5,2,2,0,0,2.11,0.91,2.01,0.9,2.27,0.53,7.5,10.7,1.5,4.75,6.0,1.53,4.4,6.0,1.53,4.6,5.5,1.56,4.56,6.16,1.52,4.4,6.0,1.5,4.33,6.5,1.48,4.94,6.72
I1,2021-09-21,Fiorentina,Inter,76,81,75,77,77,81,75,83,38,36,25,27,325.8,558.55,1,3,A,1,0,H,14,17,6,5,11,15,4,8,2,3,1,0,1.73,2.74,0.87,2.57,0.74,2.05,17.73,16.44,3.75,3.6,1.9,3.7,3.6,2.0,3.65,3.65,1.97,3.8,3.75,2.03,3.7,3.7,1.95,3.9,3.5,1.95,4.56,3.9,1.83
I1,2021-09-22,Salernitana,Verona,69,75,67,76,67,75,69,74,51,43,25,24,70.56,162.98,2,2,D,1,2,A,15,10,4,5,13,17,4,5,2,3,0,0,2.69,2.06,2.18,1.96,1.86,0.91,9.44,6.04,3.5,3.4,2.05,3.5,3.5,2.1,3.6,3.4,2.1,3.77,3.56,2.1,3.6,3.4,2.1,3.7,3.2,2.1,3.99,3.27,2.14
I1,2021-09-22,Spezia,Juventus,70,83,69,85,71,82,67,84,34,43,23,25,78.5,642.5,2,3,A,1,1,D,10,26,5,9,14,10,5,15,2,1,0,0,1.03,2.55,0.98,1.85,0.47,2.37,17.41,7.23,8.0,5.5,1.33,8.0,5.25,1.36,8.0,5.5,1.35,8.94,5.42,1.37,9.5,5.0,1.35,10.0,5.25,1.3,8.28,5.36,1.39
I1,2021-09-22,Cagliari,Empoli,74,70,75,70,73,69,73,70,46,40,25,24,134.53,126.5,0,2,A,0,1,A,16,17,1,5,15,13,7,4,2,1,0,0,0.75,1.15,0.66,0.95,0.99,1.7,13.59,9.0,2.0,3.75,3.4,2.05,3.5,3.6,2.05,3.7,3.5,2.04,3.85,3.65,2.0,3.6,3.7,2.0,3.5,3.7,2.03,3.88,3.66
I1,2021-09-22,AC Milan,Venezia,80,69,78,71,79,68,80,69,37,51,25,24,546.95,80.98,2,0,H,0,0,D,15,8,4,2,12,13,4,4,0,2,0,0,2.11,0.58,1.96,0.56,2.54,0.3,6.57,15.5,1.25,6.0,12.0,1.25,6.25,10.5,1.25,6.25,11.0,1.25,6.55,12.36,1.24,6.0,13.0,1.2,6.0,15.0,1.27,6.24,12.53
I1,2021-09-23,Sampdoria,Napoli,75,80,77,81,75,79,73,81,46,37,26,25,128.55,477.23,0,4,A,0,2,A,13,17,5,9,10,7,5,5,2,1,0,0,0.57,2.11,0.41,2.07,0.36,2.48,16.16,17.43,4.2,3.6,1.83,4.2,3.75,1.85,4.2,3.8,1.8,4.5,3.94,1.83,4.2,3.7,1.83,4.4,3.6,1.8,4.96,4.15,1.72
I1,2021-09-23,Torino,Lazio,76,80,76,80,74,81,74,79,41,34,24,27,223.4,264.48,1,1,D,0,0,D,16,6,5,2,19,9,6,5,3,3,0,0,1.27,0.85,1.22,0.01,1.69,0.96,7.13,10.69,3.25,3.5,2.15,3.3,3.4,2.2,3.3,3.45,2.2,3.42,3.55,2.23,3.3,3.4,2.2,3.2,3.4,2.2,3.22,3.42,2.39
I1,2021-09-23,Roma,Udinese,79,74,77,75,79,74,77,73,39,44,23,25,381.25,142.3,1,0,H,1,0,H,12,8,2,3,22,8,6,6,4,1,1,0,1.38,0.81,1.32,0.25,1.87,0.81,8.2,16.44,1.55,4.2,5.5,1.53,4.33,6.0,1.53,4.5,5.75,1.55,4.53,6.37,1.55,4.2,6.0,1.5,4.2,6.5,1.52,4.47,6.96
I1,2021-09-25,Spezia,AC Milan,71,80,70,81,70,79,67,81,34,37,23,25,78.5,546.95,1,2,A,0,0,D,8,18,2,5,12,11,2,4,2,2,0,0,0.95,1.74,0.87,1.62,0.77,1.97,15.89,5.07,7.0,4.5,1.45,6.0,4.75,1.48,6.75,4.7,1.45,6.92,4.63,1.5,7.0,4.4,1.47,7.0,4.4,1.44,6.02,4.32,1.6
I1,2021-09-25,Inter,Atalanta,82,80,82,81,81,79,83,78,36,44,27,24,558.55,398.75,2,2,D,1,2,A,19,23,6,5,13,11,4,11,3,5,0,0,3.52,1.5,1.41,0.78,2.59,0.3,15.31,10.19,1.9,3.75,3.8,2.0,3.6,3.7,2.0,3.55,3.75,2.02,3.77,3.8,2.0,3.7,3.6,1.95,3.5,3.8,1.94,3.89,3.98
I1,2021-09-25,Genoa,Verona,74,75,75,75,72,75,74,74,47,43,26,24,121.28,162.98,3,3,D,0,1,A,10,12,4,7,13,13,3,2,3,2,0,0,1.44,2.07,0.62,1.24,0.88,1.86,10.17,10.48,2.75,3.25,2.62,2.8,3.1,2.7,2.75,3.2,2.7,2.83,3.26,2.77,2.8,3.1,2.7,2.7,3.13,2.7,2.67,3.26,2.94
I1,2021-09-26,Juventus,Sampdoria,83,75,82,77,82,75,84,73,43,46,25,26,642.5,128.55,3,2,H,2,1,H,16,5,6,3,22,16,4,2,4,3,0,0,2.63,0.6,1.79,0.59,2.72,0.18,8.48,9.92,1.3,5.75,9.0,1.36,5.25,8.25,1.37,5.25,7.75,1.36,5.43,9.52,1.33,5.0,10.0,1.3,5.25,10.0,1.36,5.74,8.78
I1,2021-09-26,Empoli,Bologna,71,75,73,77,69,75,70,73,40,45,24,23,126.5,186.2,4,2,H,2,1,H,15,20,7,5,15,22,2,10,2,2,0,0,1.48,2.5,0.47,0.96,0.67,2.12,10.24,7.07,2.6,3.75,2.5,2.55,3.7,2.6,2.6,3.65,2.55,2.69,3.75,2.61,2.62,3.5,2.6,2.63,3.4,2.6,2.89,3.56,2.54
I1,2021-09-26,Sassuolo,Salernitana,75,70,74,71,75,69,72,70,43,51,25,25,251.0,70.56,1,0,H,0,0,D,17,12,6,5,16,16,4,8,3,3,0,0,1.61,1.16,1.36,0.89,1.73,1.0,4.9,10.58,1.4,5.0,7.5,1.44,4.6,7.25,1.43,4.9,6.75,1.46,4.89,7.28,1.4,4.6,8.5,1.36,4.8,8.5,1.37,5.39,9.1
I1,2021-09-26,Udinese,Fiorentina,74,76,75,75,74,77,73,76,44,38,25,25,142.3,325.8,0,1,A,0,1,A,12,8,5,2,14,11,4,1,2,3,0,0,0.49,1.14,0.38,0.37,0.64,2.06,14.04,8.88,3.1,3.4,2.3,3.0,3.4,2.35,3.05,3.4,2.35,3.13,3.55,2.38,3.1,3.3,2.35,3.13,3.3,2.3,3.16,3.25,2.52
I1,2021-09-26,Lazio,Roma,80,79,80,77,81,79,79,77,34,39,27,23,264.48,381.25,3,2,H,2,1,H,9,20,4,8,11,13,1,9,2,4,0,0,2.48,1.84,2.49,1.05,1.84,0.94,14.22,10.96,2.62,3.5,2.6,2.65,3.6,2.55,2.65,3.4,2.65,2.75,3.54,2.66,2.62,3.5,2.6,2.63,3.4,2.63,2.47,3.45,3.05
I1,2021-09-26,Napoli,Cagliari,80,75,81,76,78,74,81,74,37,46,25,25,477.23,134.53,2,0,H,1,0,H,18,6,7,1,12,10,6,4,2,1,0,0,2.06,0.15,1.24,0.12,2.82,0.11,10.1,33.43,1.25,6.0,11.0,1.28,5.75,10.5,1.25,6.25,11.0,1.27,6.47,11.91,1.25,6.0,12.0,1.22,6.0,13.0,1.24,6.79,13.22
I1,2021-09-27,Venezia,Torino,70,76,71,76,68,74,69,74,51,41,24,24,80.98,223.4,1,1,D,0,0,D,8,8,2,3,9,18,4,1,1,4,0,1,1.53,0.85,0.67,0.77,1.98,0.72,13.38,7.56,3.6,3.5,2.05,3.6,3.4,2.1,3.5,3.45,2.1,3.67,3.57,2.13,3.5,3.4,2.15,3.5,3.3,2.1,3.72,3.32,2.21
I1,2021-10-01,Cagliari,Venezia,75,70,76,71,74,68,74,69,46,51,25,24,134.53,80.98,1,1,D,1,0,H,9,10,3,4,15,19,2,4,2,5,0,0,0.66,0.49,0.61,0.4,1.52,1.07,11.43,13.8,1.85,3.5,4.33,1.85,3.5,4.5,1.9,3.55,4.3,1.9,3.6,4.54,1.83,3.5,4.6,1.85,3.4,4.5,1.83,3.73,4.8
I1,2021-10-02,Salernitana,Genoa,70,74,71,75,69,72,71,72,51,47,25,26,70.56,121.28,1,0,H,0,0,D,10,19,4,4,15,17,10,8,2,2,0,0,0.55,1.59,0.48,1.41,0.53,2.24,11.53,6.23,2.87,3.3,2.45,2.95,3.25,2.5,2.95,3.2,2.5,3.04,3.31,2.56,3.0,3.2,2.5,2.9,3.13,2.5,2.74,3.2,2.91
I1,2021-10-02,Torino,Juventus,76,83,76,82,74,82,75,84,41,43,24,25,223.4,642.5,0,1,A,0,0,D,12,10,2,3,20,14,4,6,3,1,0,0,0.91,1.9,0.77,1.43,0.59,2.19,7.14,15.31,4.5,3.5,1.8,4.2,3.4,1.9,4.5,3.55,1.83,4.72,3.7,1.85,4.4,3.4,1.88,4.5,3.4,1.83,4.53,3.32,1.99
I1,2021-10-02,Sassuolo,Inter,75,82,74,82,75,81,72,83,43,36,25,27,251.0,558.55,1,2,A,1,0,H,12,18,8,3,10,19,6,8,4,2,0,0,1.62,2.04,0.34,1.09,1.05,1.67,18.5,8.31,4.33,4.2,1.7,4.33,4.2,1.72,4.5,4.1,1.7,4.59,4.48,1.71,4.33,4.2,1.72,4.75,3.9,1.7,5.1,4.53,1.65
I1,2021-10-03,Bologna,Lazio,75,80,77,80,75,81,73,79,45,34,23,27,186.2,264.48,3,0,H,2,0,H,10,8,3,4,5,16,3,3,2,5,0,1,0.78,0.96,0.76,0.96,1.14,1.51,13.76,8.76,3.1,3.6,2.2,3.3,3.6,2.15,3.15,3.55,2.2,3.27,3.64,2.27,3.2,3.5,2.2,3.2,3.4,2.2,3.19,3.37,2.43
