Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2021-08-22,Bordeaux,Angers,74,74,73,72,74,74,74,74,54,38,24,25,116.85,89.5,1,1,D,1,1,D,14,6,5,3,19,5,3,3,2,0,0,0,0.6,1.01,0.53,0.58,0.9,1.77,7.35,22.67,2.87,3.2,2.62,2.8,3.4,2.5,2.8,3.2,2.6,2.89,3.32,2.67,2.75,3.25,2.5,2.8,3.13,2.55,3.45,3.18,2.4
F1,2021-08-22,Metz,Reims,73,73,72,70,72,73,74,74,41,40,25,23,91.05,149.4,1,1,D,1,1,D,10,12,4,3,19,14,5,8,4,2,1,1,0.67,1.18,0.12,1.06,0.9,1.78,8.11,13.41,2.25,3.2,3.4,2.35,2.95,3.5,2.35,3.0,3.45,2.39,3.0,3.68,2.3,2.87,3.5,2.3,3.0,3.3,2.33,3.16,3.61
F1,2021-08-22,Montpellier,Lorient,75,71,75,72,76,72,73,70,36,35,24,25,144.6,61.3,3,1,H,0,1,A,32,5,11,4,8,13,5,1,0,6,0,2,3.65,0.46,1.96,0.46,2.91,0.06,9.74,20.33,2.1,3.4,3.5,2.25,3.25,3.4,2.2,3.3,3.4,2.26,3.35,3.56,2.15,3.2,3.4,2.15,3.4,3.2,2.27,3.44,3.44
F1,2021-08-22,Strasbourg,Troyes,73,70,74,71,74,70,71,70,33,50,24,24,120.05,73.2,1,1,D,0,1,A,14,10,4,6,16,17,6,3,3,1,0,0,2.95,1.15,2.57,1.01,2.53,0.34,7.48,16.25,2.0,3.4,3.75,2.05,3.4,3.8,2.1,3.3,3.7,2.12,3.4,3.87,2.05,3.3,3.6,2.0,3.3,3.75,2.0,3.59,4.1
F1,2021-08-22,Rennes,Nantes,76,73,76,72,76,74,76,72,36,31,22,25,305.35,112.65,1,0,H,0,0,D,14,4,5,1,14,13,6,2,2,2,0,0,0.87,0.26,0.8,0.26,1.94,0.67,9.38,18.94,1.85,3.6,4.2,1.87,3.6,4.25,1.85,3.6,4.2,1.88,3.71,4.5,1.85,3.4,4.2,1.83,3.4,4.33,1.65,3.91,6.11
F1,2021-08-27,Nantes,Lyon,73,78,72,78,74,79,72,77,31,40,25,24,112.65,397.7,0,1,A,0,1,A,18,12,5,5,7,11,6,6,2,2,0,1,1.35,1.44,0.99,0.68,1.31,1.43,19.1,6.36,4.5,4.0,1.66,4.6,4.0,1.72,4.5,3.9,1.75,4.84,4.1,1.74,4.6,3.75,1.7,4.8,3.9,1.7,4.67,3.99,1.79
F1,2021-08-28,Nice,Bordeaux,76,74,78,73,75,74,75,74,34,54,23,24,266.05,116.85,4,0,H,3,0,H,11,13,5,4,18,11,3,0,3,2,0,0,2.53,0.87,1.69,0.68,2.54,0.31,9.25,15.0,1.6,4.2,5.25,1.65,4.1,5.0,1.65,3.95,5.25,1.68,4.0,5.54,1.6,3.9,5.25,1.62,3.8,5.25,1.87,3.68,4.63
F1,2021-08-28,Marseille,Saint-Etienne,78,73,80,75,76,74,75,73,38,44,23,24,284.7,105.65,3,1,H,1,1,D,19,11,5,7,11,18,5,4,1,3,0,0,2.74,1.23,2.02,1.14,2.36,0.48,9.19,12.41,1.7,3.8,4.75,1.72,3.75,5.0,1.73,3.85,4.6,1.74,3.97,5.1,1.73,3.6,4.75,1.7,3.7,4.75,1.69,4.01,5.46
F1,2021-08-29,Troyes,Monaco,70,78,71,82,70,77,70,77,50,41,24,23,73.2,396.0,1,2,A,0,1,A,12,7,3,4,11,11,5,3,1,2,0,0,0.59,1.74,0.49,1.61,0.45,2.36,8.37,7.53,4.33,3.6,1.83,4.33,3.7,1.83,4.2,3.7,1.83,4.44,3.76,1.88,4.2,3.5,1.83,4.2,3.5,1.83,4.67,3.63,1.87
F1,2021-08-29,Angers,Rennes,74,76,72,76,74,76,74,76,38,36,25,22,89.5,305.35,2,0,H,0,0,D,16,7,4,2,14,10,3,1,1,2,0,1,2.63,1.29,1.0,1.23,2.34,0.48,15.84,24.5,2.9,3.25,2.5,2.8,3.3,2.55,2.9,3.2,2.55,2.99,3.29,2.61,2.88,3.1,2.5,2.88,3.1,2.5,3.01,3.09,2.73
