Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2020-09-12,Saint-Etienne,Strasbourg,74,74,71,76,75,73,73,74,43,34,23,25,154.5,109.65,2,0,H,0,0,D,10,14,4,7,13,19,6,3,1,3,0,0,1.76,1.3,0.14,0.77,1.84,0.89,9.8,9.09,2.2,3.2,3.5,2.15,3.25,3.6,2.2,2.95,3.55,2.19,3.35,3.65,2.15,3.25,3.5,2.15,3.13,3.6,2.17,3.33,3.81
F1,2020-09-13,Lille,Metz,77,72,77,73,77,72,75,71,32,35,23,24,323.2,103.5,1,0,H,0,0,D,16,5,6,1,12,14,8,3,4,4,0,0,0.81,0.74,0.72,0.74,1.33,1.29,6.03,13.09,1.53,3.75,7.5,1.55,3.8,7.0,1.6,3.5,6.5,1.56,3.97,7.09,1.55,3.7,7.0,1.55,3.7,6.5,1.57,3.79,8.06
F1,2020-09-13,Angers,Reims,74,73,72,72,74,73,74,73,38,34,25,23,111.65,105.18,1,0,H,0,0,D,20,7,7,2,12,12,1,2,4,2,1,1,2.15,0.32,1.03,0.28,2.69,0.2,15.11,18.05,2.37,3.0,3.4,2.3,3.0,3.5,2.4,2.7,3.4,2.42,3.06,3.47,2.38,2.9,3.4,2.38,2.88,3.3,2.19,3.08,4.13
F1,2020-09-13,Dijon,Brest,71,72,73,72,71,71,70,71,37,32,24,25,65.629999,103.23,0,2,A,0,1,A,7,19,3,5,16,16,5,7,2,0,1,0,0.3,2.2,0.22,1.95,0.18,2.71,11.43,9.97,2.4,3.3,3.0,2.5,3.2,3.0,2.55,2.9,2.95,2.59,3.22,3.03,2.5,3.1,3.0,2.45,3.13,2.9,2.79,3.38,2.72
F1,2020-09-13,Lorient,Lens,70,71,70,71,69,71,71,69,34,36,26,24,72.88,104.3,2,3,A,1,2,A,6,12,3,6,20,16,4,2,4,3,0,1,0.92,1.99,0.12,1.0,0.49,2.26,6.91,7.15,2.1,3.3,3.75,2.15,3.3,3.6,2.2,3.0,3.55,2.2,3.41,3.57,2.15,3.3,3.4,2.1,3.2,3.6,2.31,3.2,3.61
F1,2020-09-13,Nimes,Rennes,72,76,70,77,72,75,72,75,36,37,24,24,60.4,297.5,2,4,A,1,2,A,17,10,9,6,17,13,8,4,2,6,0,0,1.01,2.09,0.64,2.09,0.59,2.21,9.54,12.11,3.3,3.3,2.25,3.3,3.2,2.3,3.3,3.0,2.3,3.43,3.35,2.28,3.3,3.2,2.25,3.25,3.13,2.25,3.33,3.3,2.39
F1,2020-09-13,Monaco,Nantes,77,74,79,77,74,73,75,74,33,32,24,25,370.35,94.75,2,1,H,1,0,H,18,7,5,2,14,11,9,4,3,1,0,0,2.27,1.11,1.92,1.03,2.15,0.64,9.07,17.0,1.9,3.6,4.0,1.95,3.6,3.9,1.95,3.25,3.95,1.95,3.64,4.13,1.95,3.4,4.0,1.9,3.4,3.9,1.88,3.6,4.69
F1,2020-09-13,Paris Saint Germain,Marseille,84,78,86,79,82,78,82,78,41,43,24,24,805.0,251.4,0,1,A,0,1,A,14,5,4,2,17,19,4,2,6,8,3,2,2.22,0.5,2.02,0.43,2.68,0.21,4.38,12.38,,,,1.5,5.0,5.5,1.73,4.4,4.1,,,,,,,1.7,4.0,4.33,1.41,5.51,7.39
F1,2020-09-15,Montpellier,Lyon,74,78,77,81,74,77,75,77,34,40,25,24,113.85,431.35,2,1,H,1,0,H,10,19,3,7,13,13,4,11,3,2,1,1,1.75,2.17,0.54,1.27,1.04,1.67,11.09,8.74,3.8,3.3,2.05,3.8,3.4,2.05,3.7,3.3,2.1,3.96,3.52,2.06,3.75,3.3,2.05,3.75,3.4,2.0,3.57,3.62,2.14
F1,2020-09-16,Paris Saint Germain,Metz,84,72,86,73,82,72,82,71,41,35,24,24,805.0,103.5,1,0,H,0,0,D,20,7,8,1,8,6,8,2,3,2,1,0,2.42,0.98,1.78,0.97,2.34,0.48,6.94,36.3,1.25,7.0,9.0,1.28,6.75,8.5,1.3,6.0,9.0,1.27,6.31,8.34,1.07,11.0,29.0,1.25,5.75,11.5,1.27,6.21,13.34
F1,2020-09-17,Marseille,Saint-Etienne,78,74,79,71,78,75,78,73,43,43,24,23,251.4,154.5,0,2,A,0,1,A,13,12,2,5,13,15,7,6,2,2,0,0,2.65,1.03,2.56,0.73,2.44,0.41,8.77,10.17,2.0,3.3,4.0,1.95,3.4,4.1,2.05,3.1,3.9,2.04,3.42,4.02,2.0,3.2,4.0,2.0,3.25,3.8,1.86,3.51,4.93
F1,2020-09-18,Lyon,Nimes,78,72,81,70,77,72,77,72,40,36,24,24,431.35,60.4,0,0,D,0,0,D,16,10,3,3,18,12,9,2,3,2,0,0,1.63,0.71,1.21,0.28,2.15,0.61,2.91,13.52,1.3,5.5,10.0,1.34,5.0,9.5,1.4,5.0,7.5,1.33,5.82,9.99,1.29,5.25,11.0,1.29,5.5,10.0,1.27,6.54,11.75
F1,2020-09-19,Lens,Bordeaux,71,75,71,75,71,74,69,75,36,36,24,25,104.3,105.7,2,1,H,0,0,D,19,7,5,3,15,15,7,0,5,5,0,1,3.02,0.36,1.5,0.3,2.87,0.08,10.0,11.76,2.3,3.1,3.4,2.3,3.1,3.4,2.4,2.9,3.35,2.39,3.09,3.43,2.3,3.1,3.3,2.3,3.1,3.3,2.37,3.06,3.67
F1,2020-09-19,Rennes,Monaco,76,77,77,79,75,74,75,75,37,33,24,24,297.5,370.35,2,1,H,0,1,A,14,14,3,2,11,11,9,10,1,2,0,0,0.86,0.82,0.79,0.67,1.35,1.29,13.8,20.53,2.35,3.4,3.0,2.3,3.4,3.1,2.3,3.2,3.15,2.31,3.43,3.23,2.3,3.3,3.1,2.3,3.4,3.0,2.41,3.45,3.15
F1,2020-09-20,Nice,Paris Saint Germain,75,84,77,86,75,82,75,82,41,41,22,24,236.1,805.0,0,3,A,0,2,A,14,14,5,6,9,9,4,7,1,2,0,0,0.93,3.33,0.75,1.89,0.13,2.8,25.15,15.13,7.5,5.0,1.4,6.5,4.75,1.45,7.75,4.4,1.43,7.66,4.85,1.43,8.0,4.6,1.4,8.5,4.6,1.36,9.49,6.0,1.33
F1,2020-09-20,Brest,Lorient,72,70,72,70,71,69,71,71,32,34,25,26,103.23,72.88,3,2,H,2,1,H,14,9,6,4,20,13,4,6,2,1,0,0,1.21,1.5,1.12,1.46,1.11,1.6,6.08,15.05,2.4,3.1,3.2,2.35,3.25,3.2,2.4,3.05,3.1,2.4,3.26,3.22,2.35,3.2,3.1,2.38,3.13,3.0,2.39,3.4,3.23
F1,2020-09-20,Metz,Reims,72,73,73,72,72,73,71,73,35,34,24,23,103.5,105.18,2,1,H,1,1,D,14,10,4,4,14,7,8,5,1,4,0,1,1.71,1.18,1.6,0.35,1.84,0.86,4.76,14.25,2.55,3.0,3.1,2.7,2.9,2.95,2.65,2.7,3.1,2.69,2.88,3.17,2.6,2.88,3.1,2.55,2.88,3.0,3.01,2.88,2.92
F1,2020-09-20,Montpellier,Angers,74,74,77,72,74,74,75,74,34,38,25,25,113.85,111.65,4,1,H,2,1,H,14,14,9,3,14,5,6,3,4,3,0,0,1.94,0.77,1.6,0.76,2.25,0.55,17.95,17.17,2.1,3.25,3.75,2.15,3.25,3.6,2.15,3.05,3.65,2.14,3.38,3.69,2.15,3.2,3.5,2.1,3.13,3.7,2.03,3.4,4.24
F1,2020-09-20,Strasbourg,Dijon,74,71,76,73,73,71,74,70,34,37,25,24,109.65,65.629999,1,0,H,0,0,D,17,6,6,2,10,16,8,2,1,1,0,0,2.38,0.49,1.89,0.49,2.68,0.21,13.45,20.18,1.65,3.75,5.5,1.72,3.75,5.0,1.7,3.5,5.25,1.7,3.87,5.34,1.7,3.6,5.25,1.67,3.6,5.25,1.61,4.16,6.13
F1,2020-09-20,Nantes,Saint-Etienne,74,74,77,71,73,75,74,73,32,43,25,23,94.75,154.5,2,2,D,0,1,A,15,6,3,4,12,17,4,2,2,2,0,0,1.34,1.04,0.72,1.0,1.56,1.05,8.0,10.55,2.3,3.1,3.4,2.35,3.1,3.3,2.35,3.0,3.25,2.34,3.29,3.3,2.25,3.2,3.25,2.3,3.0,3.3,2.26,3.37,3.52
F1,2020-09-20,Marseille,Lille,78,77,79,77,78,77,78,75,43,32,24,23,251.4,323.2,1,1,D,0,0,D,11,14,2,7,12,18,5,4,3,3,0,0,0.87,1.49,0.81,1.41,0.81,1.9,8.12,11.46,2.3,3.2,3.3,2.3,3.25,3.25,2.4,3.0,3.2,2.39,3.27,3.25,2.35,3.1,3.2,2.3,3.1,3.25,2.47,3.21,3.27
F1,2020-09-25,Lille,Nantes,77,74,77,64,77,73,75,74,32,32,23,25,323.2,94.75,2,0,H,1,0,H,12,12,4,6,16,12,4,7,0,2,0,0,2.09,0.66,1.12,0.45,2.49,0.35,8.0,10.1,1.66,3.75,5.5,1.72,3.6,5.25,1.67,3.45,5.75,1.69,3.76,5.65,1.65,3.5,5.8,1.7,3.75,5.0,1.69,3.81,5.55
F1,2020-09-26,Saint-Etienne,Rennes,73,76,71,76,72,76,72,75,43,37,23,24,154.5,297.5,0,3,A,0,1,A,6,10,4,6,11,12,6,4,1,1,0,0,0.2,1.37,0.12,1.28,0.36,2.4,18.39,11.48,2.87,3.1,2.6,2.75,3.0,2.8,2.85,2.95,2.6,2.93,3.18,2.65,2.8,3.1,2.6,2.88,3.13,2.6,3.33,3.22,2.43
F1,2020-09-26,Marseille,Metz,78,72,81,74,78,72,77,71,43,35,24,24,251.4,103.5,1,1,D,0,0,D,17,14,3,3,15,11,5,5,0,2,0,0,0.86,1.11,0.72,0.95,1.13,1.56,5.32,18.95,1.61,3.75,6.0,1.65,3.8,5.5,1.7,3.4,5.5,1.68,3.7,5.99,1.63,3.5,6.0,1.65,3.6,5.75,1.62,3.89,6.63
F1,2020-09-27,Bordeaux,Nice,75,75,73,75,74,75,75,75,36,41,25,22,105.7,236.1,0,0,D,0,0,D,18,13,5,2,9,15,7,7,1,1,0,0,1.18,0.65,0.64,0.51,1.82,0.87,17.71,10.26,2.1,3.25,3.6,2.2,3.25,3.5,2.25,2.95,3.6,2.21,3.2,3.72,2.15,3.2,3.5,2.15,3.13,3.5,2.13,3.39,3.88
F1,2020-09-27,Angers,Brest,73,72,72,72,72,71,73,71,38,32,25,25,111.65,103.23,3,2,H,1,2,A,12,14,5,6,17,21,6,1,3,2,0,0,1.12,2.36,0.98,1.13,0.54,2.27,8.5,7.75,2.05,3.3,3.8,2.0,3.4,3.9,2.1,3.1,3.8,2.12,3.29,3.87,2.1,3.1,3.8,2.0,3.25,3.8,2.2,3.32,3.74
F1,2020-09-27,Dijon,Montpellier,72,74,74,77,71,75,70,74,37,34,24,25,65.629999,113.85,2,2,D,1,0,H,15,14,6,5,15,11,6,13,4,1,0,0,1.61,2.31,1.1,1.4,0.89,1.88,9.67,8.84,4.5,3.6,1.8,4.2,3.6,1.87,4.3,3.45,1.85,4.44,3.78,1.84,4.2,3.6,1.83,4.2,3.5,1.83,5.15,3.88,1.75
F1,2020-09-27,Monaco,Strasbourg,77,74,79,74,75,74,75,74,33,34,24,25,370.35,109.65,3,2,H,2,0,H,11,11,5,5,11,12,6,2,3,1,2,0,1.56,1.41,1.44,0.61,1.46,1.25,9.09,16.1,1.85,3.5,4.2,1.9,3.5,4.25,1.9,3.45,4.2,1.88,3.65,4.4,1.85,3.4,4.4,1.8,3.6,4.2,1.74,3.84,5.3
F1,2020-09-27,Nimes,Lens,72,71,70,71,73,72,71,70,36,36,24,24,60.4,104.3,1,1,D,0,1,A,13,15,4,6,10,16,5,7,0,3,0,0,0.37,1.37,0.22,1.15,0.52,2.22,12.5,10.59,2.6,3.3,2.75,2.7,3.25,2.7,2.7,3.1,2.7,2.76,3.33,2.7,2.62,3.3,2.7,2.6,3.2,2.7,3.57,3.34,2.26
F1,2020-09-27,Lorient,Lyon,70,78,70,81,69,77,71,76,34,40,26,24,72.88,431.35,1,1,D,0,0,D,4,19,2,6,19,7,1,5,2,0,0,0,0.3,0.82,0.3,0.73,0.78,1.82,17.95,12.33,5.75,4.2,1.57,5.5,4.1,1.6,5.5,3.9,1.63,5.49,4.24,1.62,5.25,4.0,1.62,5.75,4.0,1.55,5.15,4.2,1.69
F1,2020-09-27,Reims,Paris Saint Germain,73,83,72,86,73,81,73,79,34,41,23,24,105.18,805.0,0,2,A,0,1,A,8,21,3,7,11,10,3,7,2,2,0,0,0.21,3.94,0.19,3.62,0.03,2.96,26.77,11.2,13.0,6.0,1.22,11.0,6.25,1.25,12.0,6.0,1.25,11.39,6.33,1.27,12.0,6.0,1.24,13.0,6.5,1.2,14.75,7.48,1.21
F1,2020-10-02,Paris Saint Germain,Angers,83,73,86,72,81,73,78,73,41,38,24,25,805.0,111.65,6,1,H,2,0,H,18,8,12,2,11,9,6,2,1,2,0,0,2.91,0.94,2.22,0.9,2.59,0.29,10.39,33.22,1.1,9.0,21.0,1.11,10.0,21.0,1.15,9.5,14.0,1.09,11.75,27.98,1.08,10.0,26.0,1.07,11.5,26.0,1.09,11.94,25.33
F1,2020-10-03,Lens,Saint-Etienne,71,73,71,71,72,72,70,72,36,43,24,23,104.3,154.5,2,0,H,1,0,H,13,2,5,1,23,10,12,0,1,1,0,2,2.13,0.09,0.86,0.09,2.86,0.08,3.1,22.0,1.95,3.5,4.2,2.05,3.4,3.75,2.05,3.15,3.85,2.08,3.51,3.89,2.05,3.3,3.75,2.0,3.3,3.9,1.86,3.66,4.7
F1,2020-10-03,Nice,Nantes,75,74,75,64,75,73,75,74,41,32,22,25,236.1,94.75,2,1,H,1,1,D,18,11,7,1,13,8,9,2,2,1,0,1,1.97,1.14,1.48,0.36,2.0,0.74,3.6,32.71,2.45,3.25,3.0,2.45,3.2,3.0,2.5,3.0,3.0,2.51,3.32,3.1,2.4,3.2,3.0,2.45,3.2,3.0,2.28,3.46,3.39
F1,2020-10-04,Montpellier,Nimes,74,72,77,70,75,72,74,72,34,36,25,24,113.85,60.4,0,1,A,0,0,D,12,8,2,1,14,15,8,2,2,1,0,0,0.69,0.59,0.53,0.53,1.38,1.22,10.74,7.82,1.66,3.8,5.5,1.72,3.9,4.75,1.7,3.65,5.0,1.69,3.86,5.72,1.67,3.7,5.25,1.65,3.75,5.0,1.76,3.7,5.36
F1,2020-10-04,Bordeaux,Dijon,75,71,73,74,74,72,75,70,36,37,25,24,105.7,65.629999,3,0,H,2,0,H,17,5,7,1,15,14,5,4,2,3,0,0,1.5,0.24,0.94,0.18,2.47,0.33,9.26,13.12,1.66,3.8,5.25,1.65,3.8,5.5,1.73,3.5,5.25,1.71,3.93,5.36,1.7,3.7,5.0,1.67,3.6,5.25,1.68,3.96,5.71
F1,2020-10-04,Brest,Monaco,72,77,72,79,71,75,72,75,32,33,25,24,103.23,370.35,1,0,H,1,0,H,7,21,5,2,10,17,1,8,3,4,0,0,0.73,1.53,0.34,1.26,0.72,2.01,20.67,3.44,3.1,3.6,2.2,3.1,3.5,2.25,3.05,3.45,2.25,3.1,3.83,2.28,3.1,3.6,2.2,3.1,3.5,2.15,2.99,3.68,2.41
F1,2020-10-04,Metz,Lorient,72,70,74,70,72,69,71,71,35,34,24,26,103.5,72.88,3,1,H,1,1,D,16,10,8,4,10,14,4,3,1,2,0,0,1.6,0.85,0.58,0.25,2.01,0.7,9.24,12.63,2.3,3.2,3.3,2.3,3.2,3.1,2.3,3.05,3.3,2.29,3.46,3.37,2.25,3.25,3.2,2.25,3.1,3.3,2.36,3.28,3.42
F1,2020-10-04,Strasbourg,Lille,74,77,74,77,74,77,74,75,34,32,25,23,109.65,323.2,0,3,A,0,1,A,14,12,3,6,11,10,11,1,1,1,0,0,0.84,1.96,0.77,1.28,0.52,2.28,11.86,10.22,3.3,3.3,2.25,3.3,3.2,2.3,3.3,3.05,2.3,3.39,3.37,2.33,3.25,3.2,2.25,3.3,3.1,2.25,3.98,3.28,2.14
F1,2020-10-04,Rennes,Reims,76,73,76,72,76,73,75,73,37,34,24,23,297.5,105.18,2,2,D,2,1,H,18,9,3,4,12,16,10,2,4,3,0,0,2.09,1.05,1.44,1.01,2.12,0.65,6.15,20.38,1.61,3.75,6.0,1.67,3.9,5.25,1.65,3.5,6.0,1.65,3.91,6.14,1.63,3.6,5.8,1.62,3.6,5.75,1.83,3.47,5.28
F1,2020-10-04,Lyon,Marseille,77,78,79,81,77,78,77,77,40,43,24,24,431.35,251.4,1,1,D,1,1,D,24,4,3,1,14,10,19,5,1,1,0,1,3.14,0.38,1.77,0.38,2.89,0.06,7.0,21.3,1.7,3.8,5.0,1.67,4.0,5.0,1.73,3.55,4.9,1.73,3.94,5.18,1.7,3.75,5.0,1.7,3.6,5.0,1.84,3.88,4.5
F1,2020-10-16,Dijon,Rennes,71,76,74,74,71,77,71,76,37,37,24,24,65.629999,297.5,1,1,D,0,1,A,12,12,4,3,22,13,3,5,4,2,0,0,1.11,0.77,1.08,0.47,1.66,1.02,10.45,8.22,5.25,3.8,1.66,5.0,3.8,1.7,5.0,3.65,1.7,5.28,4.06,1.7,5.0,3.9,1.65,5.25,3.9,1.65,5.16,4.21,1.68
F1,2020-10-16,Nimes,Paris Saint Germain,72,83,67,86,73,82,72,79,36,41,24,24,60.4,805.0,0,4,A,0,1,A,5,30,2,11,10,12,1,9,1,2,1,0,0.14,4.12,0.12,3.61,0.01,2.99,14.72,3.85,6.5,5.0,1.4,6.75,5.0,1.42,6.25,5.0,1.45,7.17,5.29,1.42,7.5,4.75,1.4,8.0,5.0,1.36,9.08,5.64,1.34
F1,2020-10-17,Reims,Lorient,73,70,70,70,72,69,74,70,34,34,23,26,105.18,72.88,1,3,A,1,0,H,6,14,3,4,14,11,3,6,4,1,2,0,0.27,2.81,0.27,1.17,0.04,2.94,9.56,5.81,2.1,3.4,3.6,2.15,3.3,3.5,2.15,3.15,3.6,2.15,3.49,3.7,2.1,3.25,3.6,2.1,3.25,3.7,2.16,3.48,3.66
F1,2020-10-17,Marseille,Bordeaux,78,74,78,73,78,74,77,75,43,36,24,25,251.4,105.7,3,1,H,1,0,H,6,8,4,4,13,13,6,10,3,1,0,0,0.98,0.51,0.18,0.43,1.91,0.74,10.78,12.67,2.0,3.5,3.8,2.0,3.6,3.7,2.05,3.15,3.8,2.09,3.48,3.9,2.05,3.25,3.8,2.0,3.3,4.0,2.15,3.41,3.78
F1,2020-10-18,Strasbourg,Lyon,74,77,74,81,74,77,74,76,34,40,25,24,109.65,431.35,2,3,A,1,3,A,20,14,9,8,13,8,4,2,2,3,0,0,1.93,4.16,0.87,3.72,0.25,2.65,7.29,12.25,3.6,3.3,2.15,3.4,3.3,2.2,3.45,3.15,2.2,3.54,3.38,2.12,3.4,3.4,2.1,3.4,3.2,2.15,5.01,3.86,1.77
