Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2016-08-19,Lyon,Caen,79,73,80,74,78,73,79,73,34,36,23,26,211.35,36.65,2,0,H,1.0,0.0,H,21.0,7.0,7.0,1.0,17.0,14.0,13.0,3.0,3.0,4.0,0.0,0.0,2.84,0.46,1.11,0.39,2.82,0.12,3.86,10.75,1.33,4.75,9.5,1.4,4.6,8.25,1.4,4.3,7.5,1.38,5.4,9.15,1.4,4.75,7.5,1.33,5.4,9.0,1.41,5.16,8.6
F1,2016-08-20,Angers,Nice,73,75,70,74,74,76,73,76,36,39,26,23,46.08,132.8,0,1,A,0.0,1.0,A,21.0,14.0,6.0,8.0,11.0,10.0,10.0,3.0,1.0,2.0,0.0,0.0,1.21,2.06,0.99,1.74,0.75,2.02,10.63,13.16,2.5,3.0,3.2,2.5,2.9,3.3,2.5,3.1,2.8,2.55,2.93,3.43,2.5,2.88,3.2,2.5,2.9,3.4,2.74,2.92,3.2
F1,2016-08-20,Lille,Dijon,76,71,77,69,75,72,75,70,46,33,24,26,83.9,31.2,1,0,H,0.0,0.0,D,10.0,7.0,3.0,2.0,12.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0,0.88,0.52,0.88,0.37,1.66,0.98,10.15,10.09,1.67,3.5,6.0,1.67,3.5,6.0,1.7,3.5,4.85,1.68,3.67,6.38,1.67,3.4,6.0,1.65,3.6,6.5,1.76,3.38,6.41
F1,2016-08-20,Lorient,Bastia,74,72,74,72,74,70,73,72,41,37,25,25,61.1,36.45,0,3,A,0.0,2.0,A,10.0,16.0,3.0,7.0,15.0,11.0,2.0,5.0,2.0,4.0,2.0,0.0,0.35,2.26,0.35,1.17,0.17,2.73,11.24,21.58,1.85,3.5,4.5,1.85,3.3,4.75,1.9,3.35,3.9,1.9,3.37,4.96,1.85,3.3,4.6,1.87,3.4,4.75,2.23,3.06,4.09
F1,2016-08-20,Nantes,Monaco,73,78,72,79,72,78,73,78,30,47,24,23,50.9,309.55,0,1,A,0.0,1.0,A,8.0,8.0,2.0,3.0,15.0,18.0,10.0,3.0,2.0,4.0,0.0,0.0,0.32,0.55,0.27,0.43,0.99,1.53,10.82,7.44,2.5,3.0,3.0,2.6,3.0,3.0,2.7,3.0,2.7,2.63,3.08,3.12,2.62,3.1,2.8,2.5,3.1,3.2,2.5,3.08,3.39
F1,2016-08-20,Rennes,Nancy,76,70,77,71,76,69,75,71,43,30,25,26,80.9,33.1,2,0,H,1.0,0.0,H,9.0,8.0,3.0,1.0,11.0,8.0,3.0,7.0,4.0,2.0,0.0,0.0,0.46,0.97,0.38,0.19,0.69,1.98,18.13,9.93,2.1,3.25,3.8,2.05,3.2,4.0,2.1,3.15,3.45,2.11,3.23,4.15,2.05,3.25,3.8,2.1,3.25,3.9,2.08,3.3,4.25
F1,2016-08-20,Toulouse,Bordeaux,73,75,74,78,73,75,72,74,38,36,23,24,77.3,88.9,4,1,H,2.0,0.0,H,11.0,9.0,5.0,2.0,19.0,14.0,3.0,6.0,1.0,3.0,0.0,1.0,1.58,0.74,1.45,0.58,2.1,0.65,5.65,6.81,2.3,3.2,3.25,2.35,3.1,3.3,2.4,3.15,2.9,2.5,3.14,3.26,2.25,3.2,3.3,2.4,3.2,3.25,2.7,3.14,3.02
F1,2016-08-21,Guingamp,Marseille,74,75,74,78,73,77,73,74,35,33,26,25,42.5,119.65,2,1,H,1.0,0.0,H,14.0,8.0,4.0,3.0,9.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,1.25,0.72,1.2,0.72,1.78,0.9,12.04,3.83,2.7,3.1,2.8,2.65,3.2,2.8,2.7,3.1,2.6,2.67,3.22,2.94,2.88,3.2,2.5,2.63,3.2,2.88,2.98,3.15,2.72
F1,2016-08-21,Paris Saint Germain,Metz,84,70,83,75,84,70,83,70,39,39,24,24,519.0,37.55,3,0,H,0.0,0.0,D,29.0,11.0,8.0,6.0,10.0,6.0,15.0,2.0,1.0,1.0,0.0,0.0,3.86,1.0,3.16,0.98,2.81,0.13,5.11,31.0,1.13,8.0,26.0,1.12,8.5,23.0,1.15,7.0,15.0,1.13,9.63,28.24,1.14,7.5,19.0,1.1,9.5,34.0,1.12,10.64,30.74
F1,2016-08-21,Saint-Etienne,Montpellier,76,73,75,71,75,74,77,73,42,35,24,25,85.03,60.95,3,1,H,0.0,1.0,A,14.0,13.0,5.0,3.0,9.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0,1.59,1.47,1.51,0.9,1.4,1.3,5.56,10.36,2.05,3.25,3.75,2.0,3.2,4.25,2.0,3.2,3.75,2.05,3.15,4.55,2.05,3.1,4.0,2.05,3.25,4.1,2.52,3.05,3.37
F1,2016-08-26,Marseille,Lorient,75,74,78,74,77,74,74,73,33,41,25,25,119.65,61.1,2,0,H,1.0,0.0,H,13.0,10.0,8.0,5.0,15.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,1.47,0.49,1.3,0.38,2.18,0.57,7.38,9.42,1.75,3.6,5.0,1.72,3.6,4.75,1.75,3.4,4.65,1.79,3.82,4.9,1.73,3.5,5.0,1.75,3.75,5.0,1.83,3.72,4.85
F1,2016-08-27,Caen,Bastia,73,72,74,72,73,70,73,72,36,37,26,25,36.65,36.45,2,0,H,0.0,0.0,D,17.0,5.0,4.0,1.0,15.0,20.0,5.0,2.0,1.0,5.0,0.0,0.0,2.04,0.38,0.97,0.31,2.63,0.23,5.78,11.05,2.1,3.25,3.8,2.05,3.2,3.75,2.2,3.1,3.3,2.16,3.17,4.05,2.1,3.3,3.5,2.15,3.2,3.8,2.22,3.1,4.05
F1,2016-08-27,Dijon,Lyon,71,79,69,80,72,78,70,79,33,34,26,23,31.2,211.35,4,2,H,2.0,2.0,D,8.0,25.0,5.0,9.0,11.0,9.0,2.0,10.0,2.0,2.0,0.0,0.0,2.0,2.38,0.68,1.92,1.15,1.61,17.0,8.4,4.33,3.6,1.83,4.6,3.5,1.75,4.35,3.4,1.8,4.87,3.81,1.79,4.5,3.5,1.83,5.0,3.75,1.75,5.07,3.79,1.79
F1,2016-08-27,Metz,Angers,70,73,75,70,70,74,70,73,39,36,24,26,37.55,46.08,2,0,H,1.0,0.0,H,7.0,23.0,2.0,7.0,9.0,11.0,5.0,9.0,2.0,2.0,0.0,0.0,0.45,1.11,0.45,0.71,0.77,1.89,19.77,9.53,2.5,3.0,3.2,2.5,2.9,3.1,2.4,3.1,2.95,2.55,2.99,3.35,2.5,3.0,3.1,2.5,3.0,3.3,2.77,3.08,2.98
F1,2016-08-27,Montpellier,Rennes,73,76,71,77,74,76,73,75,35,43,25,25,60.95,80.9,1,1,D,1.0,0.0,H,11.0,12.0,5.0,2.0,13.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.01,0.97,0.87,1.34,1.33,8.63,8.28,2.38,3.1,3.2,2.25,3.1,3.3,2.2,3.1,3.3,2.5,3.18,3.22,2.45,3.0,3.1,2.4,3.13,3.3,2.13,3.2,4.2
F1,2016-08-27,Nancy,Guingamp,70,74,71,74,69,73,71,73,30,35,26,26,33.1,42.5,0,2,A,0.0,0.0,D,19.0,14.0,3.0,6.0,9.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0,1.42,1.59,0.26,1.48,1.22,1.49,6.54,20.44,2.15,3.25,3.6,2.1,3.1,3.7,2.2,3.1,3.3,2.2,3.26,3.79,2.05,3.2,3.8,2.2,3.2,3.7,2.11,3.34,4.03
F1,2016-08-27,Nice,Lille,75,76,74,77,76,75,76,75,39,46,23,24,132.8,83.9,1,1,D,1.0,1.0,D,13.0,8.0,6.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,1.72,0.42,1.24,0.29,2.44,0.37,12.39,10.65,2.5,3.0,3.0,2.5,2.9,3.1,2.5,3.1,2.8,2.73,2.91,3.17,2.5,3.0,3.0,2.63,2.9,3.2,2.69,2.94,3.26
F1,2016-08-28,Bordeaux,Nantes,75,73,78,72,75,72,74,73,36,30,24,24,88.9,50.9,1,0,H,1.0,0.0,H,9.0,16.0,7.0,6.0,16.0,16.0,4.0,8.0,2.0,1.0,0.0,0.0,1.71,0.74,1.39,0.64,2.26,0.52,8.63,6.41,2.05,3.1,4.2,2.05,3.1,3.8,2.1,3.15,3.45,2.17,3.19,3.97,2.05,3.3,3.75,2.1,3.2,4.0,2.15,3.08,4.34
F1,2016-08-28,Monaco,Paris Saint Germain,78,84,79,83,78,84,78,83,47,39,23,24,309.55,519.0,3,1,H,2.0,0.0,H,9.0,6.0,2.0,2.0,9.0,10.0,2.0,7.0,1.0,2.0,0.0,0.0,1.21,1.12,0.41,1.12,1.43,1.23,13.97,6.65,4.75,3.5,1.8,4.75,3.6,1.72,4.65,3.4,1.75,4.93,3.85,1.78,4.8,3.6,1.75,4.8,3.7,1.8,4.71,3.68,1.87
F1,2016-08-28,Saint-Etienne,Toulouse,76,73,75,74,75,73,77,72,42,38,24,23,85.03,77.3,0,0,D,0.0,0.0,D,16.0,9.0,3.0,2.0,9.0,16.0,7.0,4.0,2.0,1.0,0.0,0.0,0.92,0.4,0.8,0.4,1.81,0.82,4.17,7.88,2.15,3.25,3.6,2.05,3.1,3.8,2.0,3.2,3.75,2.18,3.31,3.79,2.1,3.25,3.6,2.15,3.25,3.75,2.21,3.23,3.87
F1,2016-09-09,Paris Saint Germain,Saint-Etienne,84,76,83,75,84,75,83,77,39,42,24,24,519.0,85.03,1,1,D,0.0,0.0,D,15.0,5.0,4.0,2.0,11.0,13.0,4.0,1.0,2.0,4.0,0.0,0.0,1.94,0.29,0.83,0.27,2.67,0.2,15.95,15.56,1.33,5.25,9.5,1.33,5.5,10.5,1.3,5.0,9.0,1.33,5.5,11.25,1.3,5.5,9.0,1.33,5.25,10.0,1.39,4.92,10.11
F1,2016-09-10,Angers,Dijon,73,71,70,69,74,72,73,70,36,33,26,26,46.08,31.2,3,1,H,1.0,1.0,D,13.0,7.0,7.0,2.0,13.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,0.61,0.8,0.52,0.72,1.02,1.61,15.74,9.83,2.25,3.1,3.5,2.25,3.0,3.7,2.2,3.1,3.3,2.33,3.09,3.66,2.25,3.1,3.4,2.3,3.1,3.6,2.29,3.07,3.88
F1,2016-09-10,Bastia,Toulouse,72,73,72,74,70,73,72,72,37,38,25,23,36.45,77.3,2,1,H,1.0,0.0,H,5.0,8.0,4.0,3.0,15.0,21.0,5.0,1.0,4.0,4.0,0.0,0.0,0.44,0.46,0.25,0.35,1.24,1.27,4.26,5.57,2.75,3.0,2.75,2.75,3.0,2.85,2.65,3.1,2.65,2.87,3.01,2.94,2.5,3.0,3.0,2.8,3.0,2.88,2.96,2.97,2.86
F1,2016-09-10,Guingamp,Montpellier,74,73,74,71,73,74,73,73,35,35,26,25,42.5,60.95,1,1,D,1.0,1.0,D,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,0.7,0.16,0.6,0.16,1.85,0.69,7.12,7.76,2.3,3.1,3.5,2.4,3.1,3.2,2.4,3.1,2.95,2.43,3.17,3.36,2.4,3.0,3.2,2.38,3.2,3.3,2.4,3.22,3.41
F1,2016-09-10,Lille,Monaco,76,78,77,79,75,78,75,78,46,47,24,23,83.9,309.55,1,4,A,0.0,2.0,A,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0,0.68,1.49,0.08,0.54,0.64,2.08,8.03,10.93,2.6,2.9,3.1,2.55,2.95,3.1,2.4,3.1,2.95,2.59,3.04,3.22,2.62,3.0,2.88,2.6,3.0,3.13,2.49,3.1,3.38
F1,2016-09-10,Lorient,Nancy,74,70,74,71,74,69,73,71,41,30,25,26,61.1,33.1,0,2,A,0.0,1.0,A,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,1.1,0.74,0.63,0.74,1.7,0.97,5.75,16.64,2.38,3.1,3.3,2.35,3.1,3.3,2.2,3.1,3.3,2.39,3.12,3.5,2.3,3.1,3.3,2.4,3.2,3.2,2.55,3.15,3.22
F1,2016-09-10,Lyon,Bordeaux,79,75,80,78,78,75,79,74,34,36,23,24,211.35,88.9,1,3,A,1.0,1.0,D,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,0.99,1.57,0.52,1.15,0.87,1.85,12.85,16.33,1.62,3.8,5.5,1.7,3.8,5.0,1.75,3.4,4.65,1.65,4.01,5.89,1.67,3.5,5.5,1.65,4.0,5.4,1.63,4.31,5.67
F1,2016-09-11,Nantes,Metz,73,70,72,75,72,70,73,70,30,39,24,24,50.9,37.55,0,3,A,0.0,2.0,A,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,0.85,1.31,0.79,0.47,0.89,1.81,9.74,10.06,1.73,3.4,5.5,1.72,3.4,5.75,1.75,3.4,4.65,1.81,3.46,5.47,1.73,3.5,5.0,1.73,3.5,6.0,1.73,3.71,5.82
F1,2016-09-11,Nice,Marseille,75,75,74,78,76,77,76,74,39,33,23,25,132.8,119.65,3,2,H,1.0,1.0,D,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0,2.91,2.01,1.54,1.11,2.02,0.77,7.0,8.21,2.3,3.2,3.4,2.4,3.1,3.2,2.6,3.1,2.7,2.39,3.26,3.33,2.4,3.2,3.0,2.38,3.2,3.25,2.24,3.26,3.74
F1,2016-09-11,Rennes,Caen,76,73,77,74,76,73,75,73,43,36,25,26,80.9,36.65,2,0,H,0.0,0.0,D,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0,0.72,0.8,0.72,0.78,1.24,1.38,11.6,12.22,2.0,3.3,4.0,1.95,3.4,4.1,1.9,3.3,4.0,2.01,3.52,4.12,2.05,3.2,3.75,1.95,3.4,4.2,2.12,3.41,3.89
F1,2016-09-16,Caen,Paris Saint Germain,73,84,74,83,73,84,73,83,36,39,26,24,36.65,519.0,0,6,A,0.0,4.0,A,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,1.01,3.5,0.46,2.72,0.14,2.79,21.0,7.61,7.0,4.5,1.4,7.25,4.25,1.48,6.0,3.7,1.55,7.36,4.74,1.48,6.5,4.2,1.5,7.5,4.6,1.45,7.75,4.98,1.45
F1,2016-09-17,Bordeaux,Angers,75,73,78,70,75,74,74,73,36,36,24,26,88.9,46.08,0,1,A,0.0,1.0,A,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0,0.71,1.14,0.53,0.84,0.88,1.81,7.71,11.33,1.8,3.5,4.75,1.8,3.4,4.6,1.8,3.4,4.35,1.83,3.47,5.28,1.83,3.2,4.8,1.8,3.4,5.25,1.83,3.47,5.35
F1,2016-09-17,Dijon,Metz,71,70,69,75,72,70,70,70,33,39,26,24,31.2,37.55,0,0,D,0.0,0.0,D,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0,1.68,0.97,0.75,0.21,2.0,0.69,4.88,9.63,2.15,3.1,3.75,2.05,3.2,3.7,2.2,3.1,3.3,2.11,3.28,4.05,2.15,3.1,3.6,2.1,3.25,3.9,1.95,3.66,4.24
F1,2016-09-17,Lorient,Lille,74,76,74,77,74,75,73,75,41,46,25,24,61.1,83.9,1,0,H,0.0,0.0,D,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,1.29,0.52,0.46,0.41,2.15,0.59,19.82,8.4,3.1,3.1,2.5,3.1,3.0,2.4,2.9,3.15,2.4,3.32,3.24,2.41,2.9,3.1,2.5,3.13,3.13,2.5,3.51,3.29,2.29
F1,2016-09-17,Monaco,Rennes,78,76,79,77,78,76,78,75,47,43,23,25,309.55,80.9,3,0,H,1.0,0.0,H,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,1.86,0.21,1.62,0.21,2.64,0.22,8.04,12.0,1.73,3.5,5.0,1.75,3.5,4.75,1.7,3.5,4.85,1.8,3.67,5.05,1.73,3.5,5.0,1.75,3.7,5.0,1.83,3.68,4.84
F1,2016-09-17,Nancy,Nantes,70,73,71,72,69,72,71,73,30,30,26,24,33.1,50.9,1,1,D,0.0,0.0,D,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.33,1.52,0.25,1.48,0.4,2.39,9.34,10.47,2.6,2.9,3.1,2.4,3.0,3.1,2.25,3.1,3.2,2.67,2.95,3.21,2.38,3.1,3.1,2.6,3.0,3.1,2.35,3.01,3.79
F1,2016-09-17,Toulouse,Guingamp,73,74,74,74,73,73,72,73,38,35,23,26,77.3,42.5,2,1,H,0.0,0.0,D,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0,1.7,0.92,0.89,0.11,2.09,0.61,8.81,20.0,2.0,3.25,4.0,2.05,3.2,3.7,2.2,3.1,3.3,2.12,3.34,3.95,2.1,3.1,3.75,2.05,3.3,4.0,2.19,3.37,3.74
F1,2016-09-18,Marseille,Lyon,75,79,78,80,77,78,74,79,33,34,25,23,119.65,211.35,0,0,D,0.0,0.0,D,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0,0.79,0.98,0.49,0.9,1.11,1.55,7.52,5.11,2.7,3.4,2.6,2.75,3.25,2.5,2.8,3.1,2.5,2.74,3.4,2.74,2.7,3.1,2.7,2.7,3.4,2.7,2.61,3.36,2.94
F1,2016-09-18,Montpellier,Nice,73,75,71,74,74,76,73,76,35,39,25,23,60.95,132.8,1,1,D,0.0,0.0,D,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.33,1.09,1.53,1.09,2.35,0.47,7.19,15.69,2.3,3.2,3.3,2.15,3.2,3.4,2.4,3.15,2.9,2.35,3.23,3.44,2.4,3.1,3.1,2.3,3.2,3.4,2.2,3.36,3.73
F1,2016-09-18,Saint-Etienne,Bastia,76,72,75,72,75,70,77,72,42,37,24,25,85.03,36.45,1,0,H,0.0,0.0,D,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0,2.24,0.99,0.58,0.99,2.4,0.4,3.23,17.53,1.65,3.6,6.0,1.65,3.5,5.75,1.65,3.5,5.3,1.68,3.66,6.4,1.7,3.2,6.0,1.67,3.6,6.25,1.75,3.53,6.01
F1,2016-09-20,Lille,Toulouse,76,73,76,78,75,73,76,72,46,38,24,23,83.9,77.3,1,2,A,1.0,1.0,D,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,0.77,1.47,0.63,0.9,0.75,1.99,6.0,9.69,2.05,3.1,4.0,2.15,3.0,3.9,2.2,3.1,3.3,2.2,3.16,3.94,2.1,3.1,3.75,2.1,3.2,4.0,2.3,3.06,3.86
F1,2016-09-20,Paris Saint Germain,Dijon,83,71,83,69,84,72,83,70,39,33,24,26,519.0,31.2,3,0,H,2.0,0.0,H,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,2.12,0.3,1.36,0.29,2.75,0.15,11.71,27.26,1.11,9.0,23.0,1.13,8.5,20.0,1.15,7.0,15.0,1.12,10.5,25.48,1.12,8.5,19.0,1.1,10.5,29.0,1.12,11.09,24.2
F1,2016-09-21,Angers,Caen,73,73,70,70,74,73,73,73,36,36,26,26,46.08,36.65,2,1,H,1.0,0.0,H,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,1.32,0.51,1.18,0.43,2.09,0.63,15.35,8.0,2.25,3.2,3.4,2.25,3.1,3.5,2.2,3.1,3.3,2.24,3.2,3.76,2.25,3.0,3.5,2.2,3.2,3.7,2.29,3.21,3.68
F1,2016-09-21,Bastia,Nancy,72,71,72,71,70,70,72,71,37,30,25,26,36.45,33.1,0,0,D,0.0,0.0,D,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,0.32,0.07,0.29,0.01,1.47,0.85,4.47,9.36,2.4,3.0,3.3,2.4,2.95,3.4,2.4,3.0,3.0,2.47,2.99,3.51,2.5,2.8,3.3,2.4,3.0,3.4,2.31,3.12,3.76
F1,2016-09-21,Guingamp,Lorient,74,74,74,74,73,74,73,73,35,41,26,25,42.5,61.1,1,0,H,0.0,0.0,D,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0,1.64,0.77,0.28,0.55,2.17,0.58,21.13,11.26,2.05,3.2,4.0,2.05,3.3,3.9,1.9,3.3,4.0,2.05,3.45,4.05,2.1,3.3,3.5,2.1,3.4,3.7,1.97,3.47,4.46
F1,2016-09-21,Lyon,Montpellier,79,73,80,72,78,73,79,74,34,35,23,25,211.35,60.95,5,1,H,2.0,1.0,H,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,2.33,0.51,1.54,0.18,2.67,0.21,6.47,24.71,1.57,4.0,6.0,1.62,3.9,5.75,1.65,3.5,5.3,1.64,4.18,5.73,1.53,4.0,6.0,1.6,4.1,5.75,1.74,3.96,5.22
F1,2016-09-21,Metz,Bordeaux,71,75,75,78,70,75,71,74,39,36,24,24,37.55,88.9,0,3,A,0.0,1.0,A,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,0.45,2.09,0.43,1.14,0.27,2.59,11.81,12.95,3.2,3.1,2.4,3.25,3.1,2.4,2.8,3.1,2.5,3.33,3.24,2.4,2.9,3.1,2.5,3.2,3.3,2.38,3.28,3.44,2.35
