Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
F1,2014-08-08,Reims,Paris Saint Germain,71,81,70,83,71,80,70,79,32,32,25,25,39.25,363.9,2,2,D,2,1,H,9,16,3,6,15,16,1,5,0,2,0,0,1.37,2.66,1.28,1.73,0.51,2.3,31.6,7.5,9.5,4.5,1.36,8.0,4.33,1.4,7.5,4.3,1.4,10.88,4.97,1.37,9.0,4.5,1.36,10.5,4.8,1.36,10.55,5.17,1.37
F1,2014-08-09,Bastia,Marseille,71,75,71,77,66,74,70,72,41,34,24,23,34.25,139.7,3,3,D,1,2,A,13,9,4,4,25,21,1,4,3,1,0,0,1.4,1.32,0.23,0.5,1.41,1.25,5.74,4.78,3.9,3.1,2.05,3.8,3.2,2.15,3.45,3.15,2.1,3.98,3.34,2.11,3.5,3.3,2.1,4.1,3.3,2.05,3.73,3.38,2.18
F1,2014-08-09,Evian Thonon Gaillard,Caen,69,68,68,69,71,68,67,67,33,27,27,27,36.15,32.4,0,3,A,0,3,A,10,12,2,7,12,9,5,6,1,1,0,0,0.81,1.24,0.74,0.71,0.96,1.71,7.0,21.21,2.38,3.2,3.0,2.5,3.2,3.1,2.3,3.1,3.1,2.44,3.28,3.22,2.4,3.1,3.1,2.45,3.2,3.2,2.41,3.2,3.42
F1,2014-08-09,Guingamp,Saint-Etienne,71,75,70,75,72,75,71,73,31,31,26,25,36.25,83.35,0,2,A,0,1,A,6,7,3,2,9,19,4,5,3,4,0,0,0.63,1.5,0.56,0.18,0.53,2.21,16.06,10.75,3.3,3.1,2.3,3.2,3.1,2.5,2.9,3.15,2.4,3.45,3.12,2.41,3.1,3.1,2.4,3.4,3.1,2.4,3.25,3.02,2.62
F1,2014-08-09,Lille,Metz,75,68,74,70,76,67,75,67,31,32,25,25,82.65,29.85,0,0,D,0,0,D,14,2,3,1,9,23,8,3,0,1,0,0,1.54,0.06,0.9,0.0,2.64,0.19,3.61,21.06,1.5,4.1,6.5,1.57,4.1,6.25,1.45,4.0,7.0,1.53,4.13,7.65,1.53,3.75,7.0,1.55,4.0,7.5,1.51,4.12,8.6
F1,2014-08-09,Montpellier,Bordeaux,72,73,72,74,71,73,71,72,36,39,25,23,51.95,71.5,0,1,A,0,1,A,15,7,3,3,15,21,5,1,2,2,0,0,1.02,0.75,0.62,0.56,1.57,1.09,11.23,10.2,2.3,3.1,3.2,2.5,2.95,3.0,2.3,3.1,3.1,2.53,3.08,3.29,2.5,3.0,3.0,2.5,3.1,3.25,2.82,3.06,2.95
F1,2014-08-09,Nantes,Lens,71,67,69,69,70,66,74,67,30,29,25,24,46.85,27.2,1,0,H,0,0,D,14,5,4,2,8,7,3,2,0,1,0,0,1.02,0.17,0.84,0.17,2.19,0.49,11.84,21.86,2.0,3.25,3.9,2.05,3.2,3.75,2.0,3.2,3.75,2.04,3.28,4.36,2.05,3.1,4.0,2.05,3.3,4.2,1.85,3.51,5.15
F1,2014-08-09,Nice,Toulouse,71,72,75,76,70,70,69,72,37,36,23,23,56.25,48.8,3,2,H,1,2,A,22,11,8,3,10,9,12,7,0,1,0,0,2.21,1.56,1.94,0.76,1.86,0.89,12.44,8.6,2.63,3.1,2.75,2.85,2.9,2.9,2.5,3.1,2.8,2.85,3.09,2.85,2.8,2.9,2.8,2.75,3.1,2.9,3.01,3.31,2.58
F1,2014-08-10,Lyon,Rennes,75,74,74,74,75,71,74,74,31,30,24,24,144.65,66.0,2,0,H,0,0,D,19,7,6,1,19,13,5,1,2,1,0,0,2.06,0.38,0.66,0.28,2.66,0.21,7.74,18.31,1.8,3.4,4.75,1.85,3.25,4.5,1.8,3.4,4.35,1.85,3.52,4.95,1.83,3.3,4.5,1.9,3.4,4.75,2.1,3.26,4.2
F1,2014-08-10,Monaco,Lorient,77,71,79,72,78,70,75,71,34,39,24,24,187.7,59.95,1,2,A,0,1,A,12,9,7,3,11,19,10,4,3,2,1,0,2.09,1.63,1.32,0.72,1.75,0.97,6.87,21.76,1.4,4.33,8.5,1.4,4.33,8.0,1.4,4.3,7.5,1.42,4.7,9.4,1.4,4.0,10.0,1.4,4.6,10.0,1.43,4.6,9.65
F1,2014-08-15,Caen,Lille,68,75,69,74,68,76,67,75,27,31,27,25,32.4,82.65,0,1,A,0,0,D,11,8,3,1,10,4,3,9,2,2,1,0,0.27,0.95,0.23,0.19,0.52,2.19,10.65,9.05,3.6,3.1,2.15,3.5,3.1,2.15,2.9,3.15,2.4,3.72,3.21,2.25,3.6,3.2,2.15,3.75,3.2,2.2,4.63,3.28,2.0
F1,2014-08-16,Lens,Guingamp,67,71,69,70,66,72,67,71,29,31,24,26,27.2,36.25,0,1,A,0,0,D,14,10,4,4,14,5,7,2,4,1,0,0,0.91,1.0,0.68,0.51,1.22,1.46,9.21,15.0,2.88,3.0,2.63,2.9,3.0,2.8,2.3,3.1,3.1,2.89,3.1,2.8,2.7,3.1,2.7,2.9,3.1,2.75,3.2,3.2,2.53
