Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
D1,2014-08-30,Hamburger SV,Paderborn,76,68,76,68,76,67,74,67,38,28,25,26,87.15,28.5,0,3,A,0,1,A,13,15,4,7,16,16,8,3,0,0,0,0,1.14,2.37,1.0,0.84,0.47,2.34,3.83,9.83,1.67,3.8,5.0,1.78,3.5,4.5,1.7,3.7,4.5,1.76,3.96,5.04,1.75,3.75,4.5,1.75,3.8,4.8,1.65,4.22,5.7
D1,2014-08-30,Bayer Leverkusen,Hertha Berlin,77,74,79,74,77,74,76,74,26,30,24,26,177.35,66.0,4,2,H,0,1,A,21,3,7,1,11,20,5,6,0,1,0,0,2.53,0.71,2.05,0.06,2.59,0.27,3.96,9.38,1.44,4.5,6.5,1.45,4.25,6.75,1.5,4.0,6.1,1.45,4.86,8.15,1.44,4.8,6.0,1.45,4.8,7.0,1.39,5.28,8.84
D1,2014-08-30,Schalke 04,Bayern Munich,78,85,84,87,77,86,77,82,36,33,24,25,212.0,575.13,1,1,D,0,1,A,8,10,4,4,15,15,1,3,4,1,0,0,1.31,1.5,0.24,1.44,1.14,1.51,17.7,4.76,6.0,4.75,1.44,5.75,4.5,1.48,5.5,4.0,1.55,7.07,4.77,1.5,6.0,4.4,1.5,6.25,4.75,1.53,7.64,4.78,1.47
D1,2014-08-30,VfB Stuttgart,FC Cologne,75,72,76,74,75,71,72,71,30,27,24,25,86.95,50.75,0,2,A,0,2,A,14,10,5,4,11,11,7,4,1,2,0,0,0.72,1.3,0.6,0.67,0.82,1.88,6.3,26.0,2.0,3.5,3.6,2.0,3.4,3.6,2.1,3.3,3.3,1.98,3.65,4.14,2.05,3.4,3.6,2.0,3.6,4.0,2.22,3.61,3.42
D1,2014-08-30,Werder Bremen,Hoffenheim,73,75,73,76,72,76,73,72,36,30,23,24,67.53,121.78,1,1,D,0,1,A,15,12,1,1,20,13,6,6,3,0,0,0,2.51,1.3,1.98,1.16,2.25,0.54,4.89,4.59,3.2,3.5,2.15,3.1,3.4,2.2,2.9,3.3,2.3,3.35,3.74,2.2,3.1,3.6,2.2,3.2,3.6,2.2,3.68,3.77,2.07
D1,2014-08-30,Wolfsburg,Eintracht Frankfurt,77,74,77,75,78,74,77,74,30,30,26,25,221.05,74.9,2,2,D,1,1,D,14,9,11,4,19,11,4,3,3,1,0,0,1.0,1.6,0.89,1.1,0.84,1.88,4.97,12.75,1.57,4.33,5.0,1.67,3.7,5.0,1.65,3.7,4.9,1.62,4.34,5.84,1.65,4.0,4.8,1.67,4.3,5.0,1.67,4.31,5.27
D1,2014-08-31,Freiburg,Borussia M.Gladbach,72,76,71,78,73,74,71,74,30,27,25,25,57.4,130.63,0,0,D,0,0,D,17,9,4,3,11,13,4,5,1,2,0,0,1.3,0.32,0.4,0.32,2.35,0.42,10.87,19.0,2.88,3.4,2.38,2.85,3.5,2.3,2.75,3.3,2.4,3.06,3.55,2.43,2.9,3.4,2.38,3.0,3.4,2.4,3.18,3.62,2.33
D1,2014-08-31,Mainz 05,Hannover 96,73,74,77,74,74,74,72,72,36,35,24,25,88.0,76.65,0,0,D,0,0,D,14,11,2,6,12,14,4,2,0,1,0,0,1.01,0.56,0.52,0.47,1.72,0.92,11.29,10.12,2.2,3.3,3.3,2.2,3.4,3.1,2.2,3.3,3.1,2.18,3.61,3.52,2.2,3.4,3.2,2.2,3.5,3.3,2.17,3.62,3.53
D1,2014-09-12,Bayer Leverkusen,Werder Bremen,77,73,79,73,77,72,76,73,26,36,24,23,177.35,67.53,3,3,D,1,1,D,26,8,9,5,14,20,6,4,4,2,0,0,1.98,1.73,1.07,1.26,1.52,1.23,4.07,7.0,1.3,5.5,9.0,1.4,5.25,7.5,1.4,4.4,7.3,1.37,5.47,9.29,1.33,5.0,9.0,1.36,5.5,8.5,1.36,5.67,9.13
D1,2014-09-13,Bayern Munich,VfB Stuttgart,85,75,87,76,86,75,82,72,33,30,25,24,575.13,86.95,2,0,H,1,0,H,14,7,8,0,16,18,2,4,1,2,0,0,1.23,0.31,0.88,0.31,2.16,0.55,5.06,16.96,1.17,7.5,15.0,1.19,7.25,16.5,1.17,6.5,14.0,1.17,8.95,19.5,1.17,7.0,15.0,1.18,8.0,19.0,1.18,8.97,16.14
D1,2014-09-13,Borussia Dortmund,Freiburg,81,72,79,71,80,73,82,71,37,30,24,25,319.5,57.4,3,1,H,2,0,H,15,4,6,3,10,14,3,5,1,4,0,0,1.72,0.26,1.59,0.26,2.48,0.32,13.12,18.7,1.25,6.0,10.0,1.26,6.5,10.5,1.33,4.8,8.3,1.28,6.5,11.6,1.29,5.0,12.0,1.3,6.0,10.5,1.33,6.05,9.5
D1,2014-09-13,Hertha Berlin,Mainz 05,74,73,74,77,74,74,74,72,30,36,26,24,66.0,88.0,1,3,A,0,1,A,17,7,3,6,21,20,4,1,3,3,0,0,1.72,2.37,0.41,1.76,0.88,1.87,4.24,7.95,2.25,3.3,3.2,2.35,3.4,3.1,2.2,3.3,3.1,2.29,3.42,3.45,2.3,3.2,3.2,2.25,3.4,3.4,2.22,3.5,3.52
D1,2014-09-13,Hoffenheim,Wolfsburg,75,77,76,77,76,78,72,77,30,30,24,26,121.78,221.05,1,1,D,0,0,D,15,22,6,5,17,17,4,7,1,0,0,1,1.16,1.64,0.5,1.43,0.99,1.72,6.31,12.2,2.4,3.5,2.75,2.5,3.5,2.8,2.2,3.3,3.1,2.47,3.72,2.88,2.4,3.2,3.0,2.45,3.6,2.9,2.6,3.71,2.73
D1,2014-09-13,Borussia M.Gladbach,Schalke 04,76,78,78,84,74,77,74,77,27,36,25,24,130.63,212.0,4,1,H,1,0,H,23,11,9,6,15,13,8,2,2,3,0,0,3.38,1.82,2.77,0.71,2.3,0.53,12.07,12.91,2.4,3.4,2.8,2.5,3.4,2.85,2.35,3.3,2.85,2.42,3.58,3.06,2.4,3.1,3.1,2.4,3.5,3.0,2.32,3.68,3.16
D1,2014-09-13,Paderborn,FC Cologne,68,72,68,74,67,71,67,71,28,27,26,25,28.5,50.75,0,0,D,0,0,D,8,4,4,1,13,18,5,1,0,2,0,0,0.33,0.39,0.3,0.36,1.12,1.35,13.4,6.97,2.9,3.2,2.45,2.9,3.25,2.6,2.6,3.2,2.6,3.1,3.35,2.5,3.1,3.1,2.4,3.0,3.4,2.5,2.88,3.45,2.61
D1,2014-09-14,Eintracht Frankfurt,Augsburg,74,73,75,72,74,71,74,72,30,35,25,25,74.9,50.08,0,1,A,0,0,D,14,17,5,7,14,21,5,6,3,4,0,0,0.85,1.0,0.58,0.76,1.2,1.48,6.09,6.12,2.25,3.3,3.2,2.3,3.5,3.1,2.1,3.3,3.3,2.29,3.52,3.34,2.3,3.2,3.2,2.3,3.5,3.2,2.35,3.45,3.28
D1,2014-09-14,Hannover 96,Hamburger SV,74,76,74,76,74,76,72,74,35,38,25,25,76.65,87.15,2,0,H,2,0,H,11,11,4,0,18,16,4,2,3,3,0,0,2.23,0.98,2.13,0.91,2.38,0.44,5.08,6.23,2.2,3.4,3.2,2.25,3.5,3.2,2.1,3.3,3.3,2.19,3.6,3.5,2.2,3.3,3.3,2.2,3.6,3.3,2.11,3.74,3.58
D1,2014-09-19,Freiburg,Hertha Berlin,72,74,67,76,73,73,70,72,30,30,25,26,57.4,66.0,2,2,D,1,1,D,15,7,5,2,16,26,7,6,0,4,0,1,0.87,0.29,0.64,0.13,1.87,0.74,8.3,10.26,2.5,3.3,2.8,2.6,3.2,2.95,2.6,3.2,2.6,2.56,3.41,2.97,2.6,3.2,2.75,2.62,3.4,2.88,2.72,3.43,2.76
D1,2014-09-20,Augsburg,Werder Bremen,73,73,72,70,71,73,72,73,35,36,25,23,50.08,67.53,4,2,H,2,1,H,19,13,7,6,13,20,6,5,1,4,0,0,2.91,2.02,1.81,0.67,1.97,0.81,4.68,6.88,1.91,3.6,3.8,1.95,3.5,4.1,2.0,3.3,3.6,1.86,3.84,4.48,1.85,3.75,4.0,1.92,3.75,4.2,1.87,3.81,4.5
D1,2014-09-20,Hamburger SV,Bayern Munich,76,85,78,86,75,85,74,80,38,33,25,25,87.15,575.13,0,0,D,0,0,D,4,15,0,3,22,11,3,9,4,2,0,0,0.2,1.04,0.2,0.71,0.53,2.14,9.45,4.42,10.0,6.0,1.25,9.75,5.5,1.33,8.0,5.0,1.33,11.8,6.25,1.29,10.0,5.0,1.3,12.0,6.0,1.29,8.93,5.28,1.38
D1,2014-09-20,Mainz 05,Borussia Dortmund,74,81,77,80,74,81,72,82,36,37,24,24,88.0,319.5,2,0,H,0,0,D,8,20,5,4,17,18,1,7,2,1,0,0,0.97,2.1,0.82,1.17,0.51,2.28,9.33,5.0,5.0,4.33,1.57,5.5,4.2,1.65,5.0,3.9,1.6,5.65,4.3,1.64,5.5,3.75,1.62,5.4,4.3,1.65,4.99,4.31,1.7
D1,2014-09-20,Paderborn,Hannover 96,68,74,68,73,67,75,67,71,28,35,26,25,28.5,76.65,2,0,H,0,0,D,17,14,4,2,11,13,7,5,1,0,0,0,2.05,0.55,1.98,0.44,2.5,0.35,12.55,7.95,2.8,3.25,2.5,2.8,3.4,2.6,2.65,3.3,2.5,3.0,3.51,2.49,2.8,3.2,2.5,2.88,3.4,2.5,2.71,3.48,2.75
D1,2014-09-20,Schalke 04,Eintracht Frankfurt,78,74,84,75,78,74,75,74,36,30,24,25,212.0,74.9,2,2,D,1,2,A,8,15,3,4,15,15,1,3,1,2,2,1,1.78,0.84,0.51,0.56,2.17,0.61,9.52,16.35,1.73,3.8,4.5,1.8,3.7,4.6,1.7,3.7,4.5,1.75,4.07,4.91,1.8,3.5,4.5,1.8,3.7,5.0,1.76,4.0,4.93
D1,2014-09-20,VfB Stuttgart,Hoffenheim,75,75,76,76,74,76,71,73,30,30,24,24,86.95,121.78,0,2,A,0,1,A,17,10,2,4,17,21,9,4,0,2,0,0,1.33,1.15,1.2,0.73,1.46,1.24,3.65,10.39,2.5,3.4,2.7,2.65,3.25,2.8,2.5,3.3,2.65,2.63,3.62,2.75,2.62,3.1,2.8,2.62,3.4,2.8,2.6,3.48,2.87
D1,2014-09-21,FC Cologne,Borussia M.Gladbach,72,76,74,77,71,75,71,74,27,27,25,25,50.75,130.63,0,0,D,0,0,D,10,9,7,1,15,13,4,3,2,2,0,0,0.55,0.77,0.51,0.77,1.09,1.52,22.6,7.57,2.75,3.3,2.5,2.8,3.2,2.7,2.75,3.0,2.6,2.97,3.41,2.56,2.8,3.2,2.5,3.0,3.3,2.55,2.97,3.44,2.55
D1,2014-09-21,Wolfsburg,Bayer Leverkusen,77,77,77,79,77,76,77,74,30,26,26,24,221.05,177.35,4,1,H,2,1,H,17,12,9,1,9,12,8,3,1,1,0,1,1.56,0.62,0.69,0.52,2.21,0.56,4.9,11.52,2.8,3.5,2.4,2.85,3.3,2.6,2.55,3.4,2.55,2.9,3.68,2.48,2.8,3.2,2.5,2.8,3.6,2.55,2.73,3.62,2.64
D1,2014-09-23,Bayern Munich,Paderborn,85,68,86,68,85,67,80,67,33,28,25,26,575.13,28.5,4,0,H,2,0,H,25,6,9,2,8,7,9,3,0,0,0,0,3.48,0.4,3.01,0.4,2.93,0.04,4.25,44.8,1.11,9.0,21.0,1.15,7.5,15.0,1.15,7.0,15.0,1.14,10.33,23.41,1.11,8.0,26.0,1.12,10.0,26.0,1.13,10.22,24.42
D1,2014-09-23,Eintracht Frankfurt,Mainz 05,74,73,75,77,74,74,74,72,30,36,25,24,74.9,88.0,2,2,D,1,2,A,16,5,8,5,16,24,9,3,3,3,0,0,1.45,1.1,1.29,1.07,1.6,1.1,9.31,7.84,2.38,3.3,2.9,2.45,3.3,2.8,2.5,3.3,2.65,2.33,3.58,3.21,2.4,3.1,3.1,2.3,3.5,3.12,2.36,3.66,3.12
D1,2014-09-23,Hoffenheim,Freiburg,75,72,76,67,76,73,73,70,30,30,24,25,121.78,57.4,3,3,D,1,2,A,18,6,8,4,20,14,4,3,3,3,0,1,1.82,2.45,1.63,1.08,0.86,1.89,4.23,11.26,1.62,4.0,5.25,1.7,3.5,5.0,1.7,3.6,4.7,1.71,4.18,5.07,1.7,3.6,5.0,1.67,4.0,5.4,1.77,4.06,4.81
D1,2014-09-23,Werder Bremen,Schalke 04,73,78,70,84,73,78,73,75,36,36,23,24,67.53,212.0,0,3,A,0,0,D,12,11,4,4,17,15,6,5,4,3,0,0,0.99,1.37,0.94,1.32,1.03,1.67,8.36,6.83,2.8,3.4,2.4,2.8,3.4,2.4,2.75,3.3,2.4,2.9,3.63,2.5,2.75,3.6,2.4,2.88,3.6,2.45,2.99,3.73,2.4
D1,2014-09-24,Borussia Dortmund,VfB Stuttgart,81,75,80,76,81,74,82,71,37,30,24,24,319.5,86.95,2,2,D,0,0,D,25,10,9,5,11,10,5,4,2,2,0,0,2.14,1.48,1.98,1.43,1.82,0.94,8.86,22.24,1.36,5.0,7.5,1.35,5.0,7.75,1.37,4.8,7.0,1.36,5.55,9.69,1.36,4.5,9.0,1.36,5.25,8.0,1.37,5.5,8.88
D1,2014-09-24,Hannover 96,FC Cologne,74,72,73,74,75,71,71,71,35,27,25,25,76.65,50.75,1,0,H,1,0,H,9,9,4,3,9,11,2,6,0,2,0,0,0.41,0.7,0.29,0.64,0.94,1.64,19.63,11.14,2.15,3.4,3.25,2.25,3.2,3.2,2.1,3.2,3.4,2.29,3.42,3.42,2.25,3.25,3.2,2.3,3.4,3.3,2.79,3.35,2.76
D1,2014-09-24,Hertha Berlin,Wolfsburg,74,77,76,77,73,77,72,77,30,30,26,26,66.0,221.05,1,0,H,1,0,H,3,13,3,3,15,10,6,5,3,2,0,0,0.43,0.86,0.43,0.78,0.9,1.71,12.48,2.97,3.0,3.5,2.25,2.95,3.3,2.35,2.75,3.3,2.4,3.24,3.61,2.31,3.2,3.2,2.3,3.2,3.5,2.3,3.34,3.57,2.27
D1,2014-09-24,Bayer Leverkusen,Augsburg,77,73,79,72,76,71,74,72,26,35,24,25,177.35,50.08,1,0,H,1,0,H,17,11,3,4,13,13,6,7,3,2,0,0,1.65,0.57,1.39,0.51,2.3,0.48,6.13,5.57,1.57,4.2,5.25,1.55,4.33,5.25,1.5,4.0,6.1,1.59,4.52,5.92,1.53,4.0,6.0,1.62,4.5,5.4,1.55,4.48,6.67
D1,2014-09-24,Borussia M.Gladbach,Hamburger SV,76,76,77,78,75,75,74,74,27,38,25,25,130.63,87.15,1,0,H,1,0,H,20,14,9,1,19,17,9,9,1,1,0,0,2.39,0.56,1.57,0.28,2.7,0.2,7.53,10.35,1.65,4.0,4.75,1.7,3.75,4.75,1.75,3.5,4.5,1.73,4.02,5.15,1.73,3.5,5.0,1.75,4.0,4.8,1.83,3.94,4.53
D1,2014-09-26,Mainz 05,Hoffenheim,73,75,77,77,74,71,72,72,36,30,24,24,88.0,121.78,0,0,D,0,0,D,10,13,3,3,13,25,5,4,1,2,0,0,0.61,1.09,0.51,0.86,0.91,1.77,9.14,11.45,2.4,3.4,2.8,2.45,3.3,2.75,2.4,3.3,2.75,2.4,3.59,3.08,2.4,3.5,2.8,2.4,3.5,2.9,2.63,3.52,2.81
D1,2014-09-27,FC Cologne,Bayern Munich,72,85,73,86,71,86,71,82,27,33,25,25,50.75,575.13,0,2,A,0,1,A,8,21,3,8,6,6,2,11,0,0,0,0,0.82,3.47,0.5,3.35,0.12,2.81,44.09,5.44,7.5,5.0,1.36,7.75,4.75,1.38,7.3,4.4,1.4,9.92,5.12,1.38,9.0,4.5,1.36,9.0,5.0,1.4,10.34,5.1,1.37
D1,2014-09-27,Freiburg,Bayer Leverkusen,72,77,67,79,73,77,70,74,30,26,25,24,57.4,177.35,0,0,D,0,0,D,8,16,3,8,21,24,5,3,2,4,1,1,0.72,1.18,0.58,1.08,0.94,1.74,6.64,7.9,4.2,3.75,1.8,4.4,3.5,1.8,3.9,3.5,1.85,4.5,3.95,1.83,4.33,3.4,1.83,4.33,3.75,1.85,4.61,4.16,1.78
D1,2014-09-27,Paderborn,Borussia M.Gladbach,68,76,68,77,67,75,66,74,28,27,26,25,28.5,130.63,1,2,A,0,2,A,24,11,8,4,9,18,9,0,1,1,0,0,1.57,1.44,1.33,1.17,1.44,1.29,11.0,10.95,3.3,3.5,2.1,3.4,3.3,2.1,2.9,3.3,2.3,3.69,3.52,2.15,3.3,3.3,2.2,3.5,3.5,2.15,3.52,3.54,2.21
D1,2014-09-27,Schalke 04,Borussia Dortmund,78,81,82,80,77,80,74,82,36,37,24,24,212.0,319.5,2,1,H,2,1,H,11,17,6,5,15,15,3,9,1,1,0,0,1.08,0.66,0.84,0.54,1.75,0.92,8.93,4.78,3.4,3.6,2.05,3.6,3.3,2.05,3.1,3.3,2.2,3.68,3.83,2.05,3.4,3.4,2.1,3.5,3.6,2.05,3.98,4.05,1.92
D1,2014-09-27,VfB Stuttgart,Hannover 96,75,74,74,74,74,74,72,71,30,35,24,25,86.95,76.65,1,0,H,0,0,D,12,12,6,4,16,16,8,1,3,2,0,0,0.83,0.85,0.65,0.78,1.26,1.37,8.24,15.86,1.95,3.5,3.6,2.1,3.25,3.5,2.2,3.3,3.1,2.08,3.67,3.74,2.1,3.4,3.4,2.05,3.5,3.7,1.98,3.71,4.07
D1,2014-09-27,Wolfsburg,Werder Bremen,77,73,75,70,77,73,77,70,30,36,26,23,221.05,67.53,2,1,H,1,1,D,18,8,8,3,11,12,8,5,0,0,0,0,1.24,0.33,1.18,0.31,2.16,0.56,4.56,10.87,1.5,4.33,6.0,1.55,4.0,5.75,1.55,4.0,5.5,1.52,4.71,6.64,1.53,4.0,6.0,1.55,4.4,5.75,1.43,5.26,7.57
D1,2014-09-28,Augsburg,Hertha Berlin,73,74,72,76,71,74,72,73,35,30,25,26,50.08,66.0,1,0,H,1,0,H,8,10,3,3,18,20,3,9,2,4,0,0,1.26,0.28,0.5,0.14,2.36,0.4,3.92,7.17,2.05,3.5,3.4,2.05,3.3,3.6,2.0,3.4,3.5,2.04,3.57,3.99,2.05,3.3,3.6,2.05,3.5,3.8,2.1,3.47,3.91
D1,2014-09-28,Hamburger SV,Eintracht Frankfurt,76,74,76,75,75,72,74,74,38,30,25,25,87.15,74.9,1,2,A,0,1,A,14,7,6,4,21,18,8,3,2,2,0,0,1.09,0.23,1.02,0.1,2.16,0.53,3.93,8.2,2.05,3.5,3.4,2.2,3.25,3.25,2.2,3.3,3.1,2.24,3.67,3.32,2.2,3.3,3.3,2.25,3.5,3.25,2.02,3.76,3.84
D1,2014-10-03,Hertha Berlin,VfB Stuttgart,74,75,76,74,74,74,73,71,30,30,26,24,66.0,86.95,3,2,H,1,1,D,12,9,9,2,18,15,3,7,2,2,0,0,2.37,1.43,1.61,1.4,2.08,0.7,13.23,5.93,2.25,3.4,3.1,2.4,3.3,2.85,2.4,3.2,2.85,2.29,3.42,3.43,2.25,3.5,3.0,2.3,3.5,3.3,2.26,3.41,3.53
D1,2014-10-04,Bayern Munich,Hannover 96,85,74,87,74,86,73,83,72,33,35,25,25,575.13,76.65,4,0,H,3,0,H,23,6,9,3,4,11,11,1,0,0,0,0,2.7,0.44,2.52,0.44,2.73,0.17,11.0,52.38,1.13,8.5,17.0,1.15,7.25,15.5,1.15,7.0,15.0,1.15,10.0,21.3,1.14,7.0,21.0,1.15,8.5,23.0,1.14,10.3,23.22
D1,2014-10-04,Borussia Dortmund,Hamburger SV,81,75,79,76,81,75,82,73,37,38,24,25,319.5,87.15,0,1,A,0,1,A,17,10,3,5,10,19,8,4,2,4,0,0,1.2,1.43,1.0,1.4,1.17,1.55,4.14,7.33,1.33,5.25,8.0,1.36,5.0,7.25,1.37,4.8,7.2,1.37,5.58,9.12,1.36,4.5,9.0,1.4,5.25,8.5,1.36,5.64,9.41
D1,2014-10-04,Eintracht Frankfurt,FC Cologne,74,72,75,73,72,71,74,71,30,27,25,25,74.9,50.75,3,2,H,1,1,D,19,12,8,7,10,15,6,2,1,1,0,0,2.5,1.12,2.25,1.09,2.3,0.53,13.57,12.84,2.3,3.2,3.2,2.3,3.3,3.0,2.2,3.3,3.1,2.42,3.34,3.25,2.4,3.1,3.1,2.4,3.4,3.12,2.4,3.37,3.25
D1,2014-10-04,Hoffenheim,Schalke 04,75,78,76,82,76,77,72,76,30,36,24,24,121.78,212.0,2,1,H,2,0,H,20,13,8,3,18,16,5,3,3,4,0,1,3.23,0.85,3.16,0.77,2.73,0.19,9.42,11.28,2.3,3.6,2.88,2.35,3.3,2.95,2.4,3.3,2.75,2.32,3.74,3.11,2.3,3.4,3.0,2.3,3.6,3.0,2.28,3.69,3.22
D1,2014-10-04,Bayer Leverkusen,Paderborn,77,68,79,68,77,67,73,68,26,28,24,26,177.35,28.5,2,2,D,1,1,D,21,8,10,5,25,18,9,2,3,3,0,1,1.6,1.13,0.66,0.44,1.74,0.97,2.76,7.35,1.33,5.25,8.0,1.34,5.5,7.25,1.4,4.6,6.8,1.35,5.65,9.93,1.36,4.5,9.0,1.36,5.25,9.0,1.37,5.49,9.2
D1,2014-10-04,Werder Bremen,Freiburg,73,72,70,70,73,73,71,70,36,30,23,25,67.53,57.4,1,1,D,1,1,D,18,7,7,3,13,14,10,5,0,1,0,0,1.22,1.04,1.01,0.21,1.44,1.24,5.64,9.18,2.38,3.4,2.88,2.35,3.3,2.95,2.3,3.3,2.9,2.39,3.58,3.1,2.4,3.1,3.1,2.38,3.4,3.0,2.32,3.57,3.23
D1,2014-10-05,Borussia M.Gladbach,Mainz 05,76,73,78,74,75,74,74,72,27,36,25,24,130.63,88.0,1,1,D,1,1,D,18,8,10,2,12,12,2,3,0,3,0,0,1.66,1.1,1.59,0.22,1.83,0.86,6.44,18.5,1.85,3.6,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.85,3.77,4.64,1.91,3.4,4.0,1.9,3.6,4.33,1.81,3.93,4.67
D1,2014-10-05,Wolfsburg,Augsburg,77,73,77,72,78,72,77,72,30,35,26,25,221.05,50.08,1,0,H,0,0,D,15,7,4,1,15,13,4,1,0,2,0,0,0.68,0.67,0.61,0.23,1.32,1.29,9.83,9.54,1.7,3.8,4.75,1.75,3.6,4.5,1.75,3.5,4.5,1.79,3.85,4.93,1.8,3.5,4.5,1.8,3.8,4.6,1.78,3.96,4.89
