Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
D1,2021-09-12,Bochum,Hertha Berlin,72,76,73,74,71,77,72,74,33,45,27,24,52.25,155.73,1,3,A,0,2,A,19,5,5,4,9,17,7,2,0,3,0,0,1.03,0.61,0.29,0.18,1.73,0.9,4.09,18.54,2.8,3.4,2.5,2.75,3.3,2.45,2.75,3.35,2.6,2.8,3.42,2.68,2.8,3.2,2.55,2.7,3.4,2.55,2.77,3.42,2.72
D1,2021-09-12,Borussia M.Gladbach,Arminia Bielefeld,79,72,79,71,78,71,79,71,31,34,25,24,236.8,65.849999,3,1,H,1,1,D,17,18,4,7,10,18,3,4,1,1,0,0,2.13,1.53,1.55,1.11,1.78,0.98,8.38,12.34,1.44,4.75,7.0,1.4,4.75,6.75,1.45,4.7,6.5,1.47,4.77,7.42,1.44,4.4,7.0,1.45,4.6,6.5,1.45,4.71,7.98
D1,2021-09-17,Hertha Berlin,Greuther Fuerth,76,69,74,71,77,69,74,69,45,34,24,24,155.73,36.95,2,1,H,0,0,D,15,10,3,3,12,13,9,4,1,2,0,0,1.59,1.55,1.54,0.24,1.34,1.37,6.17,8.27,1.75,3.75,4.2,1.75,3.75,4.75,1.83,3.7,4.2,1.84,3.75,4.67,1.75,3.75,4.5,1.8,3.8,4.4,1.8,3.76,4.94
D1,2021-09-18,Augsburg,Borussia M.Gladbach,74,79,73,79,74,78,74,79,32,31,25,25,95.3,236.8,1,0,H,0,0,D,8,11,1,1,13,9,2,6,1,2,0,0,0.49,0.75,0.48,0.58,1.05,1.54,22.69,4.8,4.2,4.0,1.8,4.25,3.9,1.78,4.0,3.95,1.83,4.25,3.98,1.86,4.2,3.7,1.83,3.8,4.0,1.83,3.42,3.77,2.15
D1,2021-09-18,Bayern Munich,Bochum,83,72,92,73,84,71,81,72,38,33,24,27,790.33,52.25,7,0,H,4,0,H,22,5,15,1,5,9,2,2,1,1,0,0,6.88,1.23,5.27,1.19,3.0,0.0,7.95,16.95,1.06,13.0,29.0,1.08,11.5,29.0,1.07,13.0,28.0,1.07,14.35,37.07,1.06,12.0,29.0,1.06,13.0,29.0,1.07,16.49,35.02
D1,2021-09-18,Arminia Bielefeld,Hoffenheim,72,76,71,77,71,76,71,75,34,40,24,24,65.849999,211.43,0,0,D,0,0,D,9,16,2,3,16,3,5,6,2,1,0,0,1.01,1.54,0.87,1.51,0.94,1.79,13.08,21.09,3.5,3.6,2.05,3.7,3.6,2.0,3.5,3.5,2.1,3.65,3.56,2.14,3.5,3.5,2.05,3.3,3.7,2.05,3.81,3.68,2.05
D1,2021-09-18,Mainz 05,Freiburg,73,74,71,76,74,75,74,73,34,32,24,25,131.03,176.35,0,0,D,0,0,D,10,7,3,2,18,16,4,4,2,1,0,0,1.26,0.36,0.8,0.28,2.15,0.57,8.0,7.55,2.0,3.6,3.6,2.05,3.6,3.5,2.1,3.55,3.45,2.12,3.67,3.58,2.05,3.4,3.6,2.05,3.6,3.4,1.93,3.73,4.22
D1,2021-09-18,FC Cologne,RB Leipzig,73,80,72,84,75,81,71,79,31,34,25,23,99.28,498.95,1,1,D,0,0,D,14,18,6,9,12,6,4,10,3,1,0,0,1.69,2.04,0.88,1.91,1.11,1.61,5.61,11.06,4.5,4.0,1.72,4.5,3.75,1.78,4.2,3.95,1.77,4.5,3.98,1.82,4.33,3.75,1.78,4.1,4.0,1.75,3.89,3.95,1.95
D1,2021-09-19,VfB Stuttgart,Bayer Leverkusen,74,78,73,78,73,78,74,76,39,35,23,24,174.23,455.05,1,3,A,1,2,A,18,7,8,4,11,11,2,6,2,3,0,1,1.42,1.59,0.56,1.17,1.16,1.52,4.63,13.95,3.3,3.75,2.1,3.3,3.7,2.1,3.15,3.7,2.15,3.29,3.82,2.19,3.2,3.5,2.15,3.0,3.75,2.15,3.58,3.85,2.07
D1,2021-09-19,Borussia Dortmund,Union Berlin,81,74,84,74,81,74,81,74,44,40,23,26,558.98,115.9,4,2,H,2,0,H,13,9,4,6,10,12,3,6,2,3,0,0,1.1,1.73,0.89,0.85,0.84,1.9,8.46,18.68,1.36,5.25,8.0,1.36,5.0,8.5,1.37,5.5,7.5,1.38,5.41,8.51,1.36,5.0,8.0,1.36,5.25,7.5,1.3,6.03,10.28
D1,2021-09-19,Wolfsburg,Eintracht Frankfurt,78,77,83,76,78,77,77,76,37,36,25,25,269.3,228.75,1,1,D,0,1,A,15,6,6,2,14,18,7,4,2,6,0,0,1.85,0.28,1.17,0.27,2.63,0.23,6.9,9.18,1.8,3.8,4.33,1.8,3.8,4.33,1.83,3.8,4.2,1.85,3.83,4.47,1.8,3.7,4.2,1.83,3.8,4.0,1.85,3.9,4.41
D1,2021-09-24,Greuther Fuerth,Bayern Munich,71,84,72,92,72,85,70,81,34,38,24,24,36.95,790.33,1,3,A,0,2,A,11,12,6,4,18,13,6,3,4,1,0,1,0.66,0.68,0.54,0.51,1.31,1.29,11.19,9.0,23.0,13.0,1.07,21.0,13.0,1.08,17.0,9.5,1.12,22.47,13.33,1.11,23.0,10.0,1.08,23.0,13.0,1.07,19.69,11.45,1.12
D1,2021-09-25,Eintracht Frankfurt,FC Cologne,77,73,76,74,77,74,76,72,36,31,25,25,228.75,99.28,1,1,D,1,1,D,10,15,3,2,11,19,7,6,2,3,0,0,0.95,1.11,0.77,1.08,1.18,1.51,6.75,4.52,2.0,3.75,3.5,2.0,3.7,3.6,2.1,3.6,3.4,2.08,3.89,3.5,2.0,3.6,3.5,2.0,3.9,3.3,2.14,3.86,3.38
D1,2021-09-25,Hoffenheim,Wolfsburg,76,78,77,80,76,78,75,77,40,37,24,25,211.43,269.3,3,1,H,1,1,D,11,13,3,2,13,9,5,2,2,2,0,0,1.79,0.5,0.66,0.44,2.43,0.39,12.36,19.77,2.75,3.5,2.5,2.8,3.5,2.45,2.95,3.25,2.5,2.87,3.53,2.56,2.8,3.4,2.45,2.75,3.5,2.45,2.58,3.54,2.84
D1,2021-09-25,Bayer Leverkusen,Mainz 05,78,73,78,72,78,74,74,74,35,34,24,24,455.05,131.03,1,0,H,0,0,D,16,14,9,5,11,12,6,3,4,3,0,0,1.45,0.93,1.2,0.81,1.76,0.95,6.09,12.04,1.72,4.0,4.5,1.67,4.1,4.75,1.75,4.0,4.3,1.77,4.07,4.7,1.72,3.8,4.5,1.7,4.1,4.33,1.74,4.1,4.84
D1,2021-09-25,RB Leipzig,Hertha Berlin,80,75,84,75,80,76,79,75,34,45,23,24,498.95,155.73,6,0,H,3,0,H,18,5,11,3,8,19,2,1,1,3,0,0,4.25,0.34,3.0,0.34,2.97,0.02,6.63,15.18,1.3,5.5,10.0,1.34,5.5,8.25,1.37,5.25,7.75,1.36,5.37,9.56,1.35,4.8,9.0,1.33,5.25,8.5,1.31,5.79,10.63
D1,2021-09-25,Union Berlin,Arminia Bielefeld,74,72,77,72,72,71,73,72,40,34,26,24,115.9,65.849999,1,0,H,0,0,D,17,9,4,2,9,5,5,4,1,0,0,0,1.25,0.44,1.24,0.38,2.09,0.62,12.37,22.07,1.66,3.8,5.5,1.72,3.7,5.0,1.75,3.6,4.9,1.72,3.8,5.49,1.72,3.6,5.0,1.7,3.75,4.8,1.69,3.78,5.93
D1,2021-09-25,Borussia M.Gladbach,Borussia Dortmund,79,81,78,84,79,81,77,81,31,44,25,23,236.8,558.98,1,0,H,1,0,H,14,8,3,0,17,15,5,1,4,4,0,1,1.66,0.57,0.92,0.16,2.24,0.54,8.24,17.14,4.33,4.2,1.72,4.1,4.1,1.78,3.9,4.3,1.77,4.32,4.31,1.78,4.0,4.2,1.75,3.9,4.33,1.75,3.31,3.89,2.16
D1,2021-09-26,Bochum,VfB Stuttgart,72,74,69,70,71,73,71,73,33,39,27,23,52.25,174.23,0,0,D,0,0,D,14,8,4,3,15,12,7,2,2,5,0,0,0.93,0.29,0.76,0.2,1.93,0.7,8.85,10.18,3.0,3.5,2.3,3.0,3.5,2.3,3.1,3.45,2.3,3.15,3.62,2.33,3.0,3.4,2.3,2.9,3.6,2.3,3.26,3.61,2.28
D1,2021-09-26,Freiburg,Augsburg,74,74,72,73,73,75,75,74,32,32,25,25,176.35,95.3,3,0,H,3,0,H,19,8,9,2,11,13,6,3,0,1,0,0,3.97,0.19,2.01,0.15,2.99,0.01,7.65,18.31,1.85,3.6,4.33,1.83,3.7,4.33,1.9,3.55,4.1,1.93,3.55,4.47,1.88,3.4,4.33,1.9,3.6,3.9,1.81,3.69,5.0
D1,2021-10-01,FC Cologne,Greuther Fuerth,73,71,74,72,74,72,72,70,31,34,25,24,99.28,36.95,3,1,H,0,1,A,18,7,8,3,16,18,8,1,1,1,0,0,2.87,0.98,2.43,0.41,2.65,0.23,3.81,12.35,1.4,5.0,7.0,1.44,4.75,7.0,1.5,4.6,6.25,1.46,4.89,7.3,1.44,4.6,6.5,1.44,5.0,6.5,1.42,5.29,7.59
D1,2021-10-02,Borussia Dortmund,Augsburg,81,74,84,73,81,75,81,74,44,32,23,25,558.98,95.3,2,1,H,1,1,D,17,5,3,3,9,16,7,3,1,3,0,0,2.72,0.75,1.43,0.32,2.66,0.23,4.74,10.13,1.22,6.5,12.0,1.22,6.75,11.5,1.2,7.25,12.0,1.25,6.58,12.89,1.22,6.5,12.0,1.22,6.5,11.0,1.23,6.92,13.41
D1,2021-10-02,Hertha Berlin,Freiburg,75,74,74,72,75,73,74,75,45,32,24,25,155.73,176.35,1,2,A,0,1,A,12,9,3,4,17,15,4,9,3,0,0,0,0.91,0.86,0.71,0.65,1.4,1.26,14.47,8.24,2.9,3.4,2.4,2.9,3.4,2.45,2.85,3.3,2.5,2.92,3.4,2.6,2.8,3.3,2.5,2.75,3.4,2.5,3.19,3.34,2.45
D1,2021-10-02,VfB Stuttgart,Hoffenheim,74,76,70,77,73,77,74,74,39,40,23,24,174.23,211.43,3,1,H,1,0,H,12,13,6,4,14,12,9,4,0,1,0,0,0.77,0.98,0.53,0.94,1.12,1.54,10.93,10.63,2.62,3.75,2.45,2.6,3.75,2.5,2.65,3.6,2.55,2.72,3.99,2.48,2.62,3.75,2.4,2.6,3.9,2.38,2.9,3.72,2.45
D1,2021-10-02,Wolfsburg,Borussia M.Gladbach,78,79,80,78,78,79,77,77,37,31,25,25,269.3,236.8,1,3,A,1,2,A,10,19,5,11,17,10,4,6,7,3,1,0,1.22,3.52,0.44,2.52,0.22,2.69,8.7,11.59,2.1,3.6,3.4,2.15,3.5,3.3,2.2,3.5,3.2,2.21,3.61,3.42,2.15,3.5,3.25,2.15,3.6,3.2,2.02,3.66,3.92
D1,2021-10-02,RB Leipzig,Bochum,80,72,84,69,80,71,79,71,34,33,23,27,498.95,52.25,3,0,H,0,0,D,15,9,9,2,10,16,2,3,1,1,0,0,2.46,1.52,2.24,1.5,2.02,0.76,8.74,11.76,1.2,7.0,12.0,1.22,7.0,11.5,1.22,7.0,12.0,1.23,6.96,14.09,1.2,6.5,13.0,1.2,7.0,12.0,1.18,8.13,17.41
D1,2021-10-03,Mainz 05,Union Berlin,73,74,72,77,74,72,74,73,34,40,24,26,131.03,115.9,1,2,A,1,0,H,11,15,4,3,15,6,2,5,2,4,1,0,1.26,1.11,0.98,0.76,1.48,1.23,8.32,14.65,2.05,3.5,3.6,2.05,3.4,3.7,2.1,3.3,3.7,2.13,3.38,3.87,2.05,3.25,3.75,2.05,3.4,3.5,2.26,3.31,3.6
D1,2021-10-03,Bayern Munich,Eintracht Frankfurt,84,77,92,76,85,77,81,76,38,36,24,25,790.33,228.75,1,2,A,1,1,D,21,5,11,3,6,8,10,1,2,1,0,0,2.18,0.39,2.11,0.38,2.65,0.22,6.0,33.42,1.16,8.0,15.0,1.18,8.0,13.0,1.17,8.0,14.0,1.19,8.14,14.45,1.14,8.5,15.0,1.14,8.5,15.0,1.11,11.1,24.82
D1,2021-10-03,Arminia Bielefeld,Bayer Leverkusen,72,78,72,78,71,78,72,74,34,35,24,24,65.849999,455.05,0,4,A,0,2,A,10,19,3,7,13,7,2,4,4,1,0,0,0.45,2.97,0.45,1.58,0.11,2.82,14.24,11.93,5.0,4.0,1.61,4.75,4.0,1.7,5.0,3.8,1.7,5.24,4.08,1.7,5.25,3.7,1.67,4.75,4.0,1.67,4.88,4.29,1.7
