Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
D1,2016-09-10,Darmstadt,Eintracht Frankfurt,73,75,72,76,74,74,73,73,39,35,26,24,25.98,72.3,1,0,H,0,0,D,8,14,1,3,16,13,1,4,1,2,0,0,0.28,1.64,0.28,1.11,0.3,2.53,26.37,3.38,3.0,3.3,2.4,3.0,3.3,2.4,2.9,3.2,2.5,3.21,3.39,2.42,2.8,3.2,2.5,3.13,3.4,2.38,3.27,3.4,2.38
D1,2016-09-10,Freiburg,Borussia M.Gladbach,72,79,74,80,72,79,72,78,36,33,25,24,86.73,162.18,3,1,H,0,1,A,17,5,7,2,17,11,3,4,2,2,0,0,1.55,0.13,0.45,0.11,2.66,0.19,14.5,10.31,3.6,3.6,2.0,3.7,3.6,2.0,3.8,3.4,2.0,3.78,3.77,2.04,3.75,3.2,2.05,3.5,3.75,2.05,3.83,3.75,2.03
D1,2016-09-10,Ingolstadt,Hertha Berlin,72,77,72,76,73,76,72,77,32,33,24,25,38.63,96.53,0,2,A,0,1,A,12,7,5,6,13,20,6,1,3,1,0,0,0.99,0.85,0.35,0.85,1.46,1.2,4.64,10.39,2.4,3.1,3.2,2.45,3.1,3.1,2.4,3.2,3.05,2.51,3.14,3.29,2.5,3.1,2.9,2.45,3.2,3.13,2.39,3.15,3.52
D1,2016-09-10,Bayer Leverkusen,Hamburger SV,80,76,82,75,80,77,79,75,39,38,23,24,265.029999,80.48,3,1,H,0,0,D,15,6,5,2,13,20,4,1,2,1,0,0,2.14,0.66,2.09,0.61,2.45,0.38,4.73,8.79,1.45,4.5,7.0,1.5,4.33,6.5,1.55,4.0,6.2,1.49,4.65,7.53,1.5,4.2,6.5,1.45,4.6,7.0,1.56,4.43,6.55
D1,2016-09-10,RB Leipzig,Borussia Dortmund,73,81,73,86,73,81,73,81,33,31,23,25,176.33,390.65,1,0,H,0,0,D,10,8,4,1,16,10,5,7,2,2,0,0,0.95,0.48,0.85,0.47,1.83,0.82,10.68,7.32,5.25,4.2,1.62,5.25,4.25,1.6,5.5,4.0,1.6,5.49,4.36,1.65,6.0,3.6,1.62,5.0,4.4,1.62,5.56,4.42,1.63
D1,2016-09-10,Wolfsburg,FC Cologne,80,76,82,76,80,76,79,75,43,30,24,25,203.08,116.15,0,0,D,0,0,D,18,16,4,9,13,14,8,4,2,3,0,0,0.91,1.37,0.71,0.91,0.96,1.77,12.0,24.83,1.85,3.75,4.2,1.85,3.7,4.25,1.85,3.6,4.2,1.93,3.8,4.22,1.83,3.4,4.5,1.91,3.8,4.0,1.83,3.88,4.67
D1,2016-09-11,Mainz 05,Hoffenheim,76,77,77,76,76,76,75,76,39,33,24,24,96.73,138.63,4,4,D,4,1,H,12,20,6,5,19,16,8,5,1,3,1,0,0.79,2.27,0.7,1.79,0.43,2.4,13.92,4.73,2.0,3.5,3.75,2.0,3.6,3.7,2.1,3.4,3.5,2.03,3.69,3.9,2.0,3.4,3.75,2.0,3.75,3.6,2.0,3.73,3.95
D1,2016-09-11,Werder Bremen,Augsburg,76,76,77,77,75,76,75,75,41,37,25,26,89.45,65.849999,1,2,A,1,0,H,10,18,1,5,14,28,0,4,2,3,0,0,1.63,1.66,0.72,1.39,1.35,1.37,7.62,5.49,2.3,3.4,3.1,2.35,3.4,3.0,2.3,3.3,3.15,2.37,3.57,3.14,2.38,3.3,2.9,2.3,3.5,3.1,2.44,3.52,3.06
D1,2016-09-16,FC Cologne,Freiburg,76,72,76,74,76,72,75,72,30,36,25,25,116.15,86.73,3,0,H,3,0,H,9,17,3,8,12,10,4,6,1,1,0,0,1.4,1.43,1.4,1.32,1.41,1.29,23.81,8.68,1.8,3.6,4.5,1.8,3.75,4.4,1.9,3.5,4.1,1.82,3.77,4.88,1.83,3.6,4.2,1.8,3.8,4.5,1.74,3.96,5.24
D1,2016-09-17,Bayern Munich,Ingolstadt,86,72,86,72,85,73,87,72,33,32,26,24,562.55,38.63,3,1,H,1,1,D,10,13,5,5,18,17,5,5,1,2,0,0,0.45,1.55,0.45,1.49,0.5,2.27,4.08,10.79,1.07,12.0,34.0,1.09,10.5,19.0,1.08,11.0,25.0,1.09,12.8,36.89,1.1,8.0,34.0,1.06,13.0,34.0,1.15,8.99,26.89
D1,2016-09-17,Borussia Dortmund,Darmstadt,81,73,86,72,81,74,81,73,31,39,25,26,390.65,25.98,6,0,H,1,0,H,22,5,14,1,8,16,12,2,0,4,0,1,4.05,0.18,2.7,0.1,2.98,0.01,9.4,33.17,1.13,9.0,21.0,1.15,7.75,13.5,1.17,7.5,15.0,1.14,9.9,23.5,1.12,8.0,21.0,1.13,9.0,26.0,1.18,8.53,18.67
D1,2016-09-17,Eintracht Frankfurt,Bayer Leverkusen,75,80,76,82,74,80,73,79,35,39,24,23,72.3,265.029999,2,1,H,0,0,D,17,7,8,3,22,14,1,3,3,0,0,0,2.15,2.12,1.4,1.28,1.36,1.37,6.72,7.38,4.0,3.5,1.95,3.9,3.6,1.87,4.1,3.5,1.9,4.01,3.66,2.01,4.0,3.1,2.05,3.8,3.6,2.0,3.77,3.77,2.04
D1,2016-09-17,Hamburger SV,RB Leipzig,76,73,75,73,77,73,75,73,38,33,24,23,80.48,176.33,0,4,A,0,0,D,14,12,2,6,17,13,8,3,5,1,0,0,1.08,3.3,0.88,2.54,0.14,2.78,7.85,9.9,2.75,3.25,2.63,2.6,3.2,2.7,2.6,3.3,2.7,2.79,3.31,2.79,2.7,3.1,2.7,2.75,3.3,2.7,2.77,3.41,2.74
D1,2016-09-17,Hoffenheim,Wolfsburg,77,80,76,82,76,80,76,79,33,43,24,24,138.63,203.08,0,0,D,0,0,D,20,20,5,9,17,18,3,11,2,1,0,0,1.94,2.35,1.69,1.42,1.08,1.68,6.94,9.37,3.1,3.6,2.25,2.95,3.4,2.3,2.95,3.3,2.4,3.02,3.63,2.42,3.0,3.4,2.3,2.9,3.6,2.4,2.86,3.73,2.49
D1,2016-09-17,Borussia M.Gladbach,Werder Bremen,79,76,80,77,79,75,78,75,33,41,24,25,162.18,89.45,4,1,H,4,0,H,15,9,7,5,9,19,10,4,0,3,0,1,3.63,1.2,1.42,0.56,2.78,0.15,10.5,13.27,1.44,4.5,7.5,1.48,4.4,6.0,1.5,4.2,6.5,1.48,5.0,6.96,1.53,4.0,6.0,1.45,5.0,6.5,1.47,5.15,6.98
D1,2016-09-18,Augsburg,Mainz 05,76,76,77,77,76,76,75,75,37,39,26,24,65.849999,96.73,1,3,A,0,1,A,12,11,5,6,15,16,2,7,1,2,0,1,0.83,1.54,0.78,0.8,0.72,2.0,5.32,9.33,2.38,3.4,3.0,2.15,3.5,3.1,2.2,3.35,3.3,2.42,3.47,3.13,2.4,3.1,3.1,2.38,3.5,3.0,2.4,3.39,3.24
D1,2016-09-18,Hertha Berlin,Schalke 04,77,79,76,79,76,77,77,80,33,39,25,24,96.53,217.25,2,0,H,0,0,D,8,11,2,4,12,17,4,6,1,1,0,0,0.72,0.42,0.7,0.3,1.61,0.97,9.14,10.38,2.5,3.4,2.8,2.55,3.4,2.6,2.7,3.3,2.6,2.66,3.31,2.92,2.62,3.1,2.8,2.55,3.4,2.8,2.88,3.41,2.63
D1,2016-09-20,Darmstadt,Hoffenheim,73,76,71,76,74,76,73,76,39,33,26,24,25.98,138.63,1,1,D,0,0,D,12,15,3,4,16,18,2,6,1,1,0,0,1.63,1.44,1.04,1.27,1.51,1.21,22.79,4.63,3.5,3.5,2.1,3.6,3.4,2.1,3.35,3.4,2.15,3.62,3.7,2.11,3.4,3.4,2.1,3.4,3.7,2.1,3.76,3.91,2.01
D1,2016-09-20,Freiburg,Hamburger SV,72,76,74,75,73,76,72,76,36,38,25,24,86.73,80.48,1,0,H,0,0,D,19,7,4,0,17,17,7,0,1,0,0,0,1.78,0.65,0.58,0.51,2.35,0.42,7.67,13.81,2.3,3.4,3.1,2.3,3.4,3.1,2.4,3.3,2.95,2.34,3.52,3.24,2.3,3.3,3.1,2.3,3.5,3.13,2.16,3.49,3.7
D1,2016-09-20,Ingolstadt,Eintracht Frankfurt,73,75,72,79,73,74,73,74,32,35,24,24,38.63,72.3,0,2,A,0,1,A,13,9,3,5,20,19,6,4,0,1,0,0,0.78,0.35,0.59,0.29,1.72,0.86,3.8,6.27,2.25,3.25,3.4,2.2,3.25,3.5,2.4,3.3,2.95,2.24,3.36,3.63,,,,2.2,3.3,3.5,2.0,3.49,4.28
D1,2016-09-20,Wolfsburg,Borussia Dortmund,80,81,82,86,80,81,80,81,43,31,24,25,203.08,390.65,1,5,A,0,2,A,15,10,9,9,15,12,2,3,2,0,0,0,2.71,2.34,1.86,2.34,1.62,1.16,9.65,21.8,4.75,3.75,1.75,4.6,3.9,1.75,4.2,3.6,1.85,4.71,4.1,1.78,4.2,4.0,1.75,4.5,4.1,1.75,4.81,4.2,1.74
D1,2016-09-21,Bayern Munich,Hertha Berlin,86,77,86,76,85,77,87,77,33,33,26,25,562.55,96.53,3,0,H,1,0,H,16,2,7,2,9,9,6,2,1,0,0,0,2.72,0.15,2.33,0.15,2.88,0.07,6.33,26.6,1.14,9.0,17.0,1.14,8.75,17.5,1.15,8.0,16.0,1.16,8.63,25.3,1.14,7.0,21.0,1.13,9.0,22.0,1.15,9.04,25.19
D1,2016-09-21,Bayer Leverkusen,Augsburg,80,76,82,77,80,76,79,75,39,37,23,26,265.029999,65.849999,0,0,D,0,0,D,14,5,6,2,14,16,6,3,0,2,0,0,2.03,0.23,1.09,0.14,2.74,0.16,4.72,13.6,1.45,4.5,7.0,1.5,4.4,6.25,1.55,4.0,6.2,1.49,4.65,7.47,1.5,4.0,7.0,1.5,4.6,6.5,1.49,4.91,6.9
D1,2016-09-21,RB Leipzig,Borussia M.Gladbach,73,79,73,80,73,79,71,77,33,33,23,24,176.33,162.18,1,1,D,1,0,H,9,3,5,1,15,16,5,2,1,2,0,0,1.59,0.22,1.13,0.22,2.5,0.31,11.86,5.78,2.38,3.5,3.0,2.5,3.3,2.85,2.5,3.3,2.85,2.54,3.6,2.87,2.5,3.1,2.9,2.45,3.6,2.8,2.24,3.53,3.46
D1,2016-09-21,Schalke 04,FC Cologne,79,76,79,75,78,76,80,76,39,30,24,25,217.25,116.15,1,3,A,1,1,D,18,9,8,5,17,9,8,4,2,1,0,0,1.38,1.19,1.26,1.17,1.47,1.22,6.39,15.45,2.1,3.4,3.6,2.1,3.5,3.5,2.15,3.35,3.4,2.13,3.58,3.68,2.1,3.3,3.5,2.1,3.6,3.5,2.28,3.42,3.46
D1,2016-09-21,Werder Bremen,Mainz 05,76,76,79,77,74,75,76,75,41,39,25,24,89.45,96.73,1,2,A,1,0,H,13,13,7,6,15,14,3,14,2,2,0,0,0.92,1.39,0.83,0.72,0.96,1.76,10.25,5.38,3.0,3.5,2.3,3.0,3.4,2.35,2.75,3.4,2.5,3.01,3.66,2.41,2.88,3.4,2.4,2.9,3.6,2.4,3.25,3.7,2.26
D1,2016-09-23,Borussia Dortmund,Freiburg,81,72,86,74,81,73,81,72,31,36,25,25,390.65,86.73,3,1,H,1,0,H,24,9,5,5,8,27,15,3,2,3,0,0,3.23,1.05,2.45,0.6,2.69,0.21,4.78,7.59,1.18,7.5,15.0,1.2,7.5,13.5,1.17,7.5,15.0,1.21,7.51,16.23,1.18,8.0,15.0,1.18,7.5,13.0,1.22,7.3,15.0
D1,2016-09-24,Augsburg,Darmstadt,76,73,77,71,76,74,75,73,37,39,26,26,65.849999,25.98,1,0,H,0,0,D,19,4,6,0,7,14,3,5,2,1,0,1,1.95,0.13,1.49,0.11,2.69,0.18,5.0,17.55,1.67,3.75,5.5,1.62,3.8,5.75,1.7,3.7,5.0,1.66,3.95,6.05,1.67,3.6,6.0,1.65,4.0,5.5,1.65,3.93,6.21
D1,2016-09-24,Eintracht Frankfurt,Hertha Berlin,75,77,79,76,74,77,74,77,35,33,24,25,72.3,96.53,3,3,D,2,1,H,11,6,4,4,15,13,4,1,4,2,0,0,1.51,1.17,0.91,0.41,1.66,1.03,9.21,12.0,2.25,3.2,3.4,2.4,3.3,3.0,2.4,3.4,2.9,2.41,3.27,3.34,2.45,3.1,3.25,2.38,3.25,3.2,2.38,3.27,3.4
D1,2016-09-24,Hamburger SV,Bayern Munich,76,86,75,86,76,85,76,87,38,33,24,26,80.48,562.55,0,1,A,0,0,D,7,17,1,8,17,12,3,5,2,3,0,0,0.3,2.12,0.3,1.83,0.2,2.69,24.5,3.31,13.0,7.0,1.2,13.0,6.5,1.22,10.0,6.0,1.27,16.3,7.19,1.22,15.0,7.0,1.2,13.0,7.0,1.22,16.15,7.29,1.22
D1,2016-09-24,Mainz 05,Bayer Leverkusen,76,80,77,82,75,80,75,79,39,39,24,23,96.73,265.029999,2,3,A,2,1,H,9,16,5,6,12,14,6,1,3,2,0,0,1.74,1.74,1.62,1.59,1.41,1.31,9.3,4.32,3.0,3.3,2.4,2.85,3.4,2.45,2.9,3.4,2.4,2.97,3.65,2.44,2.88,3.5,2.45,2.88,3.6,2.4,3.36,3.66,2.23
D1,2016-09-24,Borussia M.Gladbach,Ingolstadt,79,73,80,72,79,73,77,73,33,32,24,24,162.18,38.63,2,0,H,1,0,H,7,8,5,2,24,14,1,3,2,3,0,0,1.18,0.54,1.04,0.47,1.95,0.74,7.19,11.14,1.8,3.6,4.75,1.75,3.75,4.75,1.7,3.7,5.0,1.83,3.81,4.71,1.85,3.6,4.5,1.83,3.8,4.33,2.02,3.36,4.35
D1,2016-09-24,Werder Bremen,Wolfsburg,76,80,79,82,74,80,76,80,41,43,25,24,89.45,203.08,2,1,H,0,0,D,16,11,4,3,17,14,6,2,1,3,0,0,1.11,0.48,1.01,0.42,1.91,0.77,12.96,8.85,3.9,3.75,1.91,4.0,3.8,1.95,3.7,3.5,2.0,4.1,3.9,1.93,4.0,3.4,2.0,3.7,3.9,1.95,3.96,3.87,1.96
D1,2016-09-25,FC Cologne,RB Leipzig,76,73,75,73,76,73,76,71,30,33,25,23,116.15,176.33,1,1,D,1,1,D,10,12,2,2,10,16,1,6,1,2,0,0,0.37,0.82,0.34,0.72,0.81,1.81,14.76,9.71,2.3,3.3,3.2,2.35,3.4,3.2,2.5,3.3,2.85,2.36,3.43,3.28,2.38,3.5,3.0,2.38,3.4,3.13,2.38,3.4,3.28
D1,2016-09-25,Hoffenheim,Schalke 04,76,79,76,79,76,78,76,80,33,39,24,24,138.63,217.25,2,1,H,2,1,H,14,12,2,5,11,14,2,6,1,1,0,0,1.86,1.05,1.7,1.04,2.03,0.71,18.05,7.65,2.7,3.4,2.6,2.7,3.7,2.55,2.65,3.3,2.65,2.75,3.73,2.57,2.7,3.8,2.45,2.7,3.75,2.5,2.95,3.88,2.36
D1,2016-09-30,RB Leipzig,Augsburg,73,76,73,77,73,76,72,75,33,37,23,26,176.33,65.849999,2,1,H,1,1,D,17,6,10,2,15,12,6,3,0,3,0,0,1.04,0.31,0.91,0.28,2.0,0.66,6.97,9.82,1.65,3.75,5.75,1.7,3.6,5.0,1.8,3.6,4.5,1.71,3.84,5.66,1.75,3.5,5.5,1.7,3.8,5.25,1.78,3.82,5.15
D1,2016-10-01,Bayern Munich,FC Cologne,86,76,86,75,85,76,87,76,33,30,26,25,562.55,116.15,1,1,D,1,0,H,27,5,3,2,4,12,10,3,1,2,0,0,2.21,0.9,1.98,0.88,2.31,0.5,10.47,42.75,1.17,7.0,19.0,1.16,7.0,15.5,1.18,7.5,13.0,1.17,8.49,21.06,1.17,8.0,17.0,1.15,8.5,18.0,1.23,6.84,16.35
D1,2016-10-01,Darmstadt,Werder Bremen,73,76,71,79,74,74,73,76,39,41,26,25,25.98,89.45,2,2,D,1,0,H,9,14,2,7,18,21,5,10,2,1,0,0,1.28,1.55,0.37,1.42,1.12,1.56,6.9,4.87,3.1,3.4,2.3,2.85,3.3,2.4,2.7,3.3,2.6,3.15,3.53,2.39,2.9,3.4,2.5,3.0,3.5,2.4,3.04,3.53,2.45
D1,2016-10-01,Freiburg,Eintracht Frankfurt,72,75,74,79,72,74,72,74,36,35,25,24,86.73,72.3,1,0,H,1,0,H,11,14,3,3,12,13,9,4,4,3,0,0,0.46,0.72,0.42,0.67,1.04,1.54,12.26,5.36,2.3,3.3,3.2,2.3,3.3,3.0,2.3,3.3,3.15,2.4,3.47,3.16,2.4,3.3,3.1,2.3,3.5,3.1,2.4,3.56,3.09
D1,2016-10-01,Hertha Berlin,Hamburger SV,77,76,76,75,77,76,77,76,33,38,25,24,96.53,80.48,2,0,H,1,0,H,14,16,5,3,11,20,7,3,2,6,0,0,2.44,1.11,1.47,0.91,2.34,0.49,19.53,5.09,2.0,3.25,4.2,1.95,3.4,3.75,2.0,3.4,3.8,2.0,3.4,4.41,2.05,3.3,4.0,2.0,3.5,3.9,2.1,3.43,3.95
D1,2016-10-01,Ingolstadt,Hoffenheim,73,76,72,76,73,76,73,76,32,33,24,24,38.63,138.63,1,2,A,0,2,A,18,21,5,9,22,22,8,5,1,2,0,0,2.22,3.31,1.34,2.97,0.7,2.11,6.47,6.83,2.05,3.4,3.75,2.0,3.4,3.6,2.25,3.35,3.2,2.02,3.64,4.0,2.05,3.6,3.6,2.05,3.6,3.7,2.13,3.55,3.72
D1,2016-10-01,Bayer Leverkusen,Borussia Dortmund,80,81,82,86,80,81,77,81,39,31,23,25,265.029999,390.65,2,0,H,1,0,H,11,10,6,4,21,7,1,9,5,1,0,0,1.53,0.84,1.42,0.75,1.97,0.76,10.84,5.12,3.8,3.6,1.95,3.4,3.6,2.0,3.5,3.4,2.1,3.7,3.84,2.04,3.5,3.75,2.05,3.5,3.8,2.05,3.36,3.81,2.17
D1,2016-10-02,Schalke 04,Borussia M.Gladbach,79,79,79,80,78,79,80,77,39,33,24,24,217.25,162.18,4,0,H,0,0,D,15,12,8,4,11,10,3,5,0,0,0,0,3.05,0.8,1.86,0.8,2.79,0.14,18.18,9.89,2.2,3.4,3.3,2.3,3.4,2.95,2.6,3.3,2.7,2.3,3.57,3.28,2.38,3.5,3.0,2.3,3.5,3.13,2.41,3.54,3.09
D1,2016-10-02,Wolfsburg,Mainz 05,80,76,82,77,80,75,80,75,43,39,24,24,203.08,96.73,0,0,D,0,0,D,19,8,3,2,10,7,11,3,0,0,0,0,1.32,0.26,1.17,0.22,2.32,0.43,7.88,11.41,1.85,3.6,4.33,1.85,3.7,3.8,1.9,3.5,4.1,1.8,4.04,4.61,1.85,3.75,4.33,1.8,4.0,4.3,1.92,3.67,4.42
D1,2016-10-14,Borussia Dortmund,Hertha Berlin,82,77,86,77,81,77,81,77,31,33,25,25,390.65,96.53,1,1,D,0,0,D,15,9,6,2,13,22,5,0,1,5,1,1,2.6,0.99,1.59,0.87,2.51,0.35,5.32,14.71,1.33,5.25,9.0,1.36,5.5,9.0,1.4,4.8,7.5,1.39,5.47,8.55,1.33,5.5,9.0,1.36,5.5,8.0,1.42,5.36,7.76
D1,2016-10-15,Augsburg,Schalke 04,76,79,77,77,76,79,75,80,37,39,26,24,65.849999,217.25,1,1,D,0,0,D,11,12,5,3,14,16,6,4,2,3,0,0,0.41,0.73,0.24,0.35,0.97,1.61,7.73,8.93,3.1,3.4,2.3,3.0,3.5,2.3,2.95,3.3,2.4,3.27,3.42,2.37,3.1,3.4,2.38,3.13,3.4,2.38,3.6,3.63,2.14
D1,2016-10-15,Eintracht Frankfurt,Bayern Munich,75,86,79,86,74,85,74,87,35,33,24,26,72.3,562.55,2,2,D,1,1,D,13,14,4,5,18,11,2,6,2,4,1,0,2.02,1.48,1.61,1.51,1.82,0.92,9.67,5.72,13.0,6.0,1.25,10.5,6.25,1.26,10.0,5.8,1.28,14.07,6.08,1.27,13.0,6.0,1.25,13.0,6.0,1.25,11.54,6.08,1.3
D1,2016-10-15,FC Cologne,Ingolstadt,76,73,76,72,76,73,76,73,30,32,25,24,116.15,38.63,2,1,H,2,0,H,15,9,3,1,27,24,5,3,3,3,0,0,3.98,1.07,3.04,0.3,2.87,0.09,5.44,12.63,1.8,3.5,4.75,1.78,3.5,5.0,1.75,3.6,4.8,1.79,3.6,5.39,1.83,3.4,5.0,1.8,3.6,4.8,1.88,3.51,4.92
D1,2016-10-15,Hoffenheim,Freiburg,77,72,76,74,76,72,76,72,33,36,24,25,138.63,86.73,2,1,H,1,0,H,14,13,4,6,18,15,8,5,2,3,0,0,2.43,0.86,0.97,0.74,2.48,0.36,9.9,8.46,2.05,3.6,3.5,2.1,3.5,3.5,2.1,3.4,3.5,2.15,3.73,3.48,2.15,3.4,3.5,2.1,3.75,3.4,2.04,3.78,3.76
D1,2016-10-15,Borussia M.Gladbach,Hamburger SV,79,76,80,75,79,76,77,76,33,38,24,24,162.18,80.48,0,0,D,0,0,D,22,5,4,0,10,16,10,3,2,4,0,1,3.46,0.21,1.19,0.2,2.96,0.02,3.33,22.43,1.67,3.8,5.25,1.65,4.0,5.25,1.7,3.7,5.0,1.68,4.19,5.37,1.67,3.8,5.5,1.67,4.1,5.0,1.71,4.17,5.07
D1,2016-10-15,Werder Bremen,Bayer Leverkusen,76,80,79,82,74,79,76,78,41,39,25,23,89.45,265.029999,2,1,H,1,1,D,11,13,5,6,10,15,0,2,2,2,0,0,1.52,0.55,1.23,0.45,2.27,0.51,17.63,4.69,4.75,4.2,1.67,4.75,4.0,1.7,4.5,3.8,1.75,4.63,4.22,1.76,5.0,3.75,1.73,4.5,4.2,1.73,5.17,4.69,1.63
D1,2016-10-16,Mainz 05,Darmstadt,76,73,77,71,75,74,75,73,39,39,24,26,96.73,25.98,2,1,H,1,0,H,13,12,5,4,19,19,7,7,3,1,0,0,2.87,1.93,2.01,0.4,2.06,0.72,8.0,4.82,1.5,4.0,7.5,1.5,4.33,6.5,1.55,4.0,6.2,1.54,4.38,7.1,1.53,4.0,7.0,1.53,4.4,6.5,1.63,3.99,6.36
D1,2016-10-16,Wolfsburg,RB Leipzig,80,73,82,74,80,73,80,72,43,33,24,23,203.08,176.33,0,1,A,0,0,D,10,13,2,6,21,18,7,4,2,1,0,0,0.68,1.82,0.54,0.92,0.49,2.3,7.0,8.41,2.4,3.3,3.0,2.45,3.3,2.95,2.3,3.3,3.15,2.47,3.43,3.09,2.4,3.4,3.0,2.45,3.4,2.9,2.43,3.39,3.19
