Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2014-08-23,Southampton,West Bromwich Albion,75,75,76,74,76,73,73,72,37,34,24,26,210.25,95.95,0,0,D,0,0,D,8,8,2,2,14,15,1,5,1,2,0,0,0.67,0.67,0.63,0.59,1.28,1.34,7.44,12.39,1.85,3.7,4.75,1.87,3.75,4.2,1.95,3.35,3.7,1.86,3.76,4.62,1.91,3.2,4.5,1.87,3.7,4.5,1.68,4.07,5.63
E0,2014-08-23,Swansea,Burnley,75,70,77,70,73,69,74,69,36,30,25,26,130.75,52.55,1,0,H,1,0,H,10,12,5,1,14,13,2,3,2,1,0,0,0.91,0.84,0.72,0.58,1.42,1.24,14.0,13.75,1.65,4.0,6.0,1.7,3.6,5.75,1.7,3.6,4.7,1.64,4.13,5.98,1.67,3.4,6.0,1.65,4.0,6.0,1.68,3.89,5.99
E0,2014-08-24,Hull,Stoke,72,75,70,76,72,75,72,73,35,30,27,27,117.1,110.5,1,1,D,1,0,H,9,19,2,3,10,10,4,5,1,3,1,0,0.87,1.61,0.15,0.48,0.73,1.99,20.5,9.79,2.5,3.25,3.2,2.55,3.2,2.95,2.3,3.3,2.9,2.48,3.18,3.31,2.5,3.2,2.8,2.5,3.1,3.3,2.46,3.24,3.28
E0,2014-08-24,Sunderland,Manchester United,74,81,75,85,73,80,73,76,34,43,25,24,91.0,505.4,1,1,D,1,1,D,11,10,3,3,10,15,4,4,0,2,0,0,0.67,0.94,0.61,0.19,0.97,1.67,12.71,11.0,5.0,4.0,1.75,4.4,3.75,1.83,4.9,3.7,1.65,4.95,3.93,1.79,4.5,3.5,1.8,5.0,3.9,1.75,5.54,4.35,1.64
E0,2014-08-24,Tottenham,Queens Park Rangers,79,75,80,77,77,74,77,74,42,41,24,26,304.15,112.25,4,0,H,3,0,H,18,9,5,1,12,6,7,6,0,1,0,0,2.39,1.08,2.05,0.95,2.28,0.54,7.72,16.29,1.45,4.75,8.0,1.48,4.25,7.75,1.45,4.0,7.0,1.49,4.64,7.5,1.5,4.0,7.0,1.5,4.4,7.5,1.61,4.2,6.18
E0,2014-08-25,Manchester City,Liverpool,82,80,83,81,82,79,81,79,34,35,26,24,448.25,324.85,3,1,H,1,0,H,9,11,4,3,13,7,6,7,1,1,0,0,1.31,0.9,0.97,0.85,1.74,0.96,17.0,18.22,1.85,4.0,4.33,1.87,3.9,4.0,1.85,3.45,4.0,1.83,4.05,4.43,1.85,3.4,4.33,1.85,4.0,4.3,1.85,4.01,4.35
E0,2014-08-30,Burnley,Manchester United,70,81,70,85,69,80,69,76,30,43,26,24,52.55,505.4,0,0,D,0,0,D,9,7,3,2,10,14,3,6,2,2,0,0,0.51,0.47,0.35,0.39,1.31,1.21,11.3,7.14,6.0,4.2,1.62,5.75,4.0,1.62,5.6,3.9,1.55,6.11,4.18,1.62,6.5,3.4,1.62,6.25,4.0,1.62,6.84,4.23,1.57
E0,2014-08-30,Everton,Chelsea,78,82,79,82,78,82,79,81,40,38,25,24,182.85,557.25,3,6,A,1,2,A,17,12,7,8,7,16,8,2,1,3,0,0,1.45,2.03,1.36,1.94,0.98,1.79,6.19,10.59,3.75,3.3,2.2,3.5,3.3,2.2,3.6,3.3,2.0,3.79,3.33,2.19,3.6,2.88,2.25,3.7,3.4,2.15,4.36,3.49,1.98
E0,2014-08-30,Manchester City,Stoke,82,75,83,76,82,75,81,73,34,30,26,27,448.25,110.5,0,1,A,0,0,D,16,7,2,2,14,5,11,4,2,1,0,0,0.89,0.3,0.78,0.3,1.86,0.75,3.47,27.17,1.18,8.0,18.0,1.18,6.5,14.5,1.2,5.8,13.0,1.2,7.8,17.95,1.2,5.5,21.0,1.2,7.0,20.0,1.23,7.14,14.99
E0,2014-08-30,Newcastle United,Crystal Palace,76,73,74,71,75,73,75,73,42,42,23,27,140.0,97.25,3,3,D,1,1,D,18,12,4,7,12,19,11,4,1,3,0,0,1.7,1.66,0.62,0.81,1.36,1.33,4.56,9.76,1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5,1.74,3.78,5.58,1.75,3.2,5.5,1.75,3.6,5.75,1.68,3.91,5.91
E0,2014-08-30,Queens Park Rangers,Sunderland,75,74,77,75,74,73,74,73,41,34,26,25,112.25,91.0,1,0,H,1,0,H,18,16,5,6,8,9,4,6,1,2,0,0,1.27,0.96,1.17,0.86,1.59,1.11,12.38,7.9,2.4,3.25,3.3,2.45,3.2,2.85,2.5,3.3,2.65,2.43,3.23,3.35,2.5,2.9,3.1,2.45,3.12,3.4,2.56,3.28,3.05
E0,2014-08-30,Swansea,West Bromwich Albion,75,75,77,74,73,73,74,72,36,34,25,26,130.75,95.95,3,0,H,2,0,H,15,16,8,2,10,8,0,7,1,2,0,0,2.03,0.7,1.8,0.54,2.37,0.45,13.0,15.46,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2,1.88,3.66,4.67,1.91,3.1,4.5,1.91,3.6,4.5,2.02,3.5,4.16
